file_number,message_id,title,author
132057,message #410376,How to display object properties in a tree?,Eclipse User
132058,message #410377,Content of genmodel,Eclipse User
132059,message #410378,Access Diagram console,Tex Twil
132060,message #410381,TransactionalEditingDomain and two editor,Giulio Seregni
132061,message #410395,Re: XSD to Ecore - Enumeration Problem,Ed Merks
132062,message #410397,Re: Undo of RecordingCommand is done in a strange order...,Ed Merks
132063,message #410400,import created xmi as a new ecore model,Axel
132064,message #410407,Efficient Determination of the ID EAttribute,Ole Ersoy
132065,message #410412,Setting a EObject EAttribute Value when the values type is unknown,Ole Ersoy
132066,message #410417,Default Values of Many-Features,Alexander NyÃ?en
132067,message #410418,Hierarchy inconsistent,Mirco Dunker
132068,message #410435,[validation]how to validate multiple constraints,charfi asma
132069,message #410436,Package with uri 'file:/C:/path/to/schema.xsd' not found',Brian
132070,message #410441,Resource.save then resource.load get FeatureNotFoundException,Brian
132071,message #410449,EClass's EAttributes Removed?,Ole Ersoy
132072,message #410457,Using EMF to generate editors for existing java model,Ben Dixon
132073,message #410459,Formatting generated code,Andy Levine
132074,message #410461,Re: No packages listed  in Package Selection,Ben Dixon
132075,message #410472,EModelElement is not a valid classifier,John P. A. Verhaeg
132076,message #410479,Modifying RCP EMF Objects Remotely,Greg Fox
132077,message #410483,EMF 2.3,Anne
132078,message #410484,extends model with wildcard,judicael ribault
132079,message #410490,Rose: Use custom petal file (*.pty) for my own annotations?,JG
132080,message #410495,How to get the EPackage,Oelerink
132081,message #410497,JET and recursive call,Julien Forot
132082,message #410508,JavaHelp in SWT,Eclipse User
132083,message #410509,ChangeRecorder for macros,Hans Boerstra
132084,message #410510,Java specific modelling in EMF,Marc-Philippe Huget
132085,message #410513,how to start shell maximized,Heitzso
132086,message #410514,shell picking up mouse events,Heitzso
132087,message #410523,ChangeNotification on loading,J F
132088,message #410530,Number of lines in a combo box,Hubert Lingo
132089,message #410539,setXORMode on MAC OS X,Eclipse User
132090,message #410543,Re: Load XMI to EMF,Ed Merks
132091,message #410545,Dynamically extending the Ecore model?,JG
132092,message #410547,copying Eannotation removes original,nalaka gamage
132093,message #410548,[Newbie] Keep interface free from EList,Thomas Schindl
132094,message #410555,CompoundCommand,Eric Rizzo
132095,message #410561,get IResource from a platformURI string,Duncan Krebs
132096,message #410563,Generating an EMF model from an XSD derived from Relax-NG,Ben Dixon
132097,message #410567,URI ->IResource,Duncan Krebs
132098,message #410569,Can't print from Ecore Diagram Editor in OSX,Eclipse User
132099,message #410573,overidding equals() method,Eclipse User
132100,message #410575,Loading XMI containing ASCII control characters,Robert Enyedi
132101,message #410579,EMF vs. Eclipse Wizard,Eclipse User
132102,message #410580,How to obtain the effect of an XSD  substitution group via Rose model?,JG
132103,message #410595,EMF 2.3 serialization and java source compatibility,Michael Haeberlen
132104,message #410596,Eclipse Modeling Framework 2.0 (2nd Edition) Book,Peter HÃ¤nsgen
132105,message #410597,[Newbie] Checking if an objects attributes have changed,Thomas Schindl
132106,message #410599,Notification in EMF,Fateh SAADA KHELKHAL
132107,message #410600,ClassCastException in GenModel if org.eclipse.xsd is present,Nicolas Cabanis
132108,message #410608,Handling of very large model instances,Robert Enyedi
132109,message #410612,remove objects from resource,Christian Donhofer
132110,message #410614,Overriding EPackage with custom EFactory in ResourceSet,Aleksander Bandelj
132111,message #410616,Basic question ecore2ecore,Stefan Bley
132112,message #410617,Objects from different models in 1 resource?,Josef
132113,message #410639,ChangeRecorder recording changes on multiple resources,Sven Krause
132114,message #410649,Problem referencing ChangeDescription,J F
132115,message #410651,Jet engine optimization,Zoya
132116,message #410655,How to use a String property descriptor for a String wrapper?,Eclipse User
132117,message #410658,type annotation gone?,Miles Parker
132118,message #410659,How to suppress only featureMap visibility from XSD elements?,Randy Hudson
132119,message #410660,Distinguish between a cut and copy when pasting,Conor O'Mahony
132120,message #410661,Import/read xmi 2.x,Joy
132121,message #410662,Get correct order of children in model,Brian
132122,message #410664,Modeling Lecture,Ian Bull
132123,message #410665,When is second EMF book 2.0 available,Enrique
132124,message #410673,bi-directional attributes,Jean-Claude Cote
132125,message #410680,JMerge and nested enum,Jon Kosmoski
132126,message #410681,setMinute in XMLCalendar,Martin Taal
132127,message #410685,EOpposite in one way,Thomas Schindl
132128,message #410688,How to create an instance from Class,Thomas Schindl
132129,message #410695,Re: problem with multiStatus,Eclipse User
132130,message #410698,XML/XSD persistence questions,Eclipse User
132131,message #410701,Any example for transform XML schema to Ecore programmatically?,stephen Yu
132132,message #410702,Order of EParameters reversed after drag'n'drop of EOperation,Victor Sanchez
132133,message #410704,Making modification on an object when the receiver is another one.,Fateh SAADA KHELKHAL
132134,message #410718,Autogeneration of SDO,Deepesh
132135,message #410721,Issue with ResourceSetImpl.createResource(URI),Eike Stepper
132136,message #410722,Missynchronization afther regeneration of updated EPackage nsURI,Victor Sanchez
132137,message #410727,How to modify the property grid (newbie),Eclipse User
132138,message #410741,Re: Live validation as default,Ed Merks
132139,message #410743,Re: Import XMI Code,Ed Merks
132140,message #410744,Re: EMF.edit commands usage,Ed Merks
132141,message #410745,Live validation as default,Eclipse User
132142,message #410748,Can I use my EMF generated model in my own application (e.g. RCP client),Ivan Larionov
132143,message #410754,XSD with substitution groups versus choices in EMF,Ben Dixon
132144,message #410757,(visual) problems in the .ecore_diagram,Lorenzo Bettini
132145,message #410764,Finding EMFPlugin instances dynamically,Andy Levine
132146,message #410765,Is there a way to intorduce a PropertyDescriptor?,Eclipse User
132147,message #410768,EMFT query / OCL,Eclipse User
132148,message #410770,Changing file extension to .xml produces strange results. Need advice,Eclipse User
132149,message #410779,Saving does not include xsi:schemaLocation,Eclipse User
132150,message #410780,Problems generating model code from the Ecore.genmodel,Reinhold Bihler
132151,message #410781,Override serialization for certain model elements,JG
132152,message #410782,Synchronisation of ecore/genmodel?,Morten MacFly
132153,message #410787,Lazy populating EList,Thomas Schindl
132154,message #410788,EMF tuple queries,Guillaume
132155,message #410799,adding more functionality to genated DnD,Eclipse User
132156,message #410805,XSD choices,Morten MacFly
132157,message #410808,obtaining old milestone builds,Chris Daly
132158,message #410813,Spaces in URLs,Scott Dybiec
132159,message #410824,Edit Framework,Eclipse User
132160,message #410825,Structured Text Editor and EMF Model,Ralph
132161,message #410828,Re: [JET] [RSA] How can I transform a Rational Software Architect model (.emx) using JET ?,Ed Merks
132162,message #410829,Eclipse refactoring APIs Java,Eclipse User
132163,message #410831,how to use createPlatformResourceURI,Alexandre Jaquet
132164,message #410836,dynamic extension of model,Eclipse User
132165,message #410840,Serialization of cross references,Eclipse User
132166,message #410841,"Primary feature isn't changable, and does that matter?",Randy Hudson
132167,message #410844,javajet files,Lorenzo Bettini
132168,message #410848,Adding drag-and-drop support to tree view,Eclipse User
132169,message #410853,caused by: java.io.IOException: The path '/page-ui/src/main/resources/page-designer.transformmodel',Alexandre Jaquet
132170,message #410854,Visualizing Cross-package References,Felix Dorner
132171,message #410855,Get all objects,Anne
132172,message #410859,Global Registry Problem,Eclipse User
132173,message #410867,beginner question: is emf (sdo) appropriate for jee5?,Mark Hoffmann
132174,message #410871,Hiding the root of the model tree,Ben Dixon
132175,message #410873,ItemProvider for model spread over several plug-ins,Eclipse User
132176,message #410874,EcoreUtil Copy reference Problem,anil kiran
132177,message #410883,Specifying RCP generation in XSD,Eclipse User
132178,message #410891,Creating custom Command and display,Eclipse User
132179,message #410900,Eclipse Fonts and System Fonts under Linux and KDE,Steve Cohen
132180,message #410903,Slider and mouse wheel,David J. Orme
132181,message #410905,Tree.computeSize(),Michael Xia
132182,message #410907,Printing and printing dialogs,Eclipse User
132183,message #410909,Embedding Swing JTextPane into SWT ScrolledComposite?,Eclipse User
132184,message #410912,specify location of dialog box?,kk
132185,message #410916,Cannot use Display.addFilter(),Ryan
132186,message #410917,SWT Table flicker,Eclipse User
132187,message #410918,Deleting extra row in a table? Please help...,Roger
132188,message #410924,"Coolbar actions for editors (besides ""save"")",Eclipse User
132189,message #410925,Getting Spring framework to work in Eclipse plug-in project,daren
132190,message #410926,Getting Spring framework to work in Eclipse plug-in project,daren
132191,message #410932,Combination of Text- and DialogCellEditor,Rainer
132192,message #410934,Automatic Restart fails after update,Eclipse User
132193,message #410935,Unable to export dW tutorial plugin,Xavier Coulon
132194,message #410936,RCP Tutorial,Tom
132195,message #410939,Determining whether an SDO Property is an EAttribute or EReference?,Ole Ersoy
132196,message #410941,"SDO ChangeSummary Updated, Deleted, Created Lists?",Ole Ersoy
132197,message #410945,selection not readable?,Rene Ladan
132198,message #410946,Stereotypes in EMF,Jose
132199,message #410949,Change in URI Syntax since EMF 2.3,Roger Villars
132200,message #410950,DanglingHREFException in Ecore Editor,Victor Sanchez
132201,message #410959,"Compare ""identical"" EObjects contained in different ResourceSets",Eclipse User
132202,message #410963,Ecore model serialization,Abdel 
132203,message #410964,Creating Proxies,Ole Ersoy
132204,message #410967,Model changed after copy Operation,anil kiran
132205,message #410974,Re: Get line number in xml file from EObject URI,Ed Merks
132206,message #410986,changing platform plugin..,Suresh Subramanian
132207,message #410987,Generating model headless (URI references),Jean-Claude Cote
132208,message #410996,"JET Tutorial Part 2, problems with the sources",Lorenzo Bettini
132209,message #411000,How to set / change the container,Eclipse User
132210,message #411001,XML Persisting only first object in contents,Eclipse User
132211,message #411002,Books / reference material,Eclipse User
132212,message #411013,Deleting objects / Editing Domains,Eclipse User
132213,message #411016,Deep nesting causes StackOverflowException?,Dimitris Kolovos
132214,message #411020,Getting All the NonContainmentEReferences from an EClass,Ole Ersoy
132215,message #411022,EObject.eCrossReferences() Returns Contained DataObject,Ole Ersoy
132216,message #411025,"How to get a list of currently opened ""files""",Eclipse User
132217,message #411026,Showing editor history,Eclipse User
132218,message #411029,"how to model a ""pointer"" to an instance of a class ?",Axel
132219,message #411037,EMF from schema and Any,Eclipse User
132220,message #411041,Disable validation for model elements in a specific state,Lars Heinemann
132221,message #411045,Re: Get XML string from EObject,Ed Merks
132222,message #411080,Map Semantics of EPackageRegistryImpl,Eike Stepper
132223,message #411083,OutOfMemoryError when loading large EMF Models,Eclipse User
132224,message #411084,Issue with EPackage loaded from file,Eike Stepper
132225,message #411088,How to use AdapterFactory with EMF?,Eclipse User
132226,message #411089,XMLHelperImpl.getPrefix() wrong default value,Udo Walker
132227,message #411090,Getting recursively the parent of an EStructuralFeature,Nicholas Loulloudes
132228,message #411093,Watching project files,Jose Hernandez
132229,message #411104,problems loading (h)references,Eclipse User
132230,message #411105,Validation design,Hristo Sabev
132231,message #411111,References and used gen packages.,Guillaume
132232,message #411115,Reload model problem from annotated java,Kaiyu Pan
132233,message #411134,Need of nsURIs used by models,Victor Sanchez
132234,message #411137,How to copy/paste between editors,Eclipse User
132235,message #411140,Eclipse Forms - border not rendered.,Eclipse User
132236,message #411143,Problems with maximized window,Robert Bacs
132237,message #411145,"Presentations, altering default presentation",Chris Gross
132238,message #411147,Problems with JDBCODBC,Juan Carlos Sanchez Alvarez
132239,message #411150,Finer grained workbench configuration?,Aaron Siri
132240,message #411155,Anyone have a cleaned up org.eclipse.jface.dialog?,Eclipse User
132241,message #411157,Anyone have a Resource-clean org.eclipse.ui.dialogs?,Eclipse User
132242,message #411161,Missing EMF UI in new Eclipse 3.3 / EMF 2.3.0 installation,Eclipse User
132243,message #411162,Unable to change width of Table widget inside GridLayout,Eclipse User
132244,message #411167,BusyIndicator.showWhile and Linux,Christian Elsen
132245,message #411169,Drag n Drop Column in Table,Ivan
132246,message #411170,GMF for JDO : missing connection and link,Eclipse User
132247,message #411171,Task schedule,Eclipse User
132248,message #411172,Question regarding EClass.getEAllStructuralFeatures(),Eike Stepper
132249,message #411174,Validation result,Roman Bliznets
132250,message #411175,eclipse workbench in standalone programms...,Axel Schlueter
132251,message #411178,Getting started with UML and EMF / Build Path problems,Tobias Goeschel
132252,message #411181,Duplicate name constants for unique attributes,Eclipse User
132253,message #411182,Returning values to OleEvents,Florian Thienel
132254,message #411185,switchin' shells between multiple monitors,McKaot
132255,message #411187,How to hide toolboxes when switching perspective ?,Eclipse User
132256,message #411189,Change color if single cell in JFace TableTreeViewer,Eclipse User
132257,message #411190,Can I make a Label selectable??,Eclipse User
132258,message #411193,how can I open a CCombo programmaticly?,Olga
132259,message #411197,Loading a model based on a extended ecore MM,Eclipse User
132260,message #411209,Comments in XML File,Waqas Ilyas
132261,message #411210,Multiple models,Waqas Ilyas
132262,message #411214,Issues with dynamic Ecore,Eike Stepper
132263,message #411215,Implementing ITableItemLableProvider breaks IItemLabelProvider impl,Eclipse User
132264,message #411221,Re: Why does the URI scheme disallow ':' ?,Ed Merks
132265,message #411231,deserialization of references problem:,Jason Henriksen
132266,message #411238,ChangeSummary.getObjectChanges() Interpretation,Ole Ersoy
132267,message #411242,Add interface to generated editor?,Ronald
132268,message #411250,Creation of Naming Rules,anil kiran
132269,message #411260,about XSD to Ecore builder,stephen Yu
132270,message #411265,EMF class overview in UML,Morten MacFly
132271,message #411266,Validation component without eclipse,Eclipse User
132272,message #411268,equality of DynamicEObjects,Laurent Goubet
132273,message #411269,EMF.Editor: parsing XML files with different extensions,Shahar Ronen
132274,message #411270,Can I use JMerger to keep a block of code and clear all the remaining,Eclipse User
132275,message #411272,How to create an EList??,Nicholas Loulloudes
132276,message #411274,XRefs to registered packages,Eike Stepper
132277,message #411282,How to delete a Resource programatically in EMF,Eclipse User
132278,message #411300,NoSuchMethodError:org/eclipse/emf/common/util/AbstractEnumerator,Eclipse User
132279,message #411303,Serializing a dynamic model instance with xsi:schemaLocation,Koji Hashimoto
132280,message #411311,Running EMFT-OCL,Eclipse User
132281,message #411313,"Resource links between files, index / name?",Eclipse User
132282,message #411314,Swapping EStores,Eike Stepper
132283,message #411326,Setting EDefault to Inherited Constant Value,Ole Ersoy
132284,message #411327,Duplicate Annotations on Round-Trip,cs
132285,message #411334,Advice on dealing with a changing model,Eclipse User
132286,message #411335,Changing remove behaviour,Fateh SAADA KHELKHAL
132287,message #411336,anytype when plugins are not availables,judicael ribault
132288,message #411337,Generate a single ecore file from multiple Java packages,Robert Enyedi
132289,message #411342,Access to the created elements,Marc Gil
132290,message #411351,Change java package name for generated model,Mark Berner
132291,message #411368,EMF RCP and Problems View,Ben Dixon
132292,message #411372,fixing the URIs of the graphical model,Eclipse User
132293,message #411377,My model is not listed in Example EMF Model Creation Wizards (even though the model plugin was loade,Charles Doucette
132294,message #411380,Weblogic connection error,Michael Borchert
132295,message #411383,RCP editors and markers,Eclipse User
132296,message #411389,How to hook into Global Action Handlers with a complex ediitor?,h1055071
132297,message #411390,Does 3.1M5a extend RCP?,Eclipse User
132298,message #411392,Run... as RCP Application,Hugo A. Garcia
132299,message #411411,Mapping a model,Fredrik Svensson
132300,message #411414,Serialization of EMF models,Tarek
132301,message #411422,Name-based hrefs,John P. A. Verhaeg
132302,message #411427,Reflectively modifying EObjects without notifications,Eike Stepper
132303,message #411432,Splitting the generated XML into multiple xml pieces.,drew frantz
132304,message #411440,page.openEditor within EcoreModelWizard.performFinish causes NullPointerException,Charles Doucette
132305,message #411444,ChoiceType SetCommand.,Suresh Subramanian
132306,message #411446,TableViewer drag and drop problem,Hao Zhang
132307,message #411453,How do I define a CONSTANT in Ecore,Thomas Schindl
132308,message #411459,XSD to Ecore mapping problem,Mark Berner
132309,message #411461,Style of XML output,Wim Jongman
132310,message #411467,Fail to reload model,Kaiyu Pan
132311,message #411470,ClassCastException when loading model from xml document,Eclipse User
132312,message #411471,Problem with redefining enum property,Andreas Werner
132313,message #411491,DeleteCommand and getAffectedObjects,Will Horn
132314,message #411496,JET,karen
132315,message #411498,"Import from Rational Rose, get an attribute of type EClass",Steffen Mazanek
132316,message #411499,How to compare object from Resource#getContents() using equals(),Eclipse User
132317,message #411500,Compile errors with AspectJ compiler,Eike Stepper
132318,message #411501,EObject  serializable for RMI use?,Mirco Dunker
132319,message #411514,newbie: EMF Common Navigator getInitalInput(),Eclipse User
132320,message #411522,EStoreEList do not switch estore when its owner change eStore,Simon Mc Duff
132321,message #411525,DynamicValueHolder,Simon Mc Duff
132322,message #411526,Can not run auto-generated editor code from emf genmodel,Brian
132323,message #411536,FeatureMapEntryWrapperItemProvider and DelegatingWrapperItemProvider unwrapping.,Suresh Subramanian
132324,message #411544,Enumerated values are not saved and will not validate with defaults.,Ben Dixon
132325,message #411553,ChangeRecorder,Simon Mc Duff
132326,message #411560,ecore:opposite,Tarek
132327,message #411561,Contributing classes to a prerequisite plugin,Eclipse User
132328,message #411562,EMF Model Creation Wizard Not Working,Eclipse User
132329,message #411564,EMF and Web Service future proofing.,Steve Jones
132330,message #411565,Classloader can't load class,Fredrik Svensson
132331,message #411578,XMIResource exception during load,Stu Plu
132332,message #411583,BasicEList.addAll(Collection c) removes elements from c,Felix Dorner
132333,message #411585,How to append children to an EObject instance?,Rene Ladan
132334,message #411587,Deep copying an EObject,Eclipse User
132335,message #411592,sharing ecore files,Jean-Claude Cote
132336,message #411593,Accessing a model elements ItemProvider from another element's ItemProvider,Ben Dixon
132337,message #411600,Empty preferences,Marco Maccaferri
132338,message #411603,JGoodies Forms SWT port,Eclipse User
132339,message #411608,License key and trial period - library,Eclipse User
132340,message #411614,help contents,vadim
132341,message #411619,Caveats for developing RCP + plugin,Hugo A. Garcia
132342,message #411620,Running the umanitoba's examples on Linux,John Woltman
132343,message #411622,SWT slow to paint/hide windows,John Douglas
132344,message #411623,bringing up welcome page in rcp application,Uma
132345,message #411624,"Eclipse eclipsed my ""stay on top"" windows?",Barry Burd
132346,message #411631,PDE JUnit for RCP,Hugo A. Garcia
132347,message #411632,Docking windows in SWT/JFace,Eclipse User
132348,message #411633,Can't create new instance of model in model wizard - NullPointerException,Charles Doucette
132349,message #411640,Cannot subclass Composite,Eclipse User
132350,message #411651,TableTree Column Sizes,David Green
132351,message #411663,Urgent: Differences between SWT Linux and Windows,Marcelo Paternostro
132352,message #411665,Root element in the tree view,Vinay
132353,message #411668,Hide/Show toolbar,Eclipse User
132354,message #411672,Application bundler ?,Julien Ruaux
132355,message #411676,[ANN] Tutorial: migrate your Swing application to SWT,Yannick Saillet
132356,message #411681,user selection from EMF editor: always flat structure?,Rene Ladan
132357,message #411683,emf problem - how to load xml file to generated model code from xsd schema,victor
132358,message #411685,[Announce] OCL Tools component proposal,Kenn Hussey
132359,message #411690,Using pathmap in emf model,Pascal
132360,message #411699,EMF without elcipse IDE?,Lionel
132361,message #411701,EMF.Editor moves xmlns attributes from elements to root upon saving,Shahar Ronen
132362,message #411707,Proxy resolving in EObject.eContainer(),Sascha Theves
132363,message #411709,EGeneric missing from ecore editor New Child context menu,Steve Jones
132364,message #411712,[validation] ModelValidation in Preferences,Guillaume Gauffre
132365,message #411719,infer bidirectional relationship just from name,Ron
132366,message #411722,Alternative superclass to EObject,Steve Jones
132367,message #411723,Resource change notifications through EMF,Eclipse User
132368,message #411724,JUnit tests for the emf core plugins,Reinhold Bihler
132369,message #411725,Validation via CommandStackListener,Lars Heinemann
132370,message #411731,ConcurrentModificationException while unloading a resource,Sascha Theves
132371,message #411736,How to not show some (parent) elements in a TreeViewer,Conor O'Mahony
132372,message #411740,resource.save,Suresh Subramanian
132373,message #411743,"emf.edit best practice - single model, multiple views",Will Horn
132374,message #411754,implementing references in the default editor as drop downs,Charles Doucette
132375,message #411756,serializing cross document references without xsi:type,Will Horn
132376,message #411758,Problem with  RCP Tutorial,Frank Harper
132377,message #411766,what's this CMOF all about,Miguel Garcia
132378,message #411767,Resolving of proxy to object in same resource,Martin Taal
132379,message #411768,[validation] Problem reporting with Markers,Guillaume Gauffre
132380,message #411784,"Different XMI after load, process, save",Eike Stepper
132381,message #411786,Generated files do not show in the Package explorer,Lorenzo Bettini
132382,message #411792,Datatypes,Eclipse User
132383,message #411794,Error occurred when open the Ecore.mdl in Rose!,David BY Chan
132384,message #411802,Decorate EMF editor icons,Nathalie Lepine
132385,message #411806,Changing status line text for selection in the property view,Ben Dixon
132386,message #411809,serialized xml file form model does not validate against schema,Brian
132387,message #411812,Modular ecore files.,Shyam
132388,message #411816,select element in GMF editor,John Smith
132389,message #411822,editor extension,Eclipse User
132390,message #411832,OutOfMemoryError,victor
132391,message #411833,Getting around the EMF choice bug (51210) via ecore?,Ben Dixon
132392,message #411836,"EcoreUtil.getRootContainer for FeatureMapWrapperItemProvider, DelegatingWrapperItemProvider",Suresh Subramanian
132393,message #411839,Generate customized editors for any model,exquisitus
132394,message #411840,Working with edges on nodes,Tomas Zijdemans
132395,message #411841,order of properties in properties view - always alphabetical?,Charles Doucette
132396,message #411851,Standalone-Application,Wolfgang Roessler
132397,message #411853,Custom type presisting but not reading,Eclipse User
132398,message #411857,eGenericSuperTypes,Eike Stepper
132399,message #411863,eBasicProperties,dorian_dinh
132400,message #411864,Classifier returns wrong type name,Eclipse User
132401,message #411876,IEditorRegistry for non-resource editors,Doug Satchwell
132402,message #411877,launching RCP app from another Java program,Dave Carlson
132403,message #411882,sample model editor (read-only),Jean-Claude Cote
132404,message #411886,Error opening genmodel,Wolfgang Roessler
132405,message #411887,A marker for source editor on multipageeditor,Michael Scott
132406,message #411893,eType Behavioral Features & Loading of Resources,cs
132407,message #411900,Redrawing the composite,Krishna Murthy Mirajkar
132408,message #411907,table paging / virtual table,Eclipse User
132409,message #411910,Implementing command line interface to build project,Mykola Paliyenko
132410,message #411911,More questions about labels,Ben Dixon
132411,message #411912,Again - Maximized Workbench window,Robert Bacs
132412,message #411919,Undo of RemoveCommand performed on mixed content(FeatureMap),Eclipse User
132413,message #411923,multiple namespaces in one editor supported?,Rene Ladan
132414,message #411927,Re: .ecore model naming conventions?,Ed Merks
132415,message #411932,EMap attributes in Rose,AJ Bencomo
132416,message #411935,Editable combo box for listing choices and allowing user-defined input?,Ben Dixon
132417,message #411937,working with tag bodies,Eclipse User
132418,message #411941,XSD to ECore mapping,Jindong Li
132419,message #411944,[validation] why ocl query cache per metamodel class,John Smith
132420,message #411945,Store EMF models in database?,John Smith
132421,message #411948,How to suppress EObjects,AJ Bencomo
132422,message #411950,EMF recipes topic on the wiki,Rafael Chaves
132423,message #411956,roots of model and generated code aren't consistent,Eclipse User
132424,message #411957,"Resource.load(InputStream, Map<?,?>) not working?",Rene Ladan
132425,message #411965,Bad enums generated?,Jeff Ramsdale
132426,message #411967,Simple batch validation of a custom model - howto?,Florian Georg
132427,message #411978,XML Cross Referencees  URI,Joerg Reuter
132428,message #411979,How to get only the direct Containments of Eclass,nalaka gamage
132429,message #411980,Please make JavaEcoreBuilder.RequiredClassifierType protected,Eclipse User
132430,message #411981,delete opposite children,Eclipse User
132431,message #411990,Sharing an EMF Project with Subversion,Felix Dorner
132432,message #411992,ComposedAdapterFactory and a TreeViewer with columns,Ben Dixon
132433,message #411995,GenModel with enums is always invalid?,Dmitry Stadnik
132434,message #412012,3 classes in model extend EObject - one of them causes crash - related to enum problem ?!,Keith Harrison-Broninski
132435,message #412013,Reusing ValidateAction in doSave,Ben Dixon
132436,message #412015,Please Help Newbie: Using JET With GMF,Eclipse User
132437,message #412023,Problem with step through dynamic API code,Reinhold Bihler
132438,message #412024,EMF with J9 on PDA,Cyril Jaquier
132439,message #412036,StaticSelectionCommandAction (CreateChildAction),Will Horn
132440,message #412041,Disallow deletion of a node in the tree,Ben Dixon
132441,message #412046,mofscript application on XML models created from XSD files,Eclipse User
132442,message #412057,Building EMF projects,Eclipse User
132443,message #412064,Resource.save's altering of file,Jacob Barde
132444,message #412067,Feature 'noNamespaceSchemaLocation' not found.,Bernie Bussiere
132445,message #412068,creating .edit & .editor projects from .genmodel: TONS of errors,Michael Moser
132446,message #412073,Dynamically loading model specific code from within generated code.,Felix Dorner
132447,message #412085,CCombo open behavior on first click,Lorenz Maierhofer
132448,message #412089,ListDialog and chain of jars,Heitzso
132449,message #412092,OLE & IE object,John Douglas
132450,message #412093,Switching from One Window to Another,Sandeep
132451,message #412096,glade-like feature??,Eclipse User
132452,message #412097,Cell-based Drag&Drop in SWT-Table,Sebastian Davids
132453,message #412098,Remove or disable close button in TitleBar,Lars
132454,message #412100,WSAD TableTree control for Eclipse?,Eclipse User
132455,message #412103,SWT custom widgets,Mike Lischke
132456,message #412110,SWT Mac problem,Robert Onslow
