file_number,message_id,title,author
1003283,message #1625778,Eclipse not longer working correctly with Ilog Rules Studio,quincy vu
1003290,message #1625785,Recorded double-click fails,LaVonne Mangin
1003453,message #1625966,Want to run the widget without any open eclipse or cmd session,Pravesh Verma
1003478,message #1625992,Can't start eclipse,Christopher Riggs
1003539,message #1626055,Manage Bi-temporal Data,Prashant Saraf
1003558,message #1626074,Error while downloading project from SmartSVN ?,Amer Naseem
1003571,message #1626087,PartStack as shared element - issues with MinMaxAddon,Dirk Fauth
1003578,message #1626094,"Method createSequence is exceeding the 65535 bytes limitspecialStateTransition(int s, IntStream _inp",Luis De Bello
1003598,message #1626115,Import-Package error for already-deployed dependency,Ryan Bennett
1003749,message #1626271,Embed SWT Composite into Windows C# application,Ned Twigg
1003948,message #1626473,preferences under a product,Bryan Hunt
1004009,message #1626536,Luna menu items are crowded together,D'Galan tr'Rehu
1004100,message #1626628,Missing Include directories,Raj Patel
1004265,message #1626795,How do I get multiple parameter values processed in a Data Set?,Al Koch
1004278,message #1626808,[blueprints-emf] Question about generating models for blueprint and Jboss Errai,Anton Hughes
1004459,message #1626991,BundleFileWrapper does not wraps the invocation to getResourceURL,Violeta Georgieva
1004466,message #1626999,CDI annotations - customize generated code,Anton Hughes
1004485,message #1627019,How to open a JavaEditor on an 'in-memory' source file?,Marcel Bruch
1004516,message #1627053,totalbeginner.tutorialClass9,Antonio Krauss
1004649,message #1627187,"How to get an ""required"" only Port on a component",Francois LL
1004722,message #1627260,Examples / Samples files,Francois LL
1004777,message #1627315,"Icon Size -- some way to increase, shirly ?",Chris Hall
1004904,message #1627442,"""No break at the end of case"" -- old behaviour was better",Chris Hall
1004939,message #1627477,EclipseLink bugs: where/how to report?,Anthony Vanelverdinghe
1005104,message #1627643,Moved to a new computer. Eclipse won't open,Praveen Banthia
1005159,message #1627698,ECP and element links inside widgets,Neil Mackenzie
1005196,message #1627735,Trigger Arrange All of a Diagram programmatically,Studs Terkel
1005215,message #1627756,How can I prevent a blank entry in a parameter list?,Al Koch
1005426,message #1627970,new icons in Exeed,Leila S
1005589,message #1628136,Some problems with ATD ( Android Developer Tools ),Antonio Minafra
1005830,message #1628379,Eclipse Luna doesn't work properly with jdk8 in OS X Yosemite,Can Gumeli
1005999,message #1628549,There is no report design object available. :birt report design,Muralidhar Yaragalla
1006360,message #1628911,draw a new node without respecting the uml of the model (ecore_diagram),dorra daddou
1006427,message #1628981,SWT Browser in Linux with XULRunner 10.x,Setya Nugdjaja
1006464,message #1629019,Doing all my transactions in one transaction,Bill Damage
1006477,message #1629032,"handleCommand, handleUpdate and updateState",Karel Goderis
1006526,message #1629082,How to add user to Runtime Participant role,kayvan jam
1006617,message #1629174,Starting Eclipse off the right way,Robert Behrman
1006828,message #1629390,Income Calculator in Gui,Carl Hernandez
1006847,message #1629409,Problem running JSDT(JavaScript Development Tool),Felipe Garcia
1006944,message #1629508,How can I use Eclipse Standalone Debugger for embedded debugging?,Stefan Lanzinger
1007029,message #1629595,Eclipse has fatal error on start,Karl Meissner
1007048,message #1629619,Joomla Development : moving changed files,robert mari
1007121,message #1629692,Uninstall Eclipse Kepler,Rajaram Venkataramani
1007134,message #1629707,Who can help me to extend the BPMN2 Plugin?,Ralph Soika
1007279,message #1629856,Statemachine autosize/resize problem (not just programmatically),András Dobreff
1007472,message #1630050,Mac OSx Image and DMG Build Error,Scott Selvia
1007563,message #1630141,Newbie questions - please help me understand,Anton Hughes
1007775,message #1630355,Does Kura support Raspberry Pi 2 board?,David Ryoo
1007896,message #1630478,[Texo] EPersistenceTexoResource usage,Bastian Wagenfeld
1007933,message #1630519,Create JSP like in AST,Henner Graubitz
1008012,message #1630608,problems when running mwe2 with Xbase 2.8,Lorenzo Bettini
1008055,message #1630655,Core expressions not evaluated at runtime,Dirk Fauth
1008104,message #1630707,How to close Application correctly,Andreas Kowalski
1008105,message #1630708,add listener to next button wizard page,bilel troudi
1008112,message #1630715,Change appearance of model elements,Wilbert Alberts
1008139,message #1630743,EMF model <--> XML file,Keyur Mahajan
1008224,message #1630830,Delete Edge,Adrien Lefevre
1008285,message #1630893,Pushing to a repository with EGit not working when it works with command-line git,Nick Cripps
1008316,message #1630926,Parsing expression between slash /,Luis De Bello
1008323,message #1630933,Publishing a folder in P2 installation ?,Gidi Gal
1008324,message #1630934,Eclipse and RCS,Steve Farley
1008331,message #1630941,Local references replaced by non-local ones in ecore source generated from xcore,K M
1008356,message #1630970,Split programmatically the main representation into several representations,Adel Ziani
1008405,message #1631027,Category information is not added to content.xml,Gidi Gal
1008406,message #1631028,dateTime unwanted Crosstab grouping,Jim Seconde
1008419,message #1631045,Non-breaking space,Andrew Crapo
1008426,message #1631053,Generating property view configuration problem,Marijan Zemljic
1008487,message #1631115,Importing from Enterprise Architect,Capt Frank
1008500,message #1631130,password validation,Bryan Hunt
1008501,message #1631131,Error in Android Studio 1.1.0,Jonathan Camilleri
1008526,message #1631158,Dynamic Text with Dynamic footer problem,Randall DeBacker
1008545,message #1631178,Generating Java code from java classes in RCP,ModelGeek Mising name
1008552,message #1631185,CDT & Visual Studio tools - how to debug?,Martin Dietze
1008643,message #1631282,Wait loading PDF file - SWT browser class,Alex Pricimo
1008669,message #1631309,Blade Support,Joao Eduardo Pereira de Sousa
1008670,message #1631310,RAP steals drop event for custom widgets,hanspeter hofer
1008695,message #1631336,Eclipse flashes start up screen and crashes with no error screen.,Buddy Rocks
1008738,message #1631381,Wait loading PDF file - SWT browser class,Alex Pricimo
1008775,message #1631418,Na Na Na Na Na Na,Roxanne Joncas
1008776,message #1631421,Knock Knock,Roxanne Joncas
1008777,message #1631422,EclipseCon 2015 - 2 Weeks Away,Roxanne Joncas
1008790,message #1631436,Is it possible to support a wiki like DSL (like MediaWiki)?,R.M. Morrien
1008851,message #1631500,Eclipse for Mac - Browsing/Importing Error,Saif Raza
1008876,message #1631526,Pydev auto complete,ilan dar
1008949,message #1631599,Synchronous HD Items and Values,Krishna KK
1009208,message #1631860,launched failed. Binary not found,michael truong
1009449,message #1632110,Creating structure in Tree,Nithya Th
1009654,message #1632321,Connecting Multiple System,Ravi Teja
1009769,message #1632444,Checking for unsaved changes before logging out,Dani Krenker
1009776,message #1632451,RSE + profiling issue,Pieter De Gendt
1009789,message #1632465,Running OSGi Console,Christian Ora
1009898,message #1632587,Copy the text from Non Editable Cell,ambuj bhargava
1009905,message #1632594,Xbase: Add own EMF-classes to the model,Boris Brodski
1009918,message #1632609,Blog Entry - Scout Adopters we didn't know about,Peter Pfeifer
1009985,message #1632680,EMF-FACET,Rafael Merino Garcia
1009992,message #1632688,Nattable Tree Structure,Nithya Th
1010035,message #1632736,Extending EssentialOCL - scoping/linking not working,Kuba Sz.
1010054,message #1632757,No More Handles Exception,Deepak P
1010121,message #1632831,Unable to find the connection profile reference by DS connection properties in BIRT report,Prathyush S
1010140,message #1632852,How to open the editor on given element in given diagram ?,Sami MADDOURI
1010177,message #1632893,EMF diagram search,Emil Peric
1010208,message #1632926,"Eclipse CDT C++11 works, but needs to reopen file every time.",DasOhmoff San
1010251,message #1632973,[model obfuscator] error while saving obfuscated model,Stephane Bouchet
1010294,message #1633021,EclipseLink-6112 : Fetch group cannot be set on report query,Onkar Dhuri
1010301,message #1633028,Gemini Web 3.0.0 M01 is now available,Violeta Georgieva
1010350,message #1633079,Unable to set path value using the set-dialog-result ecl,Hernan Wittemoller
1010369,message #1633100,Eclipse doesn't save preferences,Zet Xus
1010412,message #1633143,[ECP] ECP and element links inside widgets,Neil Mackenzie
1010575,message #1633320,Announcing Sapphire 8.1.2 Release,Konstantin Komissarchik
1010630,message #1633385,Unable to start Tomcat server 8,jawann jefferson
1010652,message #1633407,"In 2016, Eclipse Scout will become a Java framework.",Matthias Zimmermann
1010660,message #1633416,"In 2016, Eclipse Scout will get a brand new HTML5 Renderer",Matthias Zimmermann
1010703,message #1633464,JDK 8 support?  (Error exporting bundle...),Aaron Siri
1010746,message #1633507,student at CTU,Dana Knievel
1010747,message #1633508,Eclipse no longer showing errors in console,Bartemis Fowl
1011000,message #1633763,EMF <-> UML,Paul Roubekas
1011295,message #1634062,Nattable Tree Structure,Nithya Th
1011380,message #1634148,Defining Relation-based Edge for Xtext Domainmodel,Akira Tanaka
1011458,message #1634228,Unable to run BIRT Design in Java EE Eclipse,Jazz Chan
1011459,message #1634229,standard header files are causing spell check errors,Kevin Wilson
1011509,message #1634280,Automatic diagram validation,Koen Staal
1011538,message #1634313,Problem in Cross reference resolution on serialization,Puneet Patwari
1011665,message #1634448,Indexing gen folder,Jeff Matthews
1011708,message #1634494,OSGI dependency issue in EMF compare releases,Sébastien  Gandon
1011723,message #1634510,[SOLVED] Execution Failed when running test suite,Joseph Benavides
1011731,message #1634519,Name of project containing the DSL,Claude Petitpierre
1011774,message #1634564,[CDO] Uninitialized cannot be cast to CDOID,Samuel Leisering
1011817,message #1634612,Papyrus Plugin issues,Sami MADDOURI
1011839,message #1634637,@lazy in EVL,Leila S
1011840,message #1634638,JDBC does not connect,Jonathan Camilleri
1011988,message #1634792,Show Annotations does not work anymore,Eike Stepper
1012003,message #1634807,EMF Resource load from InputStream taking too long,Syed Rizvi
1012039,message #1634845,Unexpected exception when I try to merge grid lines,Felipe Moreira
1012061,message #1634869,SVG shapes for Sequence Diagram,Ramon Barakat
1012090,message #1634901,created eclipse plugin only works when run from project,Twelve Dollar
1012098,message #1634911,Setting multi line variable value,Andreas Graf
1012218,message #1635048,Problem accessing /OSLC4JQualityManagement/services/testPlans. Reason:   Not Found,Baran Goru
1012240,message #1635071,Crosstab highlight conditioned on a group AND a summary value,Michael Pitre
1012248,message #1635080,Lock-modify-unlock procedure implementation with Eclipse and Subversive,Gianni Fioretta
1012291,message #1635126,Using JNI,Davide De Cesaris
1012330,message #1635166,Delete Local Branch,Jeff Matthews
1012377,message #1635215,Eclipse crashes upon start up,Ryan Delonas
1012497,message #1635338,Remote Project Configuration,Jo-Jo Smith
1012540,message #1635382,Using until operator without consuming the last token,Luis De Bello
1012667,message #1635518,Splash Handler doesn't invoke,serhat gezgin
1012822,message #1635678,Custom list binding,Jason Pell
1012893,message #1635751,Eclipse/Android SDK :: How to set file system to RW,Dimitri Joukoff
1012992,message #1635852,InitialValue vs DefaultValue and persistence,Jason Pell
1013091,message #1635952,"Remote debugging works, remote release not",max power
1013197,message #1636062,Combining root-node style and normal property editors on one page,Jason Pell
1013429,message #1636300,Long cursored query and concurrent updates leads to out-of-date reads from long query,Vjacheslav Borisov
1013570,message #1636451,Issues while printing reports using inbuilt birt report print button,aachin chalana
1013613,message #1636497,Reference toolbar from part definition in e4xmi,Uwe San
1013747,message #1636639,[CDO] 2 clients / 2 JVM/ 1 collection / multiple set -> Java.lang.IllegalStateException,David Ponzo
1013811,message #1636708,Import Excel file into a Table,Adrien Lefevre
1013896,message #1636796,Not able to move table row,manish nair
1013932,message #1636833,ECLIPSE doesn't work,mgh medioelfa
1013968,message #1636871,unrecognized variable 'container' in drop descripton,Wilbert Alberts
1013990,message #1636896,Pshelf with eclipse 3.x,Mathieu Garcia
1014103,message #1637023,Deccumulation?,Theo Brayford
1014125,message #1637047,Setting up Eclipse with Sourcery Codebench Lite for ARM Cross Compilation,Reihner Zufall
1014176,message #1637100,Problem with installation of MOKA,war lord
1014184,message #1637108,Mark tests as nonrelevant by default,Dominik Gabriel
1014199,message #1637123,[Xtext] updating/writing resource descriptions chunk x of xxx,Ali Akar
1014235,message #1637164,[EMFStore]Matching elements by attribute value,Alain Picard
1014243,message #1637172,Application of GTRULE,Paolo Rossi
1014258,message #1637190,Lua Attach Debug Issue,Rollin Crittendon
1014301,message #1637237,m2e project deployment to tcServer (tomcat) dependencies,Wendy Haley
1014309,message #1637245,New Project Proposal: RDF4J,Melissa Taylor
1014331,message #1637269,Change Hyperlink Parameter Name at Runtime,andy rush
1014339,message #1637279,copyArea() no longer working,Tim Thomas
1014347,message #1637287,Scenic View,Bastien Bart
1014376,message #1637317,Using Resteasy Proxy Framework within an OSGI service ?,Thomas Elskens
1014545,message #1637493,Which JDK version shall be used for Xtext,Alex Gor
1014581,message #1637529,delete,Alex Kravets
1014624,message #1637573,Problems with UI events being delivered,Missing name Mising name
1014639,message #1637588,Problems with UI events being delivered,Missing name Mising name
1014675,message #1637624,SVG shapes for Use Case Diagram,Ines Hajri
1014739,message #1637690,Installing modelling components on Luna (Mac OS X),Ernesto Posse
1014747,message #1637699,ViewerServlet crashes when I deploy a report that uses a library,Al Koch
1014748,message #1637700,Eclipse Product with Luna/Java8 Issue,Penthia Zhu
1014889,message #1637845,OS X Install problems,Chad Chance
1014974,message #1637931,JPA diagramm schema definition,Alexander Rotnov
1014989,message #1637946,Add Object to the UI Programmatically,Tim Drake
1014997,message #1637954,JPQL to SQL Translation Bug?,Sean Murphy
1015159,message #1638117,Web browser for EMF Models,Roza Ghamari
1015167,message #1638126,Call to undefined function ... json_decode() with cli script,Ernest Wagner
1015175,message #1638134,customize the width of each field on the report,Jazz Chan
1015197,message #1638156,Creating an Update Site,Marian Schedenig
1015408,message #1638368,[Compare] Understanding the comparison panes,Eike Stepper
1015528,message #1638489,Apache catalina springsource bundle for Apache Tomcat v6.0.43,Raghavendra Neelekani
1015599,message #1638566,[EGL][Solved] Using EGL to generate another EGL script,Xue Liu
1015656,message #1638625,Protocol/binding specific information in Thing descriptions?,Kai Kreuzer
1015692,message #1638662,MissingResourceException in a unit test with EMF commands,Uwe San
1015770,message #1638744,How can I use oclContainer() in OCL Query for Ecore,Carlos Gomez
1015806,message #1638782,ILaunchListener / ILaunchesListener2 are not notified on Termination of the launch,Deepak P
1015814,message #1638790,How to rearrange toolbar buttons,Frank Lautermann
1015843,message #1638826,How to Colour in Weekends on BIRT Gantt Chart?,Julia Richards
1015872,message #1638857,Count  - count's null rows,kate fryatt
1015887,message #1638872,Transposing columns to rows with totals for bar chart,Jim Seconde
1015895,message #1638882,Cannot use Remote Debugging in Eclipse CDT Luna with Beaglebone black,Raj Bharath RB
1015917,message #1638904,css rule to hide transition names on state machine diagram,Marijan Zemljic
1015918,message #1638905,Announcing Handly 0.2.2 Release,Vladimir Piskarev
1015919,message #1638906,[ANN] RAP 2.3.2 released,Ralf Sternberg
1015969,message #1638958,Apache tomcat catalina springsource bundle is not RESOLVED on equinox OSGi container,Raghavendra Neelekani
1016012,message #1639005,Jumping cursor/screen in CDT editor,Milos Novy
1016062,message #1639055,Paste Format doesn't actually paste format,Jim Seconde
1016070,message #1639063,Serialization order?,Patrik Nandorf
1016071,message #1639064,Java Code for Import Project to Workspace,Liel Shraga
1016100,message #1639093,Page Break does not work in a List Group,Stefano Montanelli
1016136,message #1639131,Run configuration for C projects,Erik Aaron Hansen
1016137,message #1639134,Target platform shows: Error reading manifest for ....\javax.servlet.source,Alex Kipling
1016195,message #1639194,Don't create Xtend classes with the same name as data rules,Gary Worsham
1016231,message #1639236,[Solved] Workspace provisionning problem,Julian Enoch
1016260,message #1639269,EASE and Application e4,antonio guillen
1016289,message #1639299,Debugging Jubula Extensions fin Eclipse,Jeff Dunn
1016339,message #1639350,Why I get no errors and can del one project without del the files of filesystem?,Renato Veloso
1016368,message #1639383,How to build the source of luna,Xiaojun Zhou
1016369,message #1639384,Default value recomputed but not refreshed in UI on Linux,Ondrej Ilcik
1016384,message #1639399,Missing dependencies for p2 updates,Marco Schulte
1016385,message #1639400,Clarification on EditingDomainViewerDropAdapter.getDragSource(...) method,Alex Kravets
1016400,message #1639417,QVT 1.2,Ed Willink
1016401,message #1639418,QVT 1.2,Ed Willink
1016416,message #1639434,"OCL Parsing Error: 1:1:4 ""inv:"" misplaced construct(s) what does this mean?",Frank O\'Keefe
1016466,message #1639487,Supporting unquoted string with spaces,Luis De Bello
1016481,message #1639502,SysML activity diagram output pins.,Stephen Blackwell
1016574,message #1639598,CTRL + SHIFT + F isn't working,Pedro Pais
1016639,message #1639666,Cordova + Phonegap,jeff colyer
1016647,message #1639674,How to control test steps?,Chynte Levkudus
1016690,message #1639718,SysML activity diagram output pins.,Stephen Blackwell
1016761,message #1639791,Elastic COBOL,Gary Crook
1016769,message #1639799,Mars should be renamed Vulcan,Gary Crook
1016819,message #1639852,Copy/paste file paths from/to Eclipse,Dave H
1016953,message #1639988,How to implement a custom property section?,Ralph Soika
1017003,message #1640039,Linux Tools 3.2.0 is released,Jeff Johnston
1017424,message #1640461,Update from eclipse kepler to luna and java jdk 8???,Joel Thomas
1017565,message #1640603,OM2M Roadmap,Yashar Kalantari
1017825,message #1640867,KDM to UML converter,Salwa Alzahmi
1017987,message #1641034,Connect devices to your gateway,Mahdi Ben Alaya
1018065,message #1641116,ub_tbl_replaceTextWithCellSpace returning Operation not supported by the selected toolkit,Rebecca Smith
1018319,message #1641372,GSCL with a private IP,Andrew Cloete
1018362,message #1641415,ATL Design Patterns,Dennis Wagelaar
1018531,message #1641585,Inbox concept,Chris Jackson
1018992,message #1642049,After Firefox update - XDebug Starts new blank window,Iced Stitch
1019058,message #1642115,Delete Row,Santo Mota
1019906,message #1642969,Eclipse gdb host deduced from linux system variable,xavier deschuyteneer
1020138,message #1643201,eclipse-jee-luna-SR2-win32-x86_64.zip SHA512 Checksum Wrong,David Gibson
1020314,message #1643382,stop comments being autoformatted with newline,mike rodent
1020371,message #1643439,"Is ""Feature id"" = Properties tab ""ID""",Paul Roubekas
1020470,message #1643539,How to extend a model entry at runime,Ralph Soika
1020534,message #1643605,Problem with Eclipse Launching?,Michael Last Name
1020563,message #1643635,Eclipse Luna setup,Er. Arvind Bakshi
1020900,message #1643980,opening extended bpmn file,mhammad makni
1021433,message #1644518,column height,Jazz Chan
1021532,message #1644620,C code generation in Papyrus,Abhijit Deshpande
1021687,message #1644776,Symbol could not be resolved - Android Native Code,Azima M I
1021737,message #1644831,Scrollbar Issue of Scrolled Composite On Restore,Rachana Shewade
1021773,message #1644870,Create a context Menu for a tree,Praveen Banthia
1021774,message #1644871,How to get UI part for a specific model element?,Ondrej Ilcik
1021873,message #1644971,Why xtend does not support the array format of a parameter,Jingang Zhou
1021944,message #1645052,Capture a Picture via Webcam,Missing name Mising name
1021966,message #1645074,Custom Project Properties Page,cenk Mising name
1022044,message #1645160,The last item of Combobox in Properties View is blank,Sann Tran
1022066,message #1645183,Network Admin in Kura - how does it work?,Alessandro Da Rugna
1022088,message #1645207,Element-Based Edges,Studs Terkel
1022103,message #1645223,How to add a second Terminate button to console view,Jan Vodi269ka
1022153,message #1645273,How to use Xtext internal.Stopwatch in measuring performance,Eleanor Richie
1022196,message #1645317,Eclipse Luna SR2 (4.4.2) Release for Windows,Marvin Toll
1022211,message #1645333,"Flaky ""Ambiguous feature call"" error with Xtend 2.7.3",Andreas Heiduk
1022240,message #1645365,Foriegn Key Not Updating,Ben Mazyopa
1022304,message #1645432,Eclipse Luna SR2 (4.4.2) Release for Windows,Marvin Toll
1022326,message #1645459,CTabItems in Mars,Joaquin Morcate
1022341,message #1645475,ATL Run Configuration,Joshua Nwokeji
1022349,message #1645484,Hide lements in a TreeSelectorDialog,Patrik Nandorf
1022357,message #1645492,Sirius and UML-Designer,Adrien Lefevre
1022365,message #1645501,Different ways to authenticate within the application,Peter Pfeifer
1022373,message #1645509,Download PDF file,Alex Pricimo
1022409,message #1645550,Develop Eclipse Plugins with e4,Jack Kilian
1022459,message #1645609,urgent problem with state of manual activity,kayvan jam
1022481,message #1645634,emergency problem with WorklistQuery.findCompleteWorklist(),kayvan jam
1022518,message #1645674,Read a timewatch,Lydia AIT BRAHAM
1022519,message #1645675,Hudson cannot find cmake,assil benchaaben
1022520,message #1645676,create nodes programaticlally with its corrseponding properties,dorra daddou
1022612,message #1645771,JUnit Tests with Kura,Gianvito Morena
1022683,message #1645845,JScrollPane problem in the Design view,Chris Baillie
1022698,message #1645860,project via RSE and then part of it as PHP project?,Pawel Eljasz
1022769,message #1645932,Compile My fortran code on Eclipse,vahid attari
1022791,message #1645954,Hudson polling git on unrelated jobs,Peter Janes
1022890,message #1646055,"[SEMISOLVED] Missing tree/blob, Gerrit and EMF",Ernesto Posse
1023563,message #1646738,Can't add Copy-Pasted file to index,Gary Worsham
1023585,message #1646761,Add the plugin to the OM2M product(s),Ravi Teja
1023670,message #1646847,Need help to Customize copy-paste on NAT table,Roma Lahoti
1023706,message #1646885,"Eclipse, Qt Widgets & gdb possible?",Sequoia Tree  
1023791,message #1646975,Pass parameter to BIRT via PHP,Jazz Chan
1023806,message #1646990,Split by data separated by blank space,pierre diaz
1023849,message #1647035,New Console Button,Jan Vodi269ka
1023871,message #1647057,How to configure buckminster to not use default JDK to compile durring build?,Flavio Donze
1023900,message #1647088,EcoreUtil.EqualityHelper and 'ordered'  feature,Mark Hoffmann
1023901,message #1647089,BIRT 4.4.2 OSGi on JBoss 6,Andrej Farmo
1023923,message #1647113,Database table,kashif fani
1023938,message #1647132,Issue with dynamic options,kkt8 Mising name
1023953,message #1647149,Accessing Services in a Servlet,Peter Pfeifer
