file_number,message_id,title,author
661267,message #1258777,CSS attribute not acting as expected after importing style sheet,Daniel Clark
661283,message #1258797,Persisted state not persisted from a fragment?,Tamar Cohen
661314,message #1258829,Unable to use csv-emitter-birt-plugin,Chun Tat Chu
661336,message #1258853,Stereotype &quot;display place&quot; appearance property,Christian W. Damus
661364,message #1258883,[Acceleo] how to inject manual model,duke vah
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Gabe Colburn
661417,message #1258940,Quickfix with model modification in different resource,Axel Ruder
661421,message #1258945,Is it possible to deliver a basic dsl model in the target platform?,Axel Ruder
661620,message #1259151,XText grammar with variable token terminators & embedded grammars,Hollis Waite
661777,message #1259321,Infinite loop when creating a custom task,Cédric Casenove
661778,message #1259322,Uncaught errors WAS8 + Chrome,John Gymer
661788,message #1259332,Creating a custom task with multiple visible elements,Cédric Casenove
661795,message #1259339,how to get mylyn builds and jenkins connector,Yingding Wang
661823,message #1259371,birt and tnsnames,Marina Orth
661827,message #1259376,LinkageError?,Ludwig Moser
661867,message #1259430,[ANN] RAP 2.1.2 is available,Ralf Sternberg
661919,message #1259485,Eclipse Java 8 Release in March,Jacques Stadler
662007,message #1259579,Papyrus Kepler SR2a,Camille Letavernier
662011,message #1259583,JGit RevWalk & GitBlit Pre-Receive Hook,Michael Quigley
662012,message #1259584,Transform to lowercase,Cristiano Politowski
662025,message #1259599,Refering xcore from EMFatic file,Phil H
662050,message #1259625,[Eugenia] using xcore class from another plugin,Phil H
662060,message #1259635,Enum value not recognized?,Wilbert Alberts
662088,message #1259668,How to install PDT 3.2.2,Michele Locati
662110,message #1259692,DynamicEStoreEObjectImpl intended usage,Bertrand Quenin
662144,message #1259728,"aDesigner Criteria for 0, 1, 2, 3 Stars",Robert Hennen
662145,message #1259729,Default profile,Rui Domingues
662152,message #1259736,IntensityGraph with XY trace data,Steven Darnell
662213,message #1259802,Xtext models in SOLr,Florian Pirchner
662220,message #1259810,Fetch from Gerrit,Greg Watson
662293,message #1259886,Adding Link/RadioButtons/Labels to Eclipse Plugin Preferences Page,J S
662342,message #1259941,unresolved inclusions,michael schmid
662355,message #1259954,Build issue with static libraries,michael schmid
662539,message #1260139,Help Disassembler Pic 32,Jesse Niehues
662579,message #1260179,How to show source code when debugging Linux kernel,Winston Gao
662656,message #1260259,change text foreground color for specific words,yunmei lu
662663,message #1260266,LTTng Integration with Eclipse,anupama trivedi
662691,message #1260294,BundleActivator not called,Christoph Bittmann
662752,message #1260356,DnD support,Jonathan Laval
662813,message #1260418,Product Export creates no launcher and does not find plugins,Thomas Weskamp
662923,message #1260529,Problem with commit,david jakdal
662966,message #1260575,[ChangeRecoder] Problem with beginRecording() after endRecording() was called,Silvestre Martins
663003,message #1260615,Update model from EGL,Arseniy Isakov
663103,message #1260715,OCLHelper.getSyntaxHelp for properties on association ends,Pieter Martin
663134,message #1260746,Error when trying to install e(fx)clipse on KEPLER,Gil Brudner
663390,message #1261005,Are there any db modelers with eclipse plug-in,M S
663412,message #1261027,ComboViewer  - flag icons cannot appear,David Lee
663431,message #1261046,ComboViewer  - selections cannot show icons,David Lee
663435,message #1261050,ComboViewer  - selections cannot show icons,David Lee
663439,message #1261054,ComboViewer  - selections cannot show icons,David Lee
663443,message #1261058,ComboViewer  - selections cannot show icons,David Lee
663486,message #1261101,ComboViewer  - cannot show icons of selections,David Lee
663571,message #1261187,How to make sense of the Comparision output,Roger Gilliar
663599,message #1261215,ECP Views Extension,Hammad A
663606,message #1261223,Graphiti Model Objects and Diagram,Hammad A
663616,message #1261234,Should C++ code generation work with Kepler SR2?,Joost Kraaijeveld
663620,message #1261238,java.lang.noclassdeffounderror in simple program,Michael J
663744,message #1261366,[EMFTVM] Profiling now available,Dennis Wagelaar
663829,message #1261451,[XCORE] How to define equality?,Roger Gilliar
663851,message #1261473,Next release?,Tom De Wolf
663855,message #1261477,How to 'associate' an ecore model to an viewpoint representation?,Wilhelm Pflüger
663892,message #1261514,How to use hudson tool for automation,Kanhaiya Agrawal
663974,message #1261597,Accessibility - Appearance issues,Eustace Fril
663981,message #1261604,Registering an ImagePainter for a certain cell,Ralf Heydenreich
664003,message #1261630,Problem after disk full,Fabrizio Giudici
664061,message #1261690,Icon legend,Vadim Peretokin
664086,message #1261715,jquery function call not working?,Alan Shiers
664102,message #1261732,Java development basic tutorial,Paul Robinson
664103,message #1261733,C# code generation from EMF,Vadim Peretokin
664188,message #1261820,how to use virgo to publish my rap application,fu duhui
664210,message #1261842,No Schema Found but it IS in my target,John Bodkin
664314,message #1261949,Unable to copy Path Variables from one project to another,Anitha Y
664372,message #1262013,3.1.2: Maven 3.2.1 does not work,Denis Schettl
664400,message #1262050,How to configure hudson job with gradle build tool.,sumit kumar
664434,message #1262088,XText 2.4 - 2.5: How to pass information from a AbstractDeclarativeValidator to a ViewPart,J A
664471,message #1262133,to deletion,Areq Novak
664529,message #1262206,[Hudson 3.1.2] HTTP Status 500 after user config modification,Konrad Zielinski
664533,message #1262210,transforming 10 million elements?,Neil Mackenzie
664552,message #1262233,Building a UI on EMF - UPDATED,Greg Dart
664574,message #1262259,CSS: Compartment selectors documentaton,Klaas Gadeyne
664578,message #1262264,undefined reference to C-Code function from C++ project,Alex Birman
664603,message #1262292,Maven repository providing org.eclipse.fx.runtime:org.eclipse.fx.osgi:jar:0.9.0?,Alexander Nyssen
664613,message #1262302,Unwanted comments in generated Java Code,Peter Own
664647,message #1262338,Undoing direct editing leads to multiple undos,Laurent Le Moux
664655,message #1262346,Fails to recognise AUT is running. (win),Adam Phillips
664668,message #1262360,Eclipse sometimes respond late!,mriduli sama
664687,message #1262384,Object instances / serialization in Scout offline-applications,Andre Wegmueller
664716,message #1262420,Integrate XML File,Maurizio Caffo
664720,message #1262424,Null Analysis With JSR-305 Annotations In Java 8,Brook Heisler
664727,message #1262432,Summary layer with group by layer,Michal Sudra
664728,message #1262433,Add UML-Profiles to Xtext-Models,Alexander R
664747,message #1262456,Questions about future versions,Stephane Bouchet
664751,message #1262460,Merge tool - better remove conflict markers functionality when rejecting change?,john db
664767,message #1262479,Executable UML,Dan George
664786,message #1262501,Build issue with static libraries,michael schmid
664796,message #1262511,What would you like to see in Hudson 3.2?,Greg Stachnick
664815,message #1262531,[XCORE] How to add an unique identifier,Roger Gilliar
664825,message #1262541,Resize SWT table with editors,Testr t
664832,message #1262548,Blank Stack Trace,Scott Yar
664872,message #1262591,Announcing Sapphire 0.7.1 Release,Konstantin Komissarchik
664903,message #1262624,cannot add some eclipse projects to svn,D Rab
664952,message #1262676,State machine metamodel,John Smith
664968,message #1262692,ASTParser: binding between statements,Ines AFFO
665119,message #1262843,Order of bundle installation,Virgo Noob
665132,message #1262856,New version 1.1.0 preview available,Robert Brodt
665149,message #1262873,Problem on eclipse upgrade to x64,Eddie Mising name
665166,message #1262890,Ignoring elements from XML,Pascal Rapicault
665183,message #1262909,Kepler: Cannot create extension: org.eclipse.ui,Goffredo Armida
665254,message #1262983,Deploying RAP Application,Fanny Boulaire
665261,message #1262990,Layouting For Graphiti,anudeep arya
665379,message #1263108,Best Practice for Target Platform Maintenance,Timo Rohrberg
665392,message #1263122,SIGSEGV in org.eclipse.persistence.internal.queries.ExpressionQueryMechanism.checkCacheForObject,Christoph John
665409,message #1263142,FreeFormConnection not starting at the tip of anchor at 100%zoom,Mona Chawla
665426,message #1263161,Missing line numbers in Script tab of Birt 4.2,Aleksander Kruecken
665431,message #1263166,JNI symbols could not be resolved,Sihan goi
665448,message #1263186,Why was the Annotation processing made so different from javac?,Ilya Basin
665529,message #1263277,(eclipse rcp 3.x) No view-elements displayed when launching via .product,Julian Reuthlinger
665534,message #1263286,What are the significant performance improvements in 2.9,Felix Dorner
665539,message #1263292,Create a dynamic custom control,Bryan Beck
665576,message #1263330,Workspace data unavailabe after upgrade to Kepler,Malte Forkel
665585,message #1263340,[CDO] Auto release lock on transaction or session close ?,Laurent Le Moux
665634,message #1263391,Adding checks to Teststyle,Daniel Hör
665648,message #1263408,SWT 4.4 M5  and XULRunner 24,Adam Dec
665657,message #1263419,BIRT with Maven Dependencies,Aurélien Seurein
665690,message #1263453,SWT 4.4 M5  and XULRunner 24,Adam Dec
665715,message #1263480,Ecore file from Xtext instance Models,Salome Maro
665776,message #1263551,xtext noobie doubt,Junior A
665793,message #1263570,Create and open a new E4 part programmatically,Uwe San
665818,message #1263599,I can't enable Content Assist in Eclipse Kepler,Android Developer
665839,message #1263626,Eclipse RCP developer position in Appcelerator,Praveen Innamuri
665844,message #1263632,[Xcore] How to model assignments in operations,Alexander R
665857,message #1263648,persist or retain view state,manu m
665858,message #1263649,[Xcore] How to model a customized constructor,Alexander R
665859,message #1263650,persist or retain view state,manu m
665860,message #1263651,persist or retain view state,manu m
665864,message #1263655,Error loading WSDL/XSD -> UML transformation programmatically,michel souza
665874,message #1263666,Example on Creating a tool: Edge Creation Description,diogo vicente
665931,message #1263729,Data array format for Intensity Graph,Steven Darnell
665944,message #1263743,CloneCommand doesn't add the clone to Git Repositories view,Julian Enoch
665949,message #1263748,How to parameterize a Init Edge Creation Operation,Bernard Chabot
665998,message #1263800,BIRT - Web App Help Needed,Preetha S
666031,message #1263835,JavaFX with JRE only?,Barry Burd
666040,message #1263845,Eclipse product does not recognize fragment (uncompressed),Marco Lopes
666041,message #1263846,.properties file in project,jignesh soni
666078,message #1263889,key binding in e4 RCP application,Martin Bayer
666159,message #1263974,Workspace API,John Wargo
666308,message #1264125,A Require-Bundle could not be resolved,fu duhui
666331,message #1264149,How to display a specific string obtained from a website,Keith Nelson
666416,message #1264236,Papyrus & EMF,trimech saber
666449,message #1264269,Diagramming options,Vadim Peretokin
666514,message #1264335,BIRT Row,Aakeef Ahmed
666531,message #1264353,Programmatically expand of PaletteCompartmentEntry,Peter Gernold
666596,message #1264420,can't find package,Doug Rawlings
666597,message #1264421,[Xtend2] for non xtext model,serhat gezgin
666630,message #1264465,Disable Unto/Redo in graphical editor context menu,Surya Kathayat
666651,message #1264494,Eclipse p2 updates for RCP,Ludwig Moser
666664,message #1264510,Help!  how dose child move between different parent?,gong zeqiang
666677,message #1264525,Code analysis and includes,Johan Hardy
666694,message #1264542,IE8 / TableViewer javascript error,Oliver B.
666704,message #1264554,Paho Java Client under JBoss,Antonio Foglia
666717,message #1264567,Change title color of unique(dirty) Tab,Sergey Shadrin
666724,message #1264575,Eclipse Crash,Dmitriy Shishkin
666735,message #1264592,EMF Resource Save issue,Dhanya M
666748,message #1264611,Re: JavaFX with JRE only?,Thomas Schindl
666761,message #1264625,Dynamic text issue,Sachin Rajmane
666762,message #1264626,Rich text format,Sachin Rajmane
666771,message #1264636,Custom merge viewer,Thomas Laegler
666780,message #1264645,Help opening writing log in Application console,Sumit Singh
666809,message #1264678,Best Java script editor,Kondal Kolipaka
666810,message #1264679,[Acceleo] Any plans for MTL-&gt;Java codegen?,Adrian Price
666823,message #1264692,Adding  filter to entire table like viewer filters in TreeViewer,kiran kumar
666868,message #1264745,Plain JS object from literal,Max Pavlov
666911,message #1264798,NPE in SelectionModel,Joachim Fuchs
666916,message #1264803,Exception while trying to view report definition,Lea Meier
666933,message #1264823,Xtext and generating JPA annotations,Mary Se
666946,message #1264843,Trouble debugging PHP,Jim Palmer
666951,message #1264848,Metamodel Java,trimech saber
666952,message #1264850,How I can create a generator project for my DSL in Xtext?,Zeinab Amouri
666965,message #1264863,Question for best practice concerning a custom selection strategy,Joachim Fuchs
666982,message #1264886,graphiti Plug-in Diagram editor,Ghassan ..
666995,message #1264901,FileChooser in RAP,davide .
666996,message #1264902,Eclipse use question,Alex Michael
667041,message #1264951,repository for dropdown widget no available,Marco Feldmann
667042,message #1264952,[XCORE],Simone Di Cola
667061,message #1264976,Remote Debugging - Sending support files to Remote System,Stanley Harris
667062,message #1264977,Java HEAP Errors in Birt Viewer Runtime on Tomcat,Brian Lieb
667098,message #1265015,Option 'each other as models' doesn't show,Felipe González
667134,message #1265053,Issues with native proxy settings,Marcel Bruch
667140,message #1265064,Creating a new plugin EMF,Aziz KADDANI
667148,message #1265072,How to use default and static methods on interfaces w Eclipse Kepler / JDK 8?,Mark Sandstrom
667159,message #1265084,How to complete code using ctrl-space,raphael hounsell
667216,message #1265145,create DSL with xText for mobile development,Lamia Gaouar
667232,message #1265163,Problem during Eclipse update,Robert Ty
667233,message #1265164,Headless build with Ant and PDE tools,raju ak
667239,message #1265171,Cannot set the string value (value) to parameter 2. Invalid Column Index,Scott Williams
667251,message #1265193,How to save instances ?,Bernard Chabot
667258,message #1265203,Multi tenancy - NullPointerException,Viliam Kois
667271,message #1265222,URL Encoding,Gregory Testa
667324,message #1265283,Orion API Authentication,John Wargo
667347,message #1265306,xtext with non-emf metamodel,Travis London
667393,message #1265353,Multiline in xml,Rafael Santos
667479,message #1265441,target definition error,Youngtae Cha
667492,message #1265455,Saving of a resource and modifying the same after save operation,Arshad Adavani
667509,message #1265474,<epsilon.eugenia> in ant headless mode ?,Shrikanth NC
667550,message #1265525,Edit cell on second click,Leo Pap
667555,message #1265532,Is Eclipse Gemini Blueprint still active?,Mickael Marrache
667558,message #1265536,How to install and use NatTable?,Amulet Heart
667569,message #1265551,Key Combination STRG+ENTER,nicole h
667576,message #1265560,Unable to add Verdana Font in application,Saurabh Singhal
667583,message #1265573,"Circular dependencies, plugins, fragments and modularity",Djak Mising name
667590,message #1265583,"[Acceleo] Type of UML attribute/property (Acceleo 4.3.0, Eclipse SR2)?",Joost Kraaijeveld
667601,message #1265601,Problems using executeExternalCommand,Anders Forsell
667606,message #1265606,XbaseInterpreter evaluation,Ana Farcasi
667614,message #1265616,Rotate GraphicsAlgorithm,John Cole
667619,message #1265625,Force editing programmatically,Cedric Moonen
667620,message #1265626,hide menu item contribution doesn't work depending on the rational tools installed,Javier Franco
667625,message #1265633,set max item count for PartStack,Jan Weidauer
667634,message #1265644,synchronize view shows wrong conflicts,wentwog wentwog
667639,message #1265650,Loader Constraint Violation on Save,Nuno Flores
667689,message #1265713,How to get (or set) what a class extends?,Christer Jansson
667708,message #1265741,URGENT:  Cant install and run eclipse on ubuntu 12.0.4,Nia Cc
667713,message #1265748,XtextResourceSetProvider problems in junit,Arshad Adavani
667720,message #1265761,Reuse the existing IWorkbenchActionDelegate instance,UmaShankar Subramani
667723,message #1265765,Reuse the existing IWorkbenchActionDelegate instance,UmaShankar Subramani
667732,message #1265779,work by EPL (Epsilon Pattern Language),Mahsa P
667755,message #1265807,Papyrus' methods doc,Vinicius Pereira
667764,message #1265820,Strange issue with e(fx)clipse 0.9.0,Zoltan Ujhelyi
667775,message #1265839,"Using the ""Open Type"" feature",vsek Mising name
667778,message #1265845,OneToOne Mapping Exception,Subhadip Chatterjee
667787,message #1265856,Null-Pointer-Exception in EMFGeneratorFragment,Reiner Jung
667818,message #1265894,Unable to launch project,Russell Wilkie
667827,message #1265904,Archived artifacts invisible to users not logged in,Leonel Gayard
667834,message #1265913,[XCORE] how to create an EList in an operation,Roger Gilliar
667839,message #1265919,how to create a model compliant metamodel. ecore?,trimech saber
667846,message #1265926,Setting preferences (CDT Environment) using plugin_customization.ini,John Moule
667857,message #1265942,[XCORE] Compare models,Simone Di Cola
667874,message #1265965,How to find calling function,Tharpa Roberts
667901,message #1265995,Got NPE on Marshall with JAX-RS and multi requests,Clovis Wichoski
667906,message #1266000,Exception when running demo application,Eugen Neufeld
667929,message #1266026,Trying to build EMF Compare,Felipe González
667956,message #1266054,screen recorder to demo DSL,Ian McDevitt
667959,message #1266057,Lua Socket library,A J
667998,message #1266098,OpenUP project example,Fanis Pappas
668041,message #1266146,Is there a specific extension point for diagram context menu?,Michael Lukaszczyk
668098,message #1266204,How to hook the GEF Editor and TextEditor together in MultiPage Editor,Aditya Pavan Devisetty
668129,message #1266237,"How to dynamically create instance without ""dangling reference""?",Matthew Liu
668182,message #1266294,@Nullable field annotations when backporting to Eclipse 3.8,Felix Dorner
668207,message #1266327,BIRT - To Display multiple number of rows in single cell,Thirumal m
668228,message #1266351,Joining Data from Multiple tables,Pratik Gadiya
668239,message #1266364,Gradient (IGradientType) besides horizontal and vertical,John Cole
668240,message #1266365,[Acceleo] how to get the type of UML attribute/property ?,Joost Kraaijeveld
668251,message #1266377,eclipse installation,kindr gaur
668256,message #1266382,plugin_customization.ini file not loaded during first time launch,Kovalan Venkatesan
668259,message #1266386,"How to display annotations in the ""Problems/Errors/Markers"" view?",Tom Delmas
668266,message #1266394,"can I build rpm, deb from a java project",Gayan Jayasooriya
668269,message #1266397,Creating an update site with the sdk,Philip Schledermann
668274,message #1266402,Operations and inheritance Ecore,Peter Johnsen
668291,message #1266423,Generating c code with xtext,Antonis P.
668308,message #1266441,Change DefaultpersistencyBehavior,Nickie woo
668315,message #1266454,Algorithm for laying out children of containers on borders,Hugo A. Garcia
668324,message #1266467,xtext and xtend for generating procedural code,Antonis P.
668331,message #1266477,Graphiti EMF concept,Nickie woo
668334,message #1266482,C++ Code generation help needed?,Joost Kraaijeveld
668343,message #1266492,Hello,Antonis P.
668352,message #1266502,How to set default font family for charts?,ing omini
668368,message #1266526,[EMFForms] How to enable creation and linking of Reference Features when embedding the Editor?,Marina Knieling
668371,message #1266529,Rap  Table field default menu visibility problem,Rajitha Kantamneni
668376,message #1266534,Event order on tree and table,Andreas Hoegger
668385,message #1266543,Odd stack trace in debugger.,Dave Rathnow
668400,message #1266558,java.lang.NoClassDefFoundError in Birt 4.3.1 with PostgreSQL,Joe C
668403,message #1266561,Dictating position of category within New Wizard or Import Wizard,Alex Kravets
668424,message #1266584,RfC: New Thing concept,Kai Kreuzer
668437,message #1266598,SWT Rendering inner Group Box on a Custom Field,João Rebelo
668438,message #1266599,Animated decorators,Daniel Schumacher
668469,message #1266639,(feature proposal) Arguments Panel,Ben Iofel
668472,message #1266642,Simplified include,Sergio Otero
668493,message #1266666,Update Woes.   Help!!!!,Mark H
668512,message #1266689,New project proposal: Thym,Wayne Beaton
668519,message #1266697,Wearable Technology Platform Architect,Daniel Parrillo
668530,message #1266709,Lead Android Developer - Wearable Technologies,Daniel Parrillo
668533,message #1266712,API Developer - wearable technologies company,Daniel Parrillo
668574,message #1266757,[ECP] Trouble viewing new model elements,Susan Carswell-Hurdis
668579,message #1266762,Trying to work on multiple projects,Noob Dev
668590,message #1266774,Websocket on Virgo Tomcat Server,QQ Wang
668591,message #1266775,Hi,duke vah
668596,message #1266780,Unhide or show hidden element,Ali Ghorashi
668915,message #1267109,converting to maven project gives exception,harsh saikia
668948,message #1267143,Inconsistent Eclipse user experience,Eric Buist
668951,message #1267146,qualified association returns object instead of collection,Pieter Martin
668984,message #1267179,Subversion on Hudson-3.1.2,Skandakumar C
669017,message #1267218,Changing Android 4.4.1 to Android 1.6,Tar iq
669036,message #1267239,Adding features dynamically,Nickie woo
669037,message #1267240,"Eclipse for Python, shows wrong error line",Julian Hershowitz
669060,message #1267263,C++11  move function,Matthew Dunk
669095,message #1267299,OS X - Eclipse IDE for C/C++ Developers Debugger doesn't work!,Hans Fritz
669096,message #1267300,workspace on network drive,Peter Tabatt
669137,message #1267342,"System requirements for CDT 8.3.0, esp Java 6 vs 7?",Jim DeLaHunt
669163,message #1267371,Controlling Color of Highlight in CNF,John Luppold
669208,message #1267417,creating multiple targets in HOT,azadeh jb
669229,message #1267438,XSLT for converting into LaTeX/PDF,Frank Oltmanns
669256,message #1267466,Diagnosing failed CDT install into Eclipse Kepler,Jim DeLaHunt
669269,message #1267479,how can run a batch file in server through client,duke vah
669354,message #1267564,How to execute my application from command line,ilan sharoni
669436,message #1267647,ProR ReqIF to Papyrus,David Vandergucht
669457,message #1267669,ETL trafo plug-in - no target model visible,Alexander Fülleborn
669478,message #1267691,Multiple main()s?,Henry Chan
669495,message #1267708,Linking between two reqif files,Frank Oltmanns
669530,message #1267749,GIT API - Clone,Lidor Tal
669563,message #1267786,Executeable file Linux,Marco Schul
669600,message #1267823,[p2] maven tycho not able to identify target platform,darshan thakkar
669605,message #1267828,helper with side effect in QVT - OML,Ben Haldo
669626,message #1267855,SelectionLayer and SelectionModel: Performance troubles,Michael Heiß
669647,message #1267877,How to include an issue active time from mylyn to the commit message?,Andres Calle
669690,message #1267922,Disposed control causes that popup menu stops working,Martin Bayer
669813,message #1268047,Eclipse not recognizing Java,Christopher Lupo
669940,message #1268179,Limited autocomplete issue on multiple globals,tobias peters
669955,message #1268197,Will there be a Papyrus SR2b?...,Tomas Sandkvist
669972,message #1268221,"error occurred during: ""Computing Model Differences""",Erdal Karaca
669987,message #1268239,Storing standalone validation preferences,El Arbi Aboussoror
669994,message #1268249,Trouble after updating to nightly Luna build,Urs Beeli
669995,message #1268250,[EMF Forms][CDO] Make View model being CDO native,Paweł Doleciński
670012,message #1268271,Web Service on Tomcat 7 not available,Michael Süßner
670015,message #1268274,Adding qvto editor in RCP application,ModelGeek Mising name
670044,message #1268315,Property Custom Parser?,Hazem ELRAFFIEE
670053,message #1268324,NPE during mouse down on palette,mohamed masood
670060,message #1268331,User custom method in EL?,Hazem ELRAFFIEE
670070,message #1268346,strange behavior in error marker generation,Lorenzo Bettini
670073,message #1268350,Unique field Id (Class Id) with aditional attributes for RCP Jubula Tests,Afonso Remédios
670076,message #1268354,Invalid link in EMF Compare developer guide,Anja Hansen
670081,message #1268361,Building org.eclipse.xtext.xbase from source,Steve Jones
670094,message #1268379,Re: Xtext,Ed Merks
670111,message #1268402,Is nsURI for Pivot Package elements mandatory?,Felix Dorner
670114,message #1268406,[XCORE] How to refer to a particular attribute,Simone Di Cola
670117,message #1268410,[EMFStore] Urgent - ModelElements not populated after shutdown and restart of application,Marina Knieling
670126,message #1268424,Preparing for the Jubula tutorial at EclipseCon,Alexandra Schladebeck
670131,message #1268429,Running qvto Transformations with in/out Metamodels registered by Metamodel-Plugins,Matthias Jurisch
670138,message #1268437,[EMF Compare] Origin of a moved element in a 'MOVE' change!,ping cin
670139,message #1268438,Xtext Gradle plugin,Stefan Oehme
670140,message #1268439,Questions concering SQL Service,daniele fochetti
670145,message #1268446,[XCORE] How to define a non cross reference,Simone Di Cola
670160,message #1268471,Securing Eclipse help plug-in,Jon Triebenbach
670173,message #1268490,workbench.xmi not updated?,Sebastien Pennec
670184,message #1268503,Cleaning up controller instances attached to MParts in an E4 application,Uwe San
670189,message #1268508,Hudson 3.1.2 Configuration,Skandakumar C
670196,message #1268517,Hudson server connexion issue,Tony Hedoux
670205,message #1268527,How to refer to UML profile within ETL module,Alexander Fülleborn
670212,message #1268538,Virgo tooling support for Virgo Nano,R R
670215,message #1268542,UnknownHostException Hudson Proxy,romain bisson
670218,message #1268545,Drag and drop does not work with Power Point 2013.,William Fischer
670221,message #1268550,Seeking editor customization advise,Mdu Mising name
670226,message #1268556,Loading a model from XMI into an already existing object,Ken Keefe
670249,message #1268584,Invalid escape sequence,Thomas Moritz
670254,message #1268590,SWT 4.4 M6,Adam Dec
670303,message #1268654,Help,Andres Rodriguez
670370,message #1268726,Accessing object name or attributes in comments,David Vandergucht
670513,message #1268880,Virgo 3.7 RELEASE,liu peng
670522,message #1268889,workbench.xmi  have no menu and trimbar Contributions   from Application.e4xmi if RCP kills.,Sumit Singh
670523,message #1268890,workbench.xmi have no menu and trimbar Contributions from Application.e4xmi if RCP kills.,Sumit Singh
670534,message #1268903,Getting the  org.eclipse.emf.ecore.resource.Resource from the Active Editor,Mona Chawla
670559,message #1268932,XMLResource Save Problem,Dollyn Sun
