file_number,message_id,title,author
220188,message #695908,Documenting UML elements in Papyrus,Jay Billings
220191,message #695912,Indigo editor doesn't recognize bool type,Peter Steele
220198,message #695921,How can I automatically switch to C/C++ Perspective from Debug Perspective,vincegata 
220200,message #695923,Setting HTTP Listener Port,Brad Taylor
220204,message #695928,View persistency in workbench,Jean Bovet
220205,message #695929,Update on EMF Context Bridge,Miles Parker
220207,message #695932,Mylyn EMF Integration,Miles Parker
220211,message #695939,"Java Model Status ""Invalid name specified"" exception - Possible bug",john doe
220212,message #695940,Reminder to all STEM Developers: Code Freeze Friday and update Development Environment,James Kaufman
220214,message #695944,New Seasonal Disease Model,James Kaufman
220226,message #695964,Apply filtering based on inner table field value,Neil Wang
220231,message #695969,report library access jdbc driver?,Brian Lavender
220235,message #695974,Plug-in Installation,Missing name Mising name
220236,message #695976,E4 + SWT renderer in FullScreen mode?,Cristiano Gaviao
220237,message #695977,PHP development plug-in,Missing name Mising name
220259,message #696000,"Help!  C program Debug error ""Program is not a recognized executable.""",Will Khan
220260,message #696001,how to set the color of  text in state line,Yiqiao 
220267,message #696010,Eclipse Error: Requested Resource not avail.,Jamal Ashraf
220280,message #696025,Installing an existing plug-in,MarcoGT 
220282,message #696027,Makefile Project Tutorial Problems,Andres Mino
220290,message #696039,Problem in Viewing Reports in  Birt Runtime 2.2.2,vandhanaa.r
220295,message #696050,Deploy modified plugin,MarcoGT 
220296,message #696052,Update to 1.4 ?,Tobias Semmet
220301,message #696068,How to stop super imposing/over writing component  in GMF,bunta Choudhary
220305,message #696076,Ruler and Grid throwing exception on setting the GMF editor inside a MultiPageEditor,bunta Choudhary
220307,message #696078,[buckminster-dev] SVN provider: additional folder,Eclipse User
220309,message #696080,Queue flushing,Lox 
220311,message #696082,Cross referencing from Xtext to Xmi,Roland S.
220313,message #696090,Quick Fix - Access Specific Token,Daniel Missing name
220317,message #696099,birt interactive viewer is not working in IE8,radmedur 
220318,message #696100,how to commit 'bug'fix and new feature?,Ludwig Moser
220320,message #696103,(no subject),Mickael Istria - away until August 14th
220324,message #696108,Synchronization between model editor and diagram editor,Missing name Missing name
220325,message #696111,Include/Import other models in an Xtext DSL for an existing ecore model,Jeppe Cramon
220328,message #696115,How can I create a texteditor with hyperlink support?,jakob
220329,message #696121,p2 mirroring and generation of update policy,Christian Opitz
220335,message #696133,Forward a request to children edit parts?,Martin Missing name
220336,message #696136,Customizing JFace Wizard Layout,Milinda Lakmal Pathirage
220337,message #696138,About icon resolution,kor_rea
220338,message #696147,Company installation,Christian Opitz
220342,message #696155,Disable all validations and checks in eclipse,KT 
220343,message #696157,How to identify any Particular Component from GMF Editor,bunta Choudhary
220344,message #696158,Conflict in keys shortcuts,Eclipse User
220347,message #696162,[xtext2.0] ImportedNamespace problems,Arjan  van der Meer
220349,message #696164,New placeholders are rendering in wrong view parts,Swap 
220350,message #696167,[buckminster-dev] svn rmap,Eclipse User
220352,message #696170,beginner question about outline and label,alex.ren2006
220357,message #696181,GMF Tooling in Indigo,Eclipse User
220360,message #696187,Understanding the Power of Eclipse,Anil 
220362,message #696191,How to create diagram elements programatically,Neslepaks 
220363,message #696192,CDT 8.0 Intel C/C++ Compiler Integration,desertfrog14
220366,message #696196,Problem with my new project,Jan Oris
220370,message #696202,JavaScript error handling,Sabine Neubauer
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini
220374,message #696209,Dump Inspector problem,Vladimir Stevanovic
220377,message #696217,Key binding with command framework in a dialog,Sebastian 
220380,message #696226,Dynamic Figure at runtime,Ralph Gerbig
220384,message #696239,File Search - Scope = Working Set --- Huhhh ?,Dave 
220387,message #696243,[Acceleo/Papyrus] Problem with FlowPort direction,Gianmaria De Tommasi
220388,message #696245,Query Manager,Timothy Marc
220394,message #696268,Error:Transfer RCP project with Multi Page editor,shankhs 
220395,message #696270,[solved] popupMenus on IMarker,Christian Opitz
220396,message #696272,Install bundles located in the provisioning repositories programmatically,Marco Gerber
220400,message #696288,How can I view SWT Image while debugging?,Mario Marinato
220404,message #696295,fragment has to be startet separate in virgo,Jack Beauregard
220409,message #696301,Conditional LEFT JOIN criteria API,LA 
220410,message #696302,Binding not resolved => ClassPath Problem ?,Missing name Mising name
220414,message #696315,Buttons in different tabs of same tabbed pane map to same technical name,Kira 
220415,message #696317,Plugins needed to create an ECore Diagram,Rui Carlos  Gonçalves
220416,message #696318,(no subject),LA 
220417,message #696319,Where can I find subversive svn connector for svn 1.6.5 ?,Fran
220420,message #696329,"Plugin Development, Does Not Work With Log4J",Thomas Missing name
220424,message #696334,Bugzilla Connector not fully functioning with 4.0,Tom Sanders
220425,message #696335,better reset,R Shapiro
220428,message #696338,Where is WebModuleImportDataModel in Indigo?,Leonardo Kenji Shikida
220430,message #696340,Using P2 to specify platform specific JVM paths,Tod Creasey
220432,message #696343,How to create different filters to display the model in a generated EMF editor,Wagner Paz
220440,message #696359,Help with MWE Reader,Rafael Angarita
220443,message #696365,Making view visible throws IndexOutOfBoundsException,Alex Molochnikov
220455,message #696392,Constructing a QualifiedName object,john doe
220463,message #696402,Add a listener to ViewPart title or title image?,Thomas Hatley
220466,message #696408,Unable to start eclipse,Fayimora 
220476,message #696420,The Closure of Event-Based Communication between Spring DM Extender and Spring-Power Bundlers,Ming Qin
220494,message #696445,What have I missed?  Can you NOT add JDT to Indigo CDT?,CGO SenseiC
220511,message #696463,Migration of DTP Source Code Repository from CVS to Git,Linda Chan
220512,message #696464,how can i change change the template wizard page layout,aiya 
220521,message #696473,How to view template classes in types hierarchy?,Nobody Mising name
220522,message #696475,Tri state Check box.,Naveen Missing name
220525,message #696479,Where do I put my image files in Eclipse?,goldminer91g
220528,message #696482,Is it possible to use Java script in RAP,tom 
220536,message #696495,NoClassDefFoundError during export,MarcoGT 
220538,message #696502,Stop overlapping of Component in GMF editor,chavi  
220539,message #696504,Overriding of dragTracker objecting the selection of the Component,bunta Choudhary
220543,message #696509,Solutions to &quot;Circular Component Dependency Issue with JDT&quot;,Thomas Hallgren
220547,message #696516,Bind layout constraints to model,Andreas Scharf
220548,message #696517,Error 7009: Test Execution Error during replay of recorded actions,Marc Missing name
220551,message #696523,Unable to step out from STL while debugging (indigo),Yury 
220557,message #696534,Web service in same time work as client?,Nikola 
220559,message #696539,Cant install wb toolkits,hai.kataker
220561,message #696542,[Xtend2] Code Reference,Marcel  
220566,message #696553,new autotools project plugin with parameters,Edouard 
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Michael Jastram
220575,message #696571,SSH Connection missing after update to RSE 3.3,Samuel Lampa
220576,message #696573,PHP_CodeSniffer not working properly,Rui  on
220579,message #696581,Howto declare IU conflicts?,Stephan Herrmann
220585,message #696593,CustomScopingFragment in Xtext 1.0 and Maven Build,Christian Ammann
220589,message #696599,Testing viewAction items,Niels K
220592,message #696605,[CDO] Cannot modify a frozen revision,rumburak r
220593,message #696607,connectivity issues when trying to update/install plugins,Ricardo Filipe
220594,message #696608,Help content in Eclipse RCP application,Tihomir 
220595,message #696611,[EEF] No EEF component & view element created Single Valued Containment References,Nidhi 
220599,message #696621,[QVTo] Using model elements having as name a QVTo keyword,Eszter Hofmann
220602,message #696628,XText 2.0 --- Hover Documentation,Caner 
220610,message #696648,commit process hangs:(),Andre Heine
220612,message #696656,Making Java docs for Eclipse Foundation software work offline in Eclipse IDE,Mark Ludwig
220614,message #696658,incorrect .classpath if project has wsimport goal,Michael Giroux
220615,message #696659,Incremental build with headless buckminster,Mario.Jonke
220619,message #696667,@UIEventTopic parameter?,Cristiano Gaviao
220621,message #696672,New blog on Virgo and p2,Borislav Kapukaranov
220623,message #696677,Customize a Dialog Window,nicholas pacini
220628,message #696686,Dynamic Template Proposal,Markus Schindler
220629,message #696688,Does Xtext have limitation on the size of the grammar?,alex.ren2006
220630,message #696689,"[QVTo] Reuse Strategies (inherits, merges, disjuncts)",Mark Sluser
220641,message #696715,Eclipse can't find Java source code,daniel_jb1
220642,message #696716,Delivering stand-alone JARs for 32-bit vs. 64-bit Windows,Mark Ludwig
220643,message #696717,how to add ecore tools to eclipse,Hanane 
220644,message #696718,copy SHA to clipboard,R Shapiro
220647,message #696723,"""sout"" -> ""System.out.println()""",daniel_jb1
220659,message #696750,Outer radius property,Bruno Borba
220661,message #696753,linking a help context to a model feature and the property dialog,Greg Jansen
220662,message #696754,[xtext 1.0->2.0 migration] DefaultBracketMatcher missing - alternative?,Timotei D
220664,message #696757,OQL query problem,jonathan.oexner
220672,message #696768,Eclipselink JPA merge problem,Jeroen Peelaerts
220674,message #696774,(no subject),Jeroen Peelaerts
220677,message #696778,runtime error when creating a simple class in a java program,wws_ques wws_ques
220678,message #696779,Search for case insensitive languages,Marius Cojocaru
220683,message #696786,Custom Context Menus and Dialogs,barberd 
220704,message #696824,Setting Perspectives Bar width?,jamie 
220708,message #696830,Problems installing Buckminster on Indigo,Koos de Goede
220715,message #696841,Integration of EMF.Edit Item Providers?,Miles Parker
220717,message #696843,Saving workbench layout on program exit,SBS 
220719,message #696845,Is it possible to have preset workbench layouts?,SBS 
220730,message #696857,filter order,David 
220737,message #696864,Resizing toolbar buttons in a view.,Bill Masek
220738,message #696866,XWT - ATL,tesorieror
220743,message #696871,is there any video tutorial on how to model with GMF?,Iqbal Hossain
220749,message #696879,Can't find EGit settings after install,Gordian Yuan
220765,message #696897,Typo in reference documentation,Mirko Raner
220778,message #696911,Xtext beginner : Issue in xpand workflow generator,Arun 
220786,message #696924,Render Bpmn model on a SWT Composite,Erdal Karaca
220789,message #696927,Eclipse for Testers article in STP,Alexandra Schladebeck
220803,message #696950,Confused about IProject and IJavaProject,Tam Gom
220804,message #696951,Settings for all projects in workspace,Jan Pohanka
220806,message #696954,XBase - How to reduce functionality,Daniel Missing name
220809,message #696957,Content assist for keywords and terminals,Mirko Raner
220811,message #696962,[CDO] and the EMF commands.,Christophe Bouhier
220813,message #696971,Changing a Viewpart from a Menu item,Daniel Santos
220815,message #696974,[QVTo] confused,Wilbert Alberts
220818,message #696981,[CDO] Failing event PREPARE in state CLEAN : state machine issue with legacy mode,Alex Lagarde
220819,message #696985,special questions to qualified associations,st oehm
220823,message #696990,how to automatically refresh a cached namedquery after object insertion/deletion ?,Sebastian 
220824,message #696991,(no subject),Sebastian
220825,message #696994,Nebula grid loads slowly when there are more than 200 columns on Ubuntu Linux,manoj dabholkar
220831,message #697011,Initail position of a node & palette changed at runtime,Mauro P.
220832,message #697012,Best practices for SWT/AWT integration,Alexey Romanov
220833,message #697013,"""bug"" in the properties view",st oehm
220835,message #697017,Access to FlowPorts and Blocks with Acceleo,Gianmaria De Tommasi
220837,message #697022,java application type,farah karim
220839,message #697029,One object in two resources,Ricky de Klerck
220841,message #697032,[ATL] Allow inter-model references programmatically,Yulia B
220843,message #697037,Render in-memory GMF Diagram on a SWT Composite/Canvas,Erdal Karaca
220844,message #697040,Initail position of a node & palette changed at runtime,Mauro P.
220849,message #697049,How to change the caption of a button in the eclipse main toolbar,davidpfander
220850,message #697050,SWTBotView.show() ignores secondary Ids,Franck Mising name
220852,message #697052,[Zest] anti-aliasing for edges,Watabe Kichi
220854,message #697055,StyledText cursor position,swetha Missing name
220855,message #697057,capture keystroke,Sankar Raman V
220861,message #697066,Eclipse Open With -&gt;Other Welcome Editor,drew frantz
220869,message #697084,Top 3 report,sam va
220872,message #697089,[QVTo] How to extend a model,--alex-- 
220873,message #697094,Disable guides,Harald Stangl
220874,message #697096,SWTBot seems not to find a combo box in the toolbar.,Norbert
220879,message #697104,xtext models as ecore,chuck 
220881,message #697110,Cannot set a bookmark inside a Hibernate mapping file?,Soapman 
220885,message #697122,[QVTd] What is the status of the project?,Mark Sluser
220891,message #697133,Load 3D Texture: SDL/OpenGL on Linux Eclipse,threaderslash 
220892,message #697136,Controlling the Library Path,Brandon Mising name
220898,message #697153,Entry point not found,mahdy_m_s 
220900,message #697157,Linking to Help Content from Cheat Sheet,Rich Payton
220902,message #697159,Problem for TPTP remote Profiling webapplication running in solaris,Raja 
220904,message #697161,Birt 404 and JDBC error,Marcelo
220905,message #697164,rename refactoring in the presence of nested elements,Henrik Rentz-Reichert
220906,message #697165,Missing build path error,spammail456789
220915,message #697179,ADT problems,Angelo Giammarresi
220916,message #697180,handle affected file names in case of rename refactoring,Henrik Rentz-Reichert
220917,message #697181,(no subject),Henrik Rentz-Reichert
220918,message #697183,GEF incubator does not seems to compile anymore since indigo update,Arnaud MERGEY
220921,message #697189,[SWT]: Wpływanie na okno główne z poziomu okna dialogowego w czasie rzeczywistym,Mariusz P.
220923,message #697193,[Acceleo] Java Service Wrapper issues,David Sauter
220938,message #697216,"Developers, please update to Eclipse 3.7 Indigo",James Kaufman
220942,message #697222,Cannot create connections between nodes,vrm 
220947,message #697227,Birt 3.7 OdaException,Shahab 
220949,message #697229,Creating your own Launch configuration,Lior Missing name
220954,message #697239,Smart PIE Chart,Scroon 
220958,message #697245,Set execution context (CWD)?,Chris Miami
220961,message #697248,Licensing,Robert Enyedi
220968,message #697255,What is the output file extension for builds (Indigo running on a MAC)?,Will Khan
220989,message #697281,how to use the two parameters in validate methods,wws_ques wws_ques
221000,message #697293,Configuration Help Needed,Ashiq Irphan
221008,message #697301,Redirect Input and Output,Rud Merriam
221013,message #697306,can the debug option in eclipse be used by testers?,sunshine111 
221037,message #697332,Nebula grid loads slowly when there are more than 200 columns on Ubuntu Linux,Satyendra 
221055,message #697350,How to install Equinox,Thomas Nappo
221068,message #697364,Cannot get Eclipse to start,stevenberger101
221075,message #697371,Using results from language interpreter in JavaValidator,Jonathan Blakes
221091,message #697392,AnnotationProcessor for package-level annotations,Yves Bontemps
221097,message #697400,Impl Setter not called by diagram,Stu Plu
221101,message #697404,Basic language codes,Mizaan 
221107,message #697410,database creation,victor.mukherjee14
221110,message #697413,Test post,Wim Jongman
221160,message #697476,"""Program arguments"" greyed out",Glen 
221168,message #697485,"Arguments with spaces - why do ""debug"" and ""run"" behave differently?",Stuart Moore
221218,message #697540,"How do I import Images from a file, from Eclipse?",goldminer91g
221260,message #697587,com.google.common shipped with Xtext,Lorenzo Bettini
221266,message #697594,Blocking/unclickable  Subapplication tab,Ngwa Ambe elvis
221267,message #697595,Using annotations in DSL,Gunnar Morling
221278,message #697610,Accessing elements in the ecore model,vrm 
221279,message #697611,change initialArtifacts property via command line,Jacob Hameiri
221284,message #697616,"MDA using XText, vs Xtext+xtend",Marten Sijtema
221296,message #697636,Maven Integration questions,Michael Giroux
221312,message #697655,Problem sorting table with TableEditor item,Andreas Fagschlunger
221324,message #697669,NPE using the live editor,Eclipse User
221362,message #697720,Eclipse output console,puano
221371,message #697730,web share eclispe interface,freevps 
221376,message #697739,Xtext from 2 ecore files,Bruno Coudoin
221393,message #697756,Creating an Action to Open the Xtext Project Wizard,Reinaldo Junior
221400,message #697764,Nomenclature question about Parser Rules,Mirko Raner
221408,message #697774,CoIARPlugin now supports LM3Sxx&LPC1763 and Amontec JTAGKey,nicole_coocox 
221415,message #697781,[QVTO]Remove attributes from classes in a UML,HYDKING 
221421,message #697790,Two-finger zoom on Mac,Peter Severin
221429,message #697799,Restricting the scope / code suggestion,Moritz  
221435,message #697808,"Build path,Demploye Assembly and project refrences???",elhanan Maayan
221444,message #697819,Delete Feature does not work in MPE,Murthy Bhat
221457,message #697837,running workflow from java,st oehm
221462,message #697843,Grammar w. hundreds of message types,FJ  Stöver
221463,message #697844,Key binding in a perspectives,Eclipse User
221464,message #697850,"""Cannot find a solution satisfying the following requirements com.python.pydev.codecompletion&q;",amadain Mising name
221472,message #697863,'Updating Software' has encountered a problem.,Hofer 
221480,message #697881,Model changes triggered by Edit Helper Advice,Greg
221481,message #697882,How to control view location when attaching (un-detached)it?,yong.chen
221486,message #697889,Master block in forms,mousa.alsulaimi
221487,message #697890,Beginner : need xtend help,Arun 
221490,message #697896,new Javascript editor,sulakshana.vasanth
221491,message #697901,[ATL] Using own model implementation instances instead of DynamicEObjImpl as in/output,Eszter Hofmann
221494,message #697906,How to find the selected row in the NatTable Grid ?,sristi 
221495,message #697908,Put yourself on the OSGi map,Glyn Normington
221497,message #697910,Find out different versions of installed plugin,vinay 
221511,message #697928,The method compareTo(Object) belongs to the raw type Comparable,Jonathan Camilleri
221515,message #697934,Generator POC fails on OSGi,Markus Muenkel
221517,message #697936,Beginners Question - 15 minute Tutorial Extended,mm 
221520,message #697941,Deploy to RAP,Ralph Gerbig
221521,message #697942,problem while generating client from wsdl,sandybo 
221523,message #697945,Restricting attribute value choice,Valerian Merkling
221526,message #697950,[ATL] Calling methods defined in Java in ATL transformations,Eszter Hofmann
221535,message #697961,Multi user configuration,hermock 
221544,message #697977,Problem with unorder group,Elhamlaoui Mahmoud
221546,message #697981,UndoableModelPropertySheetEntry and ComboBoxCellEditor validation problem,baudryvincent
221548,message #697987,Error PropertyResolutionException,Filipe Santana
221549,message #697989,Research on Stinky Socks and Malaria (as mentioned last week),Werner Keil
221556,message #698011,Cursor location within a table cell,Rashmy A
221557,message #698017,SWT GroupLayout mssing,Ralf Ebert
221559,message #698020,[xtext2.0] Hover not working in nested Rules.,Daniel Missing name
221561,message #698022,[EMF databinding] : bind collection index to column,Sebastian Fuchs
221573,message #698040,Headless buckminster and script file,Matthew Webber
221576,message #698046,Problem running the LEG example?,sultanikincikopru
221577,message #698048,Announcing EclipseCon 2012 North America,Anne Jacko
221579,message #698059,Suggest a best open source GUI design plugin for eclipse,Navjot Singh
221584,message #698078,birt.ini,Brian Lavender
221588,message #698089,You may have mapped two namespaces with elements of the same name to the same package name,ben may
221595,message #698098,XText Preprocess,jfisher
221599,message #698104,Find the Configuration directory,Yigal Spinner
221602,message #698108,DSL Unit testing,Michel Simeon
221603,message #698109,create note or comment in graphiti diagram,sarahmai80
221610,message #698119,"Any way to better ""tweak"" the Code Style",CGO SenseiC
221612,message #698122,How to add get a GUID attribute when reading a XMI file,Benson 
221613,message #698123,Intermittent ClassCastException in PolicyHandler,arkady.ioffe
221619,message #698129,Git Auto-Fetch not working,Mike Haney
221626,message #698141,cross-reference resolution,amazuzu 
221628,message #698143,Xerces Error -- Eclipse Indigo + JBOSS 5.1,silentgunner
221633,message #698152,HelloWorld stopped working,Albert 
221637,message #698156,JNI .h file,Cmlo 
221648,message #698176,EGit and project delete,Chris Goldthorpe
221649,message #698177,Jubula Control Flow,dee.baliga
221662,message #698194,JEE Indigo+M2E: index update issue,bit1-developer
221669,message #698204,Aether Project Proposal posted,Wayne Beaton
221670,message #698205,[Epsilon] Not F.A.Q.,Silvia 
221677,message #698215,Custom BIRT 3.7 application and classpath,Dean Moses
221717,message #698263,Auto Arrange - control over some nodes,Stu Plu
221722,message #698271,moved from null to null,Eclipse User
221725,message #698278,Testing SWT controls on a splash screen,c.binzer
221735,message #698295,(no subject),Warren Tang
221738,message #698300,Package declaration help,Arun 
221740,message #698304,"[ATL] Troubles with xmiIDs, rule inheritance",A Vernotte
221741,message #698306,update process error,Carmelo 
221744,message #698310,Persistence problem with optional assignment rules,Balazs Varnai
221745,message #698311,Dnd in diagram editor fires two event each call canAdd,Joerg Reichert
221747,message #698316,OLE ignores calls to Microsoft Excel. OLE or Windows problem?,Markus Kunde
221748,message #698317,[EMFFacet] Profile/Stereotypes for EMF,Jim Van Dam
221751,message #698321,Node cannot be used in the editor...:(,Iqbal Hossain
221755,message #698336,MOXy XmlPath mapping with multiple attributes,haarlaender
221759,message #698344,Add prototype in the auto-completion system,walter 
221764,message #698351,Eclipse Helios crashes A workspace crash was detected,victoor.jelle
221765,message #698352,Content Assist,adrian 
221766,message #698353,[XPand]trying to start Xpand from a plugin,st oehm
221767,message #698354,Unknown authentication type: CERTIFICATE after upgrading to Indigo,Anthony Gerrard
221770,message #698358,IReportDocument page count,sam va
221771,message #698359,Reusing the query results,sam va
221773,message #698362,Deploy plugin project classes to tomcat,Marius M.
221774,message #698363,getting started with xdoc,Annette Pohl
221777,message #698367,Automatic Code completion & automatic indents,Peter Mising name
221778,message #698368,Swing Plugin,Nikhil 
221780,message #698370,Eclispe 3.7 cannot resolve external jars,ruhul 
221782,message #698372,Section change,Alex Mising name
221783,message #698374,Execution File Name in AUT configuration,Gagan 
221786,message #698379,"Disabling ""break at first line""??",Nick S
221788,message #698383,Is therer a bable plugin for org.eclipse.wst.xsd.ui using chinese?,Ping Luo
221793,message #698391,Running Virgo in client app with various environments,Barbara Rosi-Schwartz
221797,message #698397,TableItem Fontsize and weight,Edin Edin
221799,message #698401,OSGi vs Maven version numbers,Barbara Rosi-Schwartz
221800,message #698403,Jubula and Web Start,jeffbutler
221804,message #698420,REALLY dynamic database connection settings,ephikles
221808,message #698429,Execute disabled in Display View,Leo 
221815,message #698452,[Acceleo 3.1] fail to generate,stuart mackey
221817,message #698458,(no subject),David Wynter
221820,message #698463,"org.eclipse.emf.cheatsheets with same version in helios and indigo, but with different content",Siamak Haschemi
221821,message #698465,Unit Testing,Caner 
221823,message #698484,Unsettable enum handling,Balazs Varnai
221825,message #698486,How to run import project wizards from headless mode,Jon Svede
221826,message #698489,hiding workbench help,michael.sacarny
221829,message #698499,Eclipse error when Instal New Softwere,Jan 
221830,message #698507,test consumed time by command line,Dang Hieu
221837,message #698521,Problems with restricting property tester by using the type attribute,Tam Gom
221840,message #698525,Exporting bundles as deployable plugins seems broken,Sahoo Missing name
221846,message #698536,No classes from WEB-INF/classes returned by Bundle.getEntryPaths,Sahoo Missing name
221851,message #698547,Internet Explorer 9 not displaying BIRT 2.5 reports,Brian 
221853,message #698552,Change perspective bar size?,jamie 
221854,message #698554,XmlInverseReference without the need for mappedBy attribute,Paul Mooney
221858,message #698566,BPMN2 Modeler Project updates,Robert Brodt
221862,message #698574,EGit and no-fast-forward merges,Mike Haney
221864,message #698577,Questions about debugging on target via Target Management vs typical CDT,Jusctsch 
221868,message #698584,Range of row numbers in table header,Eclipse User
221873,message #698597,Super simple: Importing into eclipse on a mac,erkmania33
221882,message #698607,how to calculate uptime as java expression,kayanserdar
221884,message #698609,[Texo/Hibernate] createQuery() returns 0 results but raw SQL works,Mike Cooper
221890,message #698626,missing Bindings,Carl J. Mosca
221891,message #698627,JDI/JDWP trace,Hung Le
221892,message #698630,[Texo/Hibernate] Can I specify a different name for database table name?,Mike Cooper
221893,message #698632,"Eclipse periodically reports ""Could not retrieve superclass""",Peter Steele
221895,message #698635,No SCM connector For Subclipse ??,Alexandre Lerat
221896,message #698637,how to start JGIT CLI after installing EGIT in eclipse?,Robert 
221901,message #698644,[xtext2 xtend2] How to generate one file based on multiple models?,R.M. Morrien
221902,message #698648,Diagnosing a performance issue,drew frantz
221922,message #698676,How to open a Papyrus editor programmatically,Miles Parker
221923,message #698677,Debugging a remote Java application with Eclipse as the server (Socket listen),ranjitiyer
221935,message #698694,[Texo/Hibernate] TransientObjectException: object references an unsaved transient instance,Mike Cooper
221953,message #698715,how to set properties for every node?,Iqbal Hossain
221958,message #698724,Any way to start an external bundle on mac?,yuqing.jiang
221964,message #698731,MONTH IS NOT IN PROPER ORDER IN CHART,jeyinul 
221965,message #698733,(no subject),jeyinul 
221971,message #698739,How to find selectionIndex in NatTable Grid so that we can extract dataItems from this row ?,sristi 
221975,message #698748,importing existing files as a package,rwclark
221976,message #698754,Customize &quot;New Diagram&quot; command,Timothy Marc
221980,message #698770,[xtend] Ecore post processing,Balazs Varnai
221984,message #698774,Autocomplete function return value,Mike Dundee
221986,message #698780,Weblogic Studio eclipse upgrate,Natraj Ayappan
221990,message #698796,Adding new column in an exsisting table,Sergei Jochim
221991,message #698798,[GEF] Thumbnail + direct edit issues,Arnaud MERGEY
221993,message #698801,Phantom nodes that are not targeted by a link mapping representing containment reference present in,chavi  
221995,message #698803,One Shared Editing Domain for each data model,Joachim Engelhardt
221996,message #698804,Birt connexion to Hive,al 
221998,message #698807,class.getClassLoader().getResource is not working,swastika
221999,message #698808,Imported schema,MarcoGT 
222001,message #698810,(no subject),Sergei Jochim
222005,message #698819,Beginner problem using EOF token,Carmela 
222008,message #698828,Information about CircularExpansionException,Axel Guckelsberger
222012,message #698835,Remote systems file asociation,dominik
222019,message #698847,problem with pom.xml for my xtext example project,lamber 
222021,message #698862,Migrating the Graphiti sources from CVS to GIT,Michael Wenz
222022,message #698865,launching .chain doesn't generate hibernate code,Daniel
222025,message #698869,Startup Problem,Ghulam.Ahmed 
222027,message #698873,Papyrus installation bugs.,Wojciech Trocki
