file_number,message_id,title,author
176216,message #561067,Amalgamation desert,Giovanni
176217,message #561069,test,test
176218,message #561079,Is anyone using AspectJ,Eclipse User
176219,message #561080,"[ANN] v4.2 - SWT Designer, Swing Designer & WindowBuilder Pro",John Markson
176220,message #561083,Re: SSO Discussion continued,Mike Milinkovich
176221,message #561085,a simple idea for more flexible bundle repository,Eugene Kuleshov
176222,message #561086,test,test
176223,message #561092,import a class from another project,Williams Mising name
176224,message #561096,Can commercial software use eclipse icons?,Eclipse User
176225,message #561102,STEM Migration Plans and Release Schedule,Judy Douglas
176226,message #561104,gfdgdfgsdf,test
176227,message #561106,Some news coverage of Sapphire proposal,Konstantin Komissarchik
176228,message #561111,Embedded developers get new collaboration tool,Mark Dalgarno
176229,message #561112,org.eclipse.core.runtime 0 java.lang.NullPointerExceptio,Eclipse User
176230,message #561114,Which spider graphing tool are you using?,Nigel DeFreitas
176231,message #561116,Amalgam downloads available,Richard Gronback
176232,message #561118,STEM move to new SVN repository now complete,Stefan Edlund
176233,message #561121,bespin,Gary Horen
176234,message #561122,One Framework to bind them All ?!,Werner Keil
176235,message #561125,test,Eclipse User
176236,message #561126,Wirelexsoft announces Eclipse-based VistaMax IDE for Series 60 and UIQ Symbian-based Platforms.,arfeifei
176237,message #561135,ODE Solvers now part of the STEM scenario,Stefan Edlund
176238,message #561138,Draw3d Program,Madhu Samuel
176239,message #561141,gfdsgfsdgdfgsfdg,Eclipse User
176240,message #561142,eclipse.technology.ajdt newsgroup usage,Mik Kersten
176241,message #561146,RMC library Repository,Eclipse User
176242,message #561145,Adobe/Macromedia looking for Eclipse experts for the Flex Builder project,Sho Kuwamoto
176243,message #561147,"Security ""Short Talks"" at EclipseCon",Jay Rosenthal
176244,message #561148,Wget problem,Pamela
176245,message #561151,Population Models,Stefan Edlund
176246,message #561150,Re: Available Extension Points for UML2Tools,Dimitrios Kolovos
176247,message #561159,Requirements to epf,Mauro
176248,message #561164,update site,Mark
176249,message #561169,Wiki images updated,James Kaufman
176250,message #561170,Build Higgins 0.2,Jim Wright
176251,message #561175,Third party libraries used by TPTP,Hubert Leung
176252,message #561173,JavaOne 2006,Eclipse User
176253,message #561172,[ANN] DaimlerChrysler use Eclipse plug-in in new software development approach,Mark Dalgarno
176254,message #561174,just a test,Eclipse User
176257,message #561178,Feature request: Dynamic aspecting,Eclipse User
176258,message #561180,can CDO resources reside in different databases,Mark Geib
176259,message #561186,New STEM Tutorial On YouTube,James Kaufman
176261,message #561189,Eclipse GUI Developer Role,Eclipse User
176262,message #561191,First Test,Eclipse User
176263,message #561194,"Notation introduced in the ""DSL Toolkit"" book",Eclipse User
176264,message #561195,Meeting notes from 2006.02.08 BUP component conference call available now,Ricardo Balduino
176265,message #561196,using AspectJ in plugin development ?,Konstantin Dorodov
176266,message #561198,Doubts about the project,Markus Voelter
176267,message #561199,Welcome to ORMF,Joel Rosi-Schwartz
176268,message #561203,Would like to get started: where do I get information,Eclipse User
176269,message #561204,Weekly technical call,No real name
176270,message #561205,Error running demo application,Pat Felsted
176271,message #561208,Test Post,Matt
176272,message #561207,BioCaster,Werner Keil
176273,message #561209,[ANN] CodePro AnalytiX v4.3,John Markson
176274,message #561210,Eclipse RCP and Plugins Developer,Eclipse User
176275,message #561212,Problem getting Draw3d to draw something,Thomas Schindl
176276,message #561214,About translations,Mauro
176277,message #561221,eclipseme,Joris Verschoor
176278,message #561225,No STEM Call 8/12,Judy Douglas
176279,message #561226,A Converstation with Erich Gamma,Eclipse User
176280,message #561227,How does the amalgamation project create the DSL Toolkit product?,Marc Moser
176281,message #561232,Position available -Sr. User Interface Developer -Toronto,Eclipse User
176282,message #561238,testing 123,Lawrence
176283,message #561242,Signature of IFigure3D.render(..) and other similar methods changed,Jens von Pilgrim
176284,message #561243,STEM Community,Judy Douglas
176285,message #561246,Use Case documents,Mika Hoikkala
176286,message #561257,Bla getri,Eclipse User
176287,message #561261,[ANN] DOORS® users get access to product variant solution,Mark Dalgarno
176288,message #561262,Matching source bundle for 3.4.2 draw2d?,Jeff Berkowitz
176289,message #561264,European Committer Meeting: March 6-7 in Bilbao Spain,Per Kroll
176290,message #561265,DSL Toolkit M1 - Extension/New,Ioan Salau
176291,message #561269,Work With The Experts,Kevin Taylor
176292,message #561270,Sash from VE,Eugene Ostroukhov
176293,message #561279,Perspective and UI Questions,Jesse Riggins
176294,message #561282,class-files,No real name
176295,message #561283,Spanish Languate STEM Tutorial now on YouTube !!,James Kaufman
176296,message #561284,Linux for the Eclipse Windows Platform,Ramin Assisi
176297,message #561285,Nebula should consider using draw2d,Randy Hudson
176298,message #561287,Senior UI Engineer (Eclipse),Eclipse User
176299,message #561292,finally...,Eclipse User
176300,message #561296,Method names in interface Renderable renamed,Jens von Pilgrim
176301,message #561301,New skins for the STEM main site,Stefan Edlund
176302,message #561300,Flash movie (viewlets) tutorials of Useme available online,Joel Rosi-Schwartz
176303,message #561302,[ANN] oXygen XML editor - Eclipse developer edition,Eclipse User
176304,message #561307,ISiteFactory implementation on top of the Buckminster Maven provider?,Thomas Hallgren
176305,message #561311,Adobe looking for great Eclipse engineers for Flex Builder project (take 2),Sho Kuwamoto
176306,message #561314,A couple of errors in ..draw3d,Miles Parker
176307,message #561316,Anyone up for a masterly debate at EclipseCon?,Barbara Rosi-Schwartz
176308,message #561317,Publication Available,Judy Douglas
176309,message #561319,EzMgt MIB Browser 1.0.3 beta released,Musachy Barroso
176310,message #561320,About Presentation API,Mauro
176311,message #561322,Congratulations!,Mike Milinkovich
176312,message #561326,Amalgam update site,Stefan Daume
176314,message #561332,IBM J9 VM,chris
176316,message #561337,nmad,Eclipse User
176318,message #561340,Feedback,Kenn Hussey
176319,message #561342,Commercial use of BIRT,Eclipse User
176321,message #561352,Welcome,Gerald Preissler
176323,message #561354,Wiki Page created,Christian Kurzke
176324,message #561357,AGR,xin
176325,message #561356,STEM Article create on Wikipedia,James Kaufman
176326,message #561360,What's the project going to deliver?,Oisin Hurley
176327,message #561363,I am looking for updates on this project.,sck
176328,message #561365,Re: HUTN Eclipse / Epsilon,Louis Rose
176330,message #561368,Best strategy for updating all figures?,Miles Parker
176331,message #561370,Issue with loading properties from a CDO resource in Library Example project,Eclipse User
176333,message #561373,Experienced Eclipse RCP developer wanted at Cisco: Req 742338,Eric DeBolle
176334,message #561374,TmL meeting at Linux World,Christian Kurzke
176335,message #561377,Call for Papers for Rational Software Development Conference 2006 - New Open ComputingTrack,Eclipse User
176336,message #561379,EPF Composer and ClearCase,Eclipse User
176338,message #561385,STEM Milestone M1 now available with Automated Experiments,James Kaufman
176339,message #561387,Welcome to Mangrove!,Adrian Mos
176340,message #561391,news,Mark
176341,message #561390,Eclipse plug-in: Invalid Activator,Eclipse User
176342,message #561401,Antenne Contributor Joining,Fred Grott
176343,message #561402,Dynamic bundle wrapping/manifest injection,Philippe Ombredanne
176344,message #561403,Announcing Eclipse Review!,Alan Zeichick
176345,message #561404,High Resolution Data for Mexico,James Kaufman
176346,message #561405,Plug-in jar remains after feature uninstall,Cameron Ross
176347,message #561406,Mangrove at EclipseCON 2010!,Adrian Mos
176348,message #561409,How to join TmL project?,kion
176349,message #561408,BUP and/or EUP,Eclipse User
176350,message #561410,Need help setting up to run demo app,Eclipse User
176351,message #561411,javac-Option,No real name
176352,message #561415,Examples,Andrew Elegante
176353,message #561416,The world is talking about ORMF,Joel Rosi-Schwartz
176354,message #561422,Source vs. binaries vs. docs/javadocs,Philippe Ombredanne
176355,message #561423,Call for Writers : Eclipse Review,Alan Zeichick
176356,message #561424,STEM Milestone M2 is now Available!!,James Kaufman
176357,message #561429,Mobile Linux releated Eclipse project,Eclipse User
176358,message #561440,Re: Copying models in ETL,Steffen Zschaler
176359,message #561443,Java GUI Developer with Eclipse experience,Eclipse User
176360,message #561446,Tell Your Story To Eclipse Review,Eclipse User
176361,message #561447,H1N1 Lecture at MIT,Daniel Ford
176362,message #561448,cannot find packages for p2,Luca Ferrari
176363,message #561450,test - please ignore,Mauren Brenner
176364,message #561452,Thanks for all of the feedback,Joel Rosi-Schwartz
176365,message #561453,AJDT Outliner,Eclipse User
176366,message #561455,Please support Spring in e4,Fabian Dankof
176367,message #561456,A test,Eclipse User
176368,message #561454,Will SWTPlus widgets be put into the nebula project?,Eric Zimmerman
176369,message #561459,"Meeting minutes for Nov 2, 2005",No real name
176370,message #561462,InMemoryEmfModel without resource,Steffen Zschaler
176371,message #561464,jLibrary 1.0beta4 released!,MartÃ­n PÃ©rez MariÃ±Ã¡n
176372,message #561465,RMC and EPF,Eclipse User
176373,message #561467,CDT Contract work,Eclipse User
176374,message #561470,The plan needs reconsideration,Joel Rosi-Schwartz
176375,message #561477,milestone plan for aspectj integration into eclipse,Markus
176376,message #561480,new Grid control :-),Ivan
176377,message #561485,Lattix announces Lightweight Dependency Modeling in Eclipse,Eclipse User
176378,message #561487,Copying across executables as part of P2 installation,Charlie Matters
176379,message #561489,additional notes on wiki,Mauren Brenner
176380,message #561488,Senior Software Engineer - San Francisco,Eclipse User
176381,message #561494,Status ?,Max Rydahl Andersen
176382,message #561495,Tigerstripe Software,Anthony Hunter
176383,message #561496,tst fg,Frank Gerhardt
176384,message #561498,Runtime compatibility,Marco Maccaferri
176385,message #561504,Creation Review Successful!,Adrian Mos
176386,message #561505,"Spectrum Announces Latest SpectrumSCM 2.3 Release - (Adds CR integrator tool (with auto-merge), Dire",Sudarshan
176387,message #561506,A web interface is also needed,Joel Rosi-Schwartz
176388,message #561507,"EPF Authoring - Views, Publishing",Eclipse User
176389,message #561508,adding eodm.jar to lib folder in org.eclipse.higgins.context.model,Eclipse User
176390,message #561509,Custom installer: multiple app. installation,David ALEXANDRE
176391,message #561510,TmL project creation review,Mauren Brenner
176392,message #561511,Job Opening: Senior Eclipse Software Engineer - San Francisco,Eclipse User
176393,message #561515,Greetings,Mike Milinkovich
176394,message #561516,search function design,Julie Waterhouse
176395,message #561523,STEM Plan for Version 2,James Kaufman
176396,message #561524,[ANN] oXygen XML Editor major version 7,Eclipse User
176398,message #561530,TmL project creation review: dial-in number and passcode,Mauren Brenner
176399,message #561533,asdf;lkj,exquisitus
176400,message #561535,Creation review,Jeff McAffer
176401,message #561539,EODM release date,Serge Fantino
176402,message #561540,Job Opening: Senior Eclipse Software Engineer - San Francisco,Eclipse User
176403,message #561542,User Interface,Judy Douglas
176404,message #561544,Why is a J5EE server required?,Joel Rosi-Schwartz
176405,message #561545,error while running higgins product,Eclipse User
176406,message #561548,Be sure to post your news at EclipseZone.com,Rick Ross
176407,message #561549,When? and What?,Bert 
176408,message #561553,Just to show my interest,Eclipse User
176409,message #561560,"Job Opening: Eclipse Engineer in San Jose, CA (Cisco Systems)",Timothy Webb
176410,message #561565,Huge export size of RCP p2 enabled product,Marcel Austenfeld
176411,message #561566,Task and their descriptors,Rich Weiskopf
176412,message #561567,GERMAN Einladung für SIG Eclipse am 7.2.06: Debugging Framework,Frank Gerhardt
176413,message #561570,Proposed re-phrasing of the proposal,Eric Dillon
176415,message #561580,class files,No real name
176416,message #561584,Where are the collaborators?,Joel Rosi-Schwartz
176417,message #561586,Custom Categories and Guidance Type of: Term Definition,Rich Weiskopf
176418,message #561589,InPowerForms,Don Young
176419,message #561591,only a test,Guillaume Porcher
176420,message #561593,Interested in the project,Eclipse User
176421,message #561598,"Meeting information for Nov 9, 2005",No real name
176422,message #561602,Job Opening: Atlanta GA,Eclipse User
176423,message #561603,trouble with 0.5.2,Thomas MÃ¤der
176424,message #561601,Re: MAPPING,Ed Merks
176425,message #561610,ATF documentation,No real name
176426,message #561621,Launch Framework,Eclipse User
176427,message #561619,"""aspect"" reserved word underlined as an error",Dan Cristian
176428,message #561618,Project Homepage?,Eclipse User
176429,message #561622,Validation Question (hook into EMF Validation command),Chris Aniszczyk
176430,message #561625,The importance of the API,Joel Rosi-Schwartz
176431,message #561624,test4711,Eclipse User
176432,message #561627,TmL web site,Mauren Brenner
176433,message #561630,XWT and GUI related classes in a third-party jar,No real name
176434,message #561633,Open position: Eclipse and Eclipse plug-in developer  Nokia,Eclipse User
176435,message #561634,Presentation?,Mauro
176436,message #561636,ALF  propsal,Mary Ruddy
176437,message #561637,Buckminster and Orbit,Philippe Ombredanne
176438,message #561645,5445zhghh45etrgdrhthtzj45,Eclipse User
176439,message #561647,CaliberRM users get new product variant application,Mark Dalgarno
176440,message #561650,Flexible resources - file list based projects,Mohamed Hussein
176441,message #561651,Roadmap for the project,Robert
176442,message #561654,Looking for contract or full time position,Hugo A. Garcia
176443,message #561657,We are intrested in the new proposal  and we have already offering a free community edition for J2ME,Sam
176444,message #561664,2.5 D update example,Miles Parker
176445,message #561670,Obfuscating generated AspectJ code,Dan Cristian
176446,message #561669,Loading EMF models from a resource within some plugin,Steffen Zschaler
176447,message #561668,123344343434,Eclipse User
176448,message #561667,Webinar: Improve Java Code Quality by Empowering Developers,John Markson
176449,message #561666,Static JS Classes not in the Outline view,saurav sarkar
176450,message #561665,using OCL with other modelling tools,Asha Mising name
176451,message #561673,Multipe URLs in p2.repo property of runDirector task,Spencer Uresk
176452,message #561675,The importance of standards,Joel Rosi-Schwartz
176453,message #561677,Eclipse,Eclipse User
176454,message #561682,Problem Running Demo App and Saving Context,Simon Chen
176455,message #561684,First TmL open phone meeting,Mauren Brenner
176456,message #561686,Test,support
176457,message #561692,[ANN] OneForEclipse - Eclipse Services,Thomas Derflinger
176458,message #561697,ActionScript VM,Kai
176459,message #561702,Eclipse Plug In and UI with some MFC/C++/COM background,Doron Ben-Ari
176460,message #561703,EPF integration with the development process,Eclipse User
176461,message #561704,first TmL open phone meeting updated,Mauren Brenner
176462,message #561706,What do you want to do?,No real name
176463,message #561713,[ANN] oXygen XML Editor 7.1,Eclipse User
176464,message #561715,On Synergies,Joel Rosi-Schwartz
176465,message #561717,GridViewer planned ?,Hans Mueller-Dieckert
176466,message #561712,Another test,support
176467,message #561708,Timeframe for debugger linking to source?,Chad Woolley
176468,message #561719,Aperi and third party libraries,No real name
176469,message #561724,developers mailing list,Mauren Brenner
176470,message #561729,P2 Update Fails After Port from 3.5 to 3.6 Helios,Michael Yara
176471,message #561735,"[ANN] v4.3 - SWT Designer, Swing Designer & WindowBuilder Pro",Eric Clayberg
176472,message #561739,Yet another test,support
176473,message #561741,Using CSS styling in Eclipse 3.5 plugins,Mickael Istria - away until August 14th
176474,message #561740,Orbit has reached escape velocity!,Jeff McAffer
176475,message #561748,Specifying Camera Location Programmatically...,Miles Parker
176477,message #561751,invitation to next open meeting,Mauren Brenner
176478,message #561753,How to build an update site headlessly,bachra04 
176479,message #561755,pure::variants makes the connection for Matlab® / Simulink® users,Mark Dalgarno
176480,message #561756,On publishing and reporting,Joel Rosi-Schwartz
176481,message #561759,Content Development Guidelines,Rich Weiskopf
176482,message #561760,Kick off conference call,Jeff McAffer
176483,message #561761,Test3,Eclipse User
176484,message #561762,Outsouring team offers Eclise RCP/Plugin design and implementation,leon
176485,message #561769,"TM 2.0.1 Testing Thursday, Sep-13",Martin Oberhuber
176486,message #561767,e4 Webinars - Aug. 18 and Aug. 26,Lynn Gayowski
176487,message #561768,ATF plug-ins installation. Problems,ruslanrf 
176488,message #561772,Things I'd like to see ...,Markus Milleder
176490,message #561776,How can I join Orbit?,Martin Oberhuber
176491,message #561780,Newbie Questions,Dave Watkins
176492,message #561782,test,Eclipse User
176493,message #561784,IBM Ottawa Lab is hiring!,Eclipse User
176494,message #561789,Modifying CSS presentation for IDE,Casey Marshall
176495,message #561790,Eclipse Summit Europe - Embedded and Mobile Symposium,Doug Gaff
176496,message #561793,Biggest problems on the web site,Ed Burnette
176497,message #561796,Dali at EclipseCon,Shaun Smith
176498,message #561797,"Novell plugs Bandit for ID management (""...will make use of Higgins"")",Paul Trevithick
176499,message #561795,Kind words,Joel Rosi-Schwartz
176500,message #561800,OPEN Process Framework Repository,Eclipse User
176501,message #561801,test,Tex Twil
176502,message #561803,Re: intentions,Sam
176503,message #561804,What would happen if a significant number of end tool vendors simply dropped what they had to Eclips,Ed Merks
176504,message #561805,Genuitec is hiring for the MyEclipse team -- No relocation necessary,Todd E. Williams
176505,message #561809,Why have two extension-points to define services,Daniel Guimaraes
176506,message #561812,Lighting,Miles Parker
176507,message #561813,Problem edit Custom Composit in SWT-Designer 4.3.0.,xy
176508,message #561815,meeting minutes,Jeff McAffer
176509,message #561820,Linux for the Eclipse Windows Platform,Ramin Assisi
176510,message #561821,Signature test,Damien Thivolle
176511,message #561822,helping out?,Bill Wonch
176512,message #561823,Higgins and SAML,Werner Keil
176513,message #561826,Great,sNop
176514,message #561825,Can not run demo/sample projects,Henrik Lindberg
176515,message #561828,Debugging ETL transformations,Steffen Zschaler
176516,message #561830,"Some refactoring, standalone draw3d viewers.",Kristian Duske
176517,message #561831,Eclipse GUI Developer,Eclipse User
176518,message #561833,RCP Developer - new product from Instantiations,John Markson
176519,message #561834,Orbit conference call,Jeff McAffer
176520,message #561837,Dali Plug-in now available,Neil Hauge
176521,message #561838,Announcing the ORFM mentors,Joel Rosi-Schwartz
