file_number,message_id,title,author
440234,message #985876,[ANN] RAP 2.0 M3 is available,Ralf Sternberg
440235,message #985877,Posting Error,Alain L
440236,message #985878,Can not find the tag library descriptor Error,Alain L
440237,message #985883,Assignments and function output have same sintax,Tommaso De Sica
440238,message #985896,Saving Editor Content to non IFile,Philipp M. Fischer
440239,message #985899,How to summarize rows in a Data Set without using the Data Cude,Julia Antoniuk
440240,message #985901,How to execute a Handler by id?,Alex Kipling
440241,message #985902,ATL to ATL Refining Mode,Ronan B
440242,message #985907,Call EMF Compare,Philippe Favrais
440243,message #985913,[ATL] XSD to ECORE ATL transformation,Mehdi Missing name
440244,message #985914,Behavioral features ( state machine) support,Rihab Eltayeb
440245,message #985917,NullPointerException on BIRT 2.6.2 after viewing report for a few times,Madhav Suram
440246,message #985924,RAP Browser-Widget Cross-Domain,Thomas Weinstein
440247,message #985933,"Force to access contributor immediately, after setting the ContributorURI?",Alex Kipling
440248,message #985934,Deploy to JBoss 7.x fails,Marc Fournier
440249,message #985949,[CDO] Issue with Maps,Ray Braithwood
440250,message #985951,AutoUpdate Text associated to a ConnectionDecorator,Juan Quirós
440251,message #985955,Cannot update ADT on Mac,Tony Sterrett
440252,message #985956,Help with simple grammar,Andrew A
440253,message #985961,Trouble to Extract  eclipse-java-juno-SR1,rooja moghtadaei
440254,message #985968,How to build the update site locally,François  Rey
440255,message #985970,LDT debugging the LÖVE framework,Krzysztof Golyzniak
440256,message #985984,Composite Structures and GMF,Nick Collier
440257,message #985985,group transitions,Tim Born
440258,message #985986,Gemini Web JspCompilation fails,Thorsten Schlathölter
440259,message #985989,helping to connect my code to Microsoft Access file,Hope Luna
440260,message #985990,Senior Software Engineer - RCP and Java,Maureen Glick
440261,message #985991,Prodouct files all my icons are gone,Tux Pengy
440262,message #985994,How could I host General Interface in orion?,wagner marques
440263,message #985996,Reusing validation in GMF editor,Axel Guckelsberger
440264,message #985997,eclipse.launcher returns NULL when running JUnit plug-in tests,Kivanc Muslu
440265,message #985998,How to run -splash command in Eclipse,Dave C
440266,message #986014,Help regarding JDBC Driver,Praveen Raj
440267,message #986016,Adding/Editing/Deleting Ecore objects programmatically using EditingDomain,Pradeep Badiger
440268,message #986018,New EMFTVM snapshot available,Dennis Wagelaar
440270,message #986031,Complete OCL Debugging,Andrea Sindico
440271,message #986033,three files of PaPyrus model,Laya eng
440272,message #986034,Cannot install MTJ on Juno,Davide Perini
440273,message #986035,update error,Kiran Roy
440274,message #986042,[Acceleo] EMTL files not contained in build,Eclipse User
440275,message #986045,[Acceleo] Why Activity node get executed in a template that accepts only Class Type ?,HJA JAB
440276,message #986046,Updates and plugin installs are impossible,katie evans
440277,message #986051,Page not found while running PHP in Eclipse 3.0.2 PDT + Zend Debugger,Mahesh Abnave
440278,message #986062,Eclipse is too slow and uses too much memory,Blah McBlah
440279,message #986063,Java7 Compatibility with Eclipse,Kevin Lennox
440280,message #986065,How to setup stepping(?) so I can see what code is executing when.,Powermaniac ...
440281,message #986066,Recent and Open Projects feature in Eclipse IDE,Durgarao ADARI
440282,message #986068,Testing a scout application,Jeremie Bresson
440283,message #986070,FTP disconnect from a non-available host gets stuck,Arye Shemesh
440284,message #986072,Security Handshake,Marc Gille
440285,message #986077,Cannot resolve proxy hostname () on php manual,Danial RKH
440286,message #986078,"GWT - What happens when one selects ""Use Google Web Toolkit""?",Magnus Warker
440287,message #986082,Qt4.8 unresolved inclusion with JUNO on Mac OSX Lion,laurent ribon
440288,message #986085,How to add global cvs option in Eclipse?,Piotr Dobrogost
440289,message #986087,MARTE profile created or used directly,Ann barry
440290,message #986093,Authentication with RAP,Sebastian Boccardi
440291,message #986096,ECLIPSE HELIOS SR2 Download fails,Mohan Eashver
440292,message #986098,Can Eclipse UI be configured in this way?,TenLeftFingers .
440293,message #986101,how can I get rid of <undefined reference to `_impure_ptr'> ?,mehmet karakaya
440294,message #986102,"""Can't linke to a main executable""",Brian Duggan
440295,message #986111,Ocaml eclipse extensions,mike Docherty
440296,message #986113,Project from SVN (Helios Service Release 2),Mohan Eashver
440297,message #986115,Cannot install Birt on Eclipse 4.2.1 Juno,Mariano Mattei
440298,message #986117,"Changed to C99 mode and now I have "" 'asm' undeclared"" errors",Adam Smith
440299,message #986118,Can't make @MappedSuperclass work with EclipseLink / Spring Data JPA,Emmanuel Cron
440300,message #986129,trying to show File Diff in a TrayDialog,sam mn
440301,message #986131,Unit testing hidden terminal - ParseHelper returning null model,Barrie Treloar
440302,message #986132,how to add feature to the VariablesView?,ben agai
440303,message #986133,Print Unicode on logs/catalina.out,Ranjan YEngkhom
440304,message #986141,Write log message in a single file - virgo - common - logging,TRAN Lap
440305,message #986144,Running JDT Plug-In Tests On the Command Line,Wing Lam
440306,message #986146,Dynamic chart,arun earla
440307,message #986160,Out oF memory error in hudson while using Insight for CI plugin,minu martin
440308,message #986161,Preventing 5000ms classloading timeout,Heiko  Böttger
440309,message #986165,Out of memory error in hudson,minu martin
440310,message #986170,Error after installing Eclipse Zend,Mahesh Abnave
440311,message #986171,Probably JDK is not installed.,klonas koloeclike
440312,message #986181,OSEE Installation Problem,qaus qazah
440313,message #986182,How to mix in model elements in refining mode,Jörn Guy  Süß
440314,message #986183,Need your advice for selecting a build machine tool,Neta PG
440315,message #986186,Multiple Configurations in Eclipse,Amol Deshpande
440316,message #986192,Exported class diagrams missing text,Andy Key
440317,message #986193,Implied linking in Refining mode,Jörn Guy  Süß
440318,message #986198,Representation of details to the seconds level,Rui Mestre
440319,message #986200,How to provide security in remote Rhino debugger?,Tommaso Vicarelli
440320,message #986202,Scoping and cross-references,Quentin Boucher
440321,message #986203,Eclipse-Arduino,Mohamed AlBahri
440322,message #986206,[CDO] CDOResource name equal,Christophe Bouhier
440323,message #986207,Refer the value of one feature inside the rule,Tommaso De Sica
440324,message #986213,Subclipse Problem,Alan Farroll
440325,message #986217,Where to register central event redistributor?,Alex Kipling
440326,message #986221,RWT meets Grails,Benjamin Wolff
440327,message #986223,AST View for PHP,Saale Man
440328,message #986224,[CDO-Net4j] Measuring bandwidth of Net4j+CDO,Guido Scalise
440329,message #986228,[ANN]: Code Generation 2013  Call for Speakers now open,Mark Dalgarno
440331,message #986235,Functions with parameter types,Gaspar Din
440332,message #986239,[EMF Compare] GMF comparison project plan,Bo AR
440333,message #986242,How To add a report item,Patrick Trabocchi
440334,message #986244,II18N message from diffrent bundels,Amit Saluja
440335,message #986245,SFTP through a SSH Tunnel?,Richard Jenkins
440336,message #986252,Performance: calculateEnabled called twice in refresh method of some DiagramAction,Laurent Redor
440337,message #986253,How to use IElementUpdater,Jan Krakora
440338,message #986256,Can't find clone button!?,Lalilu Lelo
440339,message #986258,how to replace +- icons in eclipse tree view,ishk gunathilake
440340,message #986262,PyDev Djando debug configuration fails to import settings,Yacov Schondorf
440342,message #986279,EclipseLink Partition and native query,Miroslav Kandic
440343,message #986283,Create feature including sources,Ken Lee
440344,message #986288,Build cloned files ? Build button grayed out...,Lalilu Lelo
440345,message #986298,[Texo] Generation Code,gabriele boldrin
440346,message #986302,HelloWord: The parameter 'path' must not be null,Henrique Meira
440347,message #986303,[Nebula Gallery] Reload images from directory in the same group,Piotr Czajka
440348,message #986305,DemoCamps November 2012,Werner Keil
440349,message #986311,[EMF Compare] Which version for 4.3M3?,Ed Willink
440350,message #986315,Renaming an item in a TreeView,Ronnie Pottayya
440351,message #986316,File goes dirty when existing item selected,John Palof
440352,message #986317,Write List<Object> to file using Eclipselink Moxy,David Pierre
440353,message #986318,Cellbots android app,Magnus Ivarsson
440354,message #986322,Using AWT Printing from SWT Application,James Teater
440355,message #986323,Target Definition and Unknown DB Adaptor: mysql,Andrew Whelan
440356,message #986329,SpringDM Managed Service List is not updated with new services,Eduardo Frazão
440357,message #986335,SWT/Jface Data binding for search field,Prashant p
440358,message #986337,what causes eclipse to check (or not check) xml files,Jan de Ruiter
440359,message #986340,RAP 2.0 tool issue,Avrajit Chatterjee
440360,message #986346,UUID eattribute conflicts in ECoreUtil.copy,Paco Blanco
440361,message #986349,Maven,Vincent Wouters
440362,message #986354,Warproducts in a headless build?,John Lennet
440363,message #986356,NatTable does not fit to empty space,Bjoern Berg
440364,message #986357,Eclipse/Android :: Change default package ID from com.example,Dimitri Joukoff
440365,message #986360,[XSD2ECore] EDataType / AnySimpleType Problem,Benjamin M.
440367,message #986370,After deploy on tomcat if statement doesnt work,Red Hooder
440368,message #986371,Testexec is unable to connect to AUT,Lars Ostling
440369,message #986375,how to use OCL to set constrains?,Iqbal Hossain
440370,message #986376,[CDO] Server in non-OSGi environment,Jan Rosczak
440371,message #986377,SWT Tools Update Sites,Joaquin Morcate
440372,message #986380,"while i am running the .rptdesign file in birt-rcp-report-designer-3_7_1,i am getting the below exce",shaiksha vali
440373,message #986381,How to pass Keyboard Events to the MPart?,Alex Kipling
440374,message #986385,how to fix failed to load the jni,luc bleumer
440375,message #986393,Model serialization is very slow,Charles Bonneau
440376,message #986398,Multi Java Annotations in the model,gabriele boldrin
440377,message #986400,should Xtext builder lock the entire workspace?,Vlad Dumitrescu
440378,message #986403,Re-Generation orm annotation file,gabriele boldrin
440379,message #986409,Injection Scope,Michael Behrisch
440380,message #986413,@Focus in Eclipse 4.3 M3,Dirk Fauth
440381,message #986419,[Zest] Adding Label to graph,Magnus Sjöstrand
440382,message #986420,cipango on virgo jetty server,Yousef Fadila
440383,message #986424,Report Repeating First Line of Data,Matthew Swain
440384,message #986426,Accessing Data Type Converters,Jörn Guy  Süß
440385,message #986430,Visually appealing diagrams,Paulo Azevedo
440386,message #986433,UDC : how to identify that UDC dialog box is displayed ?,Gidi Gal
440387,message #986439,ATL Refining Using the API,Ronan B
440388,message #986442,Rap 2.0 M3 issue with IE 8,Avrajit Chatterjee
440389,message #986444,[CDO/SWT.Virtual] Virtual tables and CDOPrefetch,Christophe Bouhier
440390,message #986448,Toolbar commands not visible in eclipse when my RCP product is installed through dropin mechanism,Jagan mohan
440391,message #986450,Bundlor issue with blueprint,Rigas Grigoropoulos
440392,message #986452,emf.sdk feature on Kepler milestone ?,Mikael Barbero
440393,message #986454,SDK update looping,Donald Pickett
440394,message #986468,Can't run module with pydev,Omar Khazamov
440395,message #986469,large project vs several small projects,Vlad Dumitrescu
440396,message #986470,Question about @Pure annotation,András Ökrös
440397,message #986471,change EPF,robinson arias muñoz
440398,message #986474,Epsilon profiling tools missing?,Joost van Pinxten
440399,message #986475,"MouseOver, MouseOut listeners for Tablecells possible?",Alex Kipling
440400,message #986477,AddGraphicalRepresentation doesn't carry properties,Rui Domingues
440401,message #986480,Detach through code,Magnus Sjöstrand
440402,message #986482,workflows for multiple users?,Erik Gilbert
440403,message #986496,Eclipse No Responding,Albert Cheng
440404,message #986497,Eclipse is leaking handles when opening/closing an editor,Pr0 Clipse
440405,message #986502,"Export model to XMI with direct mapping, not by id",Alexander Unsonamed
440406,message #986509,Html markup support,bertram velichorpillai
440407,message #986514,PropertyEditorSupport whit Composite (SWT),Juliane Venteu
440408,message #986519,Standalone junit tests in plug-in projects and transitive dependencies,Filip Krikava
440409,message #986522,create eclipse e4 update sites for non-RCP applications,Joel Greenyer
440410,message #986525,Where to find Ant Launching Support plugin?,Hugh Sands
440411,message #986532,Exception generated when working with a Joint Data Set with Scripted Data Sources and Java Classes,Chris Swingler
440412,message #986538,Difference between org. .. .observable and org. .. .observable.source,Aljoscha Steffens
440413,message #986545,1.2.0 released,Jeff Johnston
440414,message #986548,SHIFT+ALT+F,Jeremy Quandt
440415,message #986549,adapter factory not loaded,Junior Lekane Nimpa
440416,message #986551,transformation involving UML profiles,Alessandro Ranieri
440417,message #986553,Printing A existing PDF File with SWT's PrintDialog,James Teater
440418,message #986562,eclipse will not compile,Jacques Chaurette
440419,message #986573,Compiler root path /opt/ibmcmp,Hung Le Van
440420,message #986574,Is there a working tutorial of RAP + Eclipse Juno?,Henrique Meira
440421,message #986575,Eclipse suddenly refuses to open,Christian Selig
440422,message #986577,SWT/Jface,Prashant p
440423,message #986582,SWT Designer throwing error,Prashant p
440424,message #986583,Customizing eclipse CDT c++ new class template,ravi reddy
440425,message #986586,Error on clicking items in Overview,John Mark
440426,message #986588,Eclipse Juno Reporting,rim sh
440427,message #986589,Eclipse Juno Reporting,rim sh
440428,message #986590,EcoreUtil.equals for xsd:list type,Arati Rahalkar
440429,message #986595,serialization of CompleteOCL document to XMI format,Fa Za
440430,message #986597,JFace TableViewer sorting in another thread,Maik Michel
440431,message #986600,XSD url not being cached,Aharon Levine
440432,message #986615,Converted AJ project differs from native AJ project,Erik Vande Velde
440433,message #986619,gloabal variable,flex bex
440434,message #986621,Ecore definition and model instances in the same workbench,Eclipse User
440435,message #986629,Modifying SRC,Andrea Sindico
440436,message #986631,Spontaneous crashes in Eclipse-PHP - VMargs?,Richard Hawkes
440437,message #986644,How to implement empty grey part-area in e4?,Alex Kipling
440439,message #986652,Row numbers for crosstab in a table,Prashant Jha
440440,message #986663,Esclipse SMILA,Lakshmipriya Ganapathy
440441,message #986666,Order of @Type and @JoinTable can break hibernate mapping,Rob Mising name
440442,message #986670,Window icons in several sizes,Dirk Fauth
440443,message #986672,"""The parameter 'path' must not be null"" when running RAP with Workbench",Stefan Milchram
440444,message #986676,How to set a part to default trim toolbar when it minimize,Sumit Singh
440445,message #986682,Add Environment Library,Andrea Margheri
440446,message #986692,customization templates: EPackageModelGenAnnotation not found,gabriele boldrin
440447,message #986703,programmatic generation of diagrams,Andrea Sindico
440448,message #986713,EmbeddedXtextEditor and context for expression,ModelGeek Mising name
440449,message #986716,[EMFStore] Workspace singularity,Claes Rosell
440450,message #986720,Change language?,Baggio Wong
440451,message #986723,Eclipse icons image file types allowed,saurabh agarwal
440452,message #986724,Texo - Roadmap and releases,Pradeep Badiger
440453,message #986725,GMF and Drools integration,Migue Hernandez
440454,message #986745,newbie: Native SQL Query,yihya hugirat
440455,message #986746,"FileUpload UI component ""Browse"" button",Avrajit Chatterjee
440456,message #986756,Eclipse 4 user interface testing with SWTBot,Lars Vogel
440457,message #986760,List of installed plugin,Andrea Margheri
440458,message #986773,Spring framework 3.2.0.RC1 available for testing with Virgo,Glyn Normington
440459,message #986782,CMake,Aidin Hassanzadeh
440460,message #986787,How to create one model from several XSDs?,Gunnar Arndt
440461,message #986789,Robot Exception: Window activation failed,Michael Zwick
440462,message #986799,Build Error,Alan Farroll
440463,message #986804,Register Profile,Kostas Triantafyllidis
440464,message #986808,Qualified Quick Fix labels,Ed Willink
440465,message #986809,Workbench Persistence question,Stephen Ranger
440466,message #986813,how to set include path,Nick Schweyer
440467,message #986823,style-id for list a content on the welcome page,Doreen Engling
440468,message #986831,How to create a new Papyrus UML diagram,Mary P.
440469,message #986834,permeability models,Ali Ebrahimi
440470,message #986838,How to use generic types with for sequence?,TASSIN Florian
440471,message #986842,schema not loaded to cache,Aharon Levine
440472,message #986845,Your Feedback Is Needed To Plan the Next Eclipse BIRT Release,Mihail Mihaylov
440473,message #986856,How to open eclipse project on a different computer,d grin
440474,message #986858,Live Watch in Debugging?,Michael Kriegel
440475,message #986862,Missing EMF Ecore diagram editor + Indigo JEE package 32 bit,Pradeep Badiger
440476,message #986863,Define specific tray for specific pages,Muzammil A A
440478,message #986869,Push and Pull errors,Jesse Cason
440479,message #986873,Blob as web service parameter,Thomas VIEL
440480,message #986875,proxy-eObjects during maven update,Thomas Hergenröder
440481,message #986877,ATL.ecore validation fails,Erik Vonderheid
440482,message #986881,Can I change context pad location for a shape,Raghava Rao
440483,message #986882,Creation of IEclipseContext,Dirk Fauth
440484,message #986888,Introduce factory created EObjects,Gaspar Din
440485,message #986889,Papyrus collaborative work: how to work properly with a split model,Vincent Desbois
440486,message #986893,How to display command line of an application that does not start?,Holger Brands
440487,message #986895,AUT JRE and RCP Questions,Patrick R.
440488,message #986897,Referencing other Enumerations from other .ecore Model,Tobias Lutz
440489,message #986898,uptime,Bernt Formella
440490,message #986899,[MMT] EMFInjector to inject objects,Hassan BAZOUN
440491,message #986901,Eclipse Plugin Development,Biswajit Tah
440492,message #986903,Empty Build Dependencies,Martynas  L
440493,message #986905,[Teneo] 'One shot delete' of a one-to-many containment's children,Ben Tenne
440494,message #986908,Plugin Development for menu entry to the Package explorer,Biswajit Tah
440495,message #986911,Cloud Compiling,Ron Izraeli
440496,message #986912,GMF Asymmetric grid,Thomas Jouve
440497,message #986916,"Connection between nodes created in the model, don't appear in the graphical editor",Spiros S
440498,message #986917,[Xcore] Error importing ecore.EcorePackage in generated class,Jan Rosczak
440499,message #986923,OQL for thread locals (matching locals to threads),Andy Carlson
440500,message #986927,Export project with building settings,Eduardo Rodrigues
440501,message #986928,ToolItems in section#textClient gets white background instead of being transparent,Edvin Syse
440502,message #986932,RAP and OSGi Services,Wim Jongman
440503,message #986934,Unable to create object of SAXBuilder.,akhil gupta
440504,message #986935,Virgo tools put test classes in staging dir,Erik Vande Velde
440505,message #986938,Customizing saving Model to XMI via XMISaveImpl options,Alexander Unsonamed
440506,message #986941,No Layout Manager Error,Deepak P
440507,message #986942,XWT ValidationRule question,Jürgen Weinberger
440508,message #986947,Export referenced library from static library,Remko Tronçon
440509,message #986952,"Drupal project, export modified file. From tag to trunk.",Davide Perini
440510,message #986953,JAVA downloads,Samo Rai
440511,message #986954,Blueprint Cyclic Dependency,Johan Eriksson
440512,message #986955,How to toggle views at startup from the code?,Marin Aldimirov
440513,message #986957,How to get rid of wrong errors,Candy Chiu
440514,message #986958,How to create a shell out of the screen?,Francis Delsinnes
440515,message #986965,Eclipse startup time too long,Jason Keltz
440516,message #986966,edit files from a staged bundle,attila Mising name
440517,message #986976,import resolution during editing,Defert Philippe
440518,message #986978,expressing inheritance in xtext,Robert Wild
440520,message #986981,Babel Language Packs R0.10.1 are now available!,Kit Lo
440521,message #986982,XWT Databinding,Ahmed Hettab
440522,message #986987,Xtext generated Java Main,Andrea Margheri
440523,message #986989,new to java. pls help me,dark knight
440524,message #986996,Executing ATL transformation programatically issue,Mehdi Missing name
440525,message #987022,Export package and include jar's,Eclipse User
440526,message #987023,IExtensionRegistry.addContribution() calls not working in E4?,Laurent Petit
440527,message #987025,"Inconsistencies between "".di""file and "".uml""file",Beatus Ding
440528,message #987026,Can't find TitleAreaDialog,AmFreak Missing name
440529,message #987032,org.eclipse.ui 4 0.jar download,RP Mar
440530,message #987038,MARTE palette usage,Ann barry
440531,message #987048,BundleTranslationProvider usage,Dirk Fauth
440532,message #987055,JFace TableViewer/Table setitemcount() slow,Mitch B.
440533,message #987066,Accessing model context in quickfix,Cedric Moonen
440534,message #987070,export package with referenced jar's included,Jaroslav Urban
440535,message #987072,How to open PDF from RCP and navigate in it,Marin Aldimirov
440536,message #987073,Active Selection in Child Context,Jonas Helming
440537,message #987082,How to create a handler by id?,Alex Kipling
440538,message #987089,ECLIPSE in MOBILE,Balaji Santhanam
440539,message #987096,Sample RCP project with well documented needed,Kostas P
440540,message #987105,how to hide checkbox seen with SWT.CHECK,cheng shouwu
440541,message #987106,tool bar ions,Graham Labdon
440542,message #987107,Migrate Eclipse 3.3 features/plugins to Eclipse Juno 4.2,Brendan Healey
440543,message #987111,Servlet Filter cannot be found in classpath other than WEB-INF/...,Thorsten Schlathölter
440544,message #987113,SVN externals no longer trigger SCM Polling builds,daniel leonard
440545,message #987117,Attribute extension with empty value,David Moser
440546,message #987118,MARTE profile in uml format,Kostas Triantafyllidis
440547,message #987122,Multiple viewport on the same canvas,Ian C
440548,message #987144,Eclipse and Connector\C,Damian Giebas
440549,message #987146,Problems with glade use in Eclipse - Python Development,Charles Cole
440550,message #987155,New Eclipse Install Deleted Workspace Projects,kyran charlton
440551,message #987158,Client-server architecture with possibility of multiple distinct servers,Olivier Labrosse
440552,message #987163,Adding namespace declaration programmatically,Nehme Bilal
440553,message #987167,Fix Eclipse Workspace,Andrew Gies
440554,message #987168,Problem with build actions,Andrew Coleman
440555,message #987171,How to tell and convert to pure e4,Mike Shreek
440556,message #987172,How to use IPartListener,Mike Shreek
440557,message #987176,workspace,Ciara McCormack
440558,message #987177,Stop part from closing?,Mike Shreek
440559,message #987180,Integrating windowbuilder JFrame into existing code,DARIAN JIMENEZ
440560,message #987182,Specifying concrete output model,Martin Lukes
440561,message #987183,def initialized with alternatives (or),Andrea Sindico
440562,message #987192,Writing my own debug environment,Alfredo Motta
440563,message #987195,set decorators without validation,Rami D.
440564,message #987197,X Window System error in Eclipse 4.2 for Solaris 10,Dipanjan Das
440565,message #987198,Eclipse download location,Dipanjan Das
440566,message #987201,types of interface,Laya eng
440567,message #987208,how to merge two collections,Andrea Sindico
440568,message #987218,Using Eclipse,Roland Tsang
440569,message #987222,RAP Calendar,Bertin Kiekebosch
440570,message #987228,Accidentally deleted files,Prth Sha
440571,message #987229,Eclipse cannot find already included libraries ?,Lalilu Lelo
440572,message #987230,Same optional Modifiers at multiple alternatives,Daniel Missing name
440573,message #987231,issue with the C TimingService,Thomas Jung
440574,message #987233,Teneo EMF @OneToOne and @ManyToOne,Svetoslav Missing name
440575,message #987235,Hook to modify how xsd:double is serialized by XMLResource,David Rees
440576,message #987239,Initialize ECore diagram file only goes down one level,Paul Roubekas
440577,message #987242,jBPM Business Rule Task issue,Oliver Zhou
440578,message #987260,Page and form lifecycles,Stathis Alexopoulos
440579,message #987267,eclipse indigo is not starting up after installing gwt,Missing name Missing name
440580,message #987268,include *.pch,Michael Mising name
440581,message #987271,How to make my SWT application responsive during loading a lot of data,Ondřej Kála
440582,message #987272,Is it possible to create dynamic datasets and how do I do this?,Sven Lorenz
440583,message #987275,DSE has add new connection options greyed out,manjari nandi
440585,message #987287,Vertical border on left side of the editor,kei kobayashi
440586,message #987289,Running Java with Eclipse,Andrew Coleman
440587,message #987291,perspective with endless console error messages,Andreas Gronert
440588,message #987294,No build path option in Eclipse,Sebastian Osiński
440589,message #987297,GraphitiConnectionEditPart causes problem,Junior Lekane Nimpa
440590,message #987298,Swing Designer,Clinton Osborn
440591,message #987300,Change default plist,Paul Heiney
440592,message #987301,empty project cannot build and cannot find binary.,vectrum gengila
440593,message #987307,"Elipse build output dir, wrong !",Dave Missing name
440594,message #987308,[CDO] Decomposing model into several repo & use same  DB,Cristian Spiescu
440595,message #987310,example of opening an IFolder and a filesystem directory in a CompareEditor?,Tom H
440596,message #987311,Failed to initialize Monitor Thread: Unable to establish loopback connection,ali yeganeh
440597,message #987316,Help: Date as column name,Crystal W
440598,message #987317,Creating an Eclipse Project Wizard,Coraline Kay
440600,message #987319,Can't loading ch.ethz.iks.r_osgi.remote,Mecil Meng
440601,message #987323,Gemini Web 2.2.0 M02 is now available,Violeta Georgieva
440602,message #987327,uscase Rectangle problem,Emily hett
440603,message #987329,Unable to install EMF IncQuery,kiren karuppunni
440604,message #987333,Questions about scoping,Cedric Moonen
440605,message #987335,Text Superscript/Subscript,Jamel G.
440606,message #987339,SWT Table Multi Select without strg/shift,Sascha Smoo
440607,message #987340,Annotation @ConfigPropertyValue,Jeremie Bresson
440608,message #987345,Hello World problem,Bindhu Niranjan
440609,message #987348,OSGi bundles for java & non-java 3PP's,Skanda Prasad Ganapathy
