file_number,message_id,topic,link,domain,top_level_domain
700745,message #219409,Cannot load jtds driver,https://bugs.eclipse.org/bugs/show_bug.cgi?id=195248,bugs.eclipse.org,org
700902,message #219449,Icons & code fold buttons on the left are strange,http://www.jborsje.nl/eclipse.png,www.jborsje.nl,nl
700902,message #219449,Icons & code fold buttons on the left are strange,https://bugs.eclipse.org/bugs/show_bug.cgi?id=194316,bugs.eclipse.org,org
700943,message #219464,Adding File Templates From Plugin,http://www.krizka.net,www.krizka.net,net
700943,message #219464,Adding File Templates From Plugin,http://www.thesphericalcow.com,www.thesphericalcow.com,com
700994,message #219476,"Save Failed: Attempted to beginRule: R/, does not match outer scope rule",http://update.eclipse.org/tools/cdt/updates/builds/2.0/,update.eclipse.org,org
701057,message #219501,Type mismatch error only under Eclipse 3.1.1 using jdk1.5.0_05,http://weconsultants.servebeer.com/JHackerAppManager,weconsultants.servebeer.com,servebeer.com
701092,message #219508,org.eclipse.wst.wsdl.util.WSDLParser  status,http://sourceforge.net/projects/wsdl4j,sourceforge.net,net
701115,message #219520,Changing a connection's source decoration dynamically,http://wiki.eclipse.org/GMF_Tips,wiki.eclipse.org,org
701165,message #219535,Table using draw2d,http://www.eclipse.org/articles/Article-GEF-Draw2d/GEF-Draw2d.html,www.eclipse.org,org
701238,message #219558,Where is summary of plug-ins features? How to install plug-ins downlaoded in ZIP format?,http://www.eclipseplugincentral.com/modules.php,www.eclipseplugincentral.com,com
701238,message #219558,Where is summary of plug-ins features? How to install plug-ins downlaoded in ZIP format?,http://jseditor.sourceforge.net/,jseditor.sourceforge.net,net
701238,message #219558,Where is summary of plug-ins features? How to install plug-ins downlaoded in ZIP format?,http://www.eclipse.org/webtools/main.php,www.eclipse.org,org
701238,message #219558,Where is summary of plug-ins features? How to install plug-ins downlaoded in ZIP format?,http://www-128.ibm.com/developerworks/opensource/library/os-ecl-manage/,www-128.ibm.com,com
701238,message #219558,Where is summary of plug-ins features? How to install plug-ins downlaoded in ZIP format?,http://www.eclipse.org/cdt/,www.eclipse.org,org
701329,message #219584,Recommended resources for *really* grokking Eclipse internals?,http://eclipse.org/eclipse/platform-core/runtime/index.html,eclipse.org,org
701329,message #219584,Recommended resources for *really* grokking Eclipse internals?,http://dev.eclipse.org/viewcvs/index.cgi/*checkout*/platform-ui-home/workbench_design/Inside%20the%20workbench.html,dev.eclipse.org,org
701368,message #219592,Add Node to BorderLayout,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg16059.html,dev.eclipse.org,org
701368,message #219592,Add Node to BorderLayout,http://www.omg.org/XMI,www.omg.org,org
701368,message #219592,Add Node to BorderLayout,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
701368,message #219592,Add Node to BorderLayout,http://www.eclipse.org/gmf/2006/GraphicalDefinition,www.eclipse.org,org
701368,message #219592,Add Node to BorderLayout,http://www.eclipse.org/emf/2002/Ecore,www.eclipse.org,org
701368,message #219592,Add Node to BorderLayout,http://www.eclipse.org/gmf/2008/mappings,www.eclipse.org,org
701368,message #219592,Add Node to BorderLayout,http://www.eclipse.org/gmf/2005/ToolDefinition,www.eclipse.org,org
701428,message #219607,weird behavior of java editor,https://bugs.eclipse.org/bugs/show_bug.cgi?id=44613,bugs.eclipse.org,org
701433,message #219609,Keyboard navigation with GMF,http://help.eclipse.org/stable/index.jsp?topic=/org.eclipse.gmf.doc/prog-guide/runtime/Developer%20Guide%20to%20Keyboard%20Accessibility.html,help.eclipse.org,org
701443,message #219610,Cactus tutorial,http://www.emdev.ru/tutorials/EJBCactusTutorial/,www.emdev.ru,ru
701443,message #219610,Cactus tutorial,http://www.se11.de/WTP%2BCactus.htm,www.se11.de,de
701469,message #219612,On startup eclipse uses all the memory,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#usingLessTif,dev.eclipse.org,org
701469,message #219612,On startup eclipse uses all the memory,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
701552,message #219631,WSDL,http://wiki.eclipse.org/index.php/Graphical_Eclipse_FAQs#I_have_just_installed_a_plug-in_but_I_do_not_see_any_indication_of_it_in_my_workspace._What_do_I_do.3F,wiki.eclipse.org,org
701552,message #219631,WSDL,http://wiki.eclipse.org/index.php/IRC_FAQ#Where_are_Eclipse.27s_log_files_located_at.3F,wiki.eclipse.org,org
701578,message #219633,examples.shapes - format of saving,http://www.eclipse.org/emf,www.eclipse.org,org
701597,message #219635,dynamic-attributes on TLDElementDeclaration,https://bugs.eclipse.org/bugs/show_bug.cgi?id=245280,bugs.eclipse.org,org
701652,message #219642,A big oops and how do I fix it now?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=236330,bugs.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://download.eclipse.org/birt/downloads/examples/reports/2.1/combochart/CustomerOrdersFinal.rptdesign,download.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.eclipse.org/birt/2005/design,www.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.birt.eclipse.org/ChartModelAttribute,www.birt.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.birt.eclipse.org/ChartModelData,www.birt.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.birt.eclipse.org/ChartModelLayout,www.birt.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.birt.eclipse.org/ChartModel,www.birt.eclipse.org,org
701663,message #219643,fonts in charts look very bad [still],http://www.birt.eclipse.org/ChartModelType,www.birt.eclipse.org,org
701678,message #219648,how to run help alone in eclipse 3.0M7,http://dev.eclipse.org/viewcvs/index.cgi/~checkout~/org.eclipse.platform.doc.isv/reference/misc/help_standalone.html,dev.eclipse.org,org
701710,message #219662,Using GDB under CDT with STL,https://bugs.eclipse.org/bugs/show_bug.cgi?id=158678,bugs.eclipse.org,org
701710,message #219662,Using GDB under CDT with STL,http://sourceware.org/gdb/wiki/STLSupport,sourceware.org,org
701769,message #219672,CVS - How to include a Branch over several Dirs?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=57543,bugs.eclipse.org,org
701877,message #219695,memory leaks in eclipse?,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
701877,message #219695,memory leaks in eclipse?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=24448,bugs.eclipse.org,org
701883,message #219697,Require to run make clean before building,http://www.krizka.net,www.krizka.net,net
701883,message #219697,Require to run make clean before building,http://www.thesphericalcow.com,www.thesphericalcow.com,com
701904,message #219704,Resouce Search,http://www.alphaworks.ibm.com/tech/jarclassfinder,www.alphaworks.ibm.com,com
701935,message #219711,ITypeBinding.isSubTypeCompatible doesn't work as expected,https://bugs.eclipse.org/bugs/show_bug.cgi?id=80715,bugs.eclipse.org,org
701974,message #219721,Dirty Regions,https://bugs.eclipse.org/bugs/show_bug.cgi?id=51693,bugs.eclipse.org,org
701989,message #219727,Constructor from fields uses poor parameter names,https://bugs.eclipse.org/bugs/show_bug.cgi?id=100211,bugs.eclipse.org,org
701992,message #219732,WTP 3.0 and Maven2 for J2EE/JEE?,http://m2eclipse.codehaus.org/,m2eclipse.codehaus.org,org
701992,message #219732,WTP 3.0 and Maven2 for J2EE/JEE?,http://eclipse.org/m2e/,eclipse.org,org
701992,message #219732,WTP 3.0 and Maven2 for J2EE/JEE?,http://docs.codehaus.org/display/M2ECLIPSE/WTP+mini+howto,docs.codehaus.org,org
701992,message #219732,WTP 3.0 and Maven2 for J2EE/JEE?,http://www.habitsoft.com,www.habitsoft.com,com
701992,message #219732,WTP 3.0 and Maven2 for J2EE/JEE?,https://bugs.eclipse.org/154251,bugs.eclipse.org,org
702053,message #219744,feature request for Code Assist,https://bugs.eclipse.org/bugs/show_bug.cgi?id=102572,bugs.eclipse.org,org
702053,message #219744,feature request for Code Assist,https://bugs.eclipse.org/bugs/show_bug.cgi?id=114098,bugs.eclipse.org,org
702103,message #219758,cross toolchain,http://www.cambridgeimaging.co.uk/wp_open-source-coldfire-ide.php,www.cambridgeimaging.co.uk,co.uk
702118,message #219762,Using XML file as datasource,http://www.eclipse.org/birt/2005/design,www.eclipse.org,org
702203,message #219792,compile command?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=225841,bugs.eclipse.org,org
702232,message #219803,Upgrate to eclipse 3.3,http://www-128.ibm.com/developerworks/opensource/library/os-ecl-manage/,www-128.ibm.com,com
702242,message #219805,Can ConnectionRouters avoid obstacles at all levels?,http://www.babbleonchat.com/HelpGEF.html,www.babbleonchat.com,com
702242,message #219805,Can ConnectionRouters avoid obstacles at all levels?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=135086,bugs.eclipse.org,org
702273,message #219810,Code Formatter problems in M8,https://bugs.eclipse.org/bugs/show_bug.cgi?id=57062,bugs.eclipse.org,org
702295,message #219817,Re: run HelloWorld in Eclipse C++,http://www.xubuntu.org/get#hardy,www.xubuntu.org,org
702295,message #219817,Re: run HelloWorld in Eclipse C++,http://www.vmware.com/products/player/,www.vmware.com,com
702295,message #219817,Re: run HelloWorld in Eclipse C++,http://search-www.vmware.com/socialsearch/query?cn=vmware&am;p;cc=www&ie=UTF-8&oe=UTF-8&q=xubuntu&x=0&;y=0,search-www.vmware.com,com
702295,message #219817,Re: run HelloWorld in Eclipse C++,http://www.eclipse.org/modeling,www.eclipse.org,org
702295,message #219817,Re: run HelloWorld in Eclipse C++,http://wiki.eclipse.org/index.php/User:Nickb,wiki.eclipse.org,org
702348,message #219837,Survey about label decorations (with decoration icons),http://help.eclipse.org/ganymede/index.jsp?topic=/org.eclipse.jst.ejb.doc.user/topics/ceover.html,help.eclipse.org,org
702348,message #219837,Survey about label decorations (with decoration icons),https://bugs.eclipse.org/bugs/enter_bug.cgi?product=WTP%20EJB%20Tools,bugs.eclipse.org,org
702414,message #219864,Re: Unresolved inclusion and file not found errors,http://dev.eclipse.org/newslists/news.eclipse.tools.cdt/msg16416.html,dev.eclipse.org,org
702425,message #219865,Visual Editor,http://www.ehecht.com/eclipse_ve/ve.html,www.ehecht.com,com
702425,message #219865,Visual Editor,http://www.swt-designer.com/,www.swt-designer.com,com
702425,message #219865,Visual Editor,http://www.swing-designer.com/,www.swing-designer.com,com
702425,message #219865,Visual Editor,http://www.windowbuilderpro.com/,www.windowbuilderpro.com,com
702449,message #219868,Debugging - Drag & Drop,https://bugs.eclipse.org/bugs/enter_bug.cgi,bugs.eclipse.org,org
702464,message #219870,list of popupPredefinedItem id's  - where?,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.gmf.doc/,help.eclipse.org,org
702526,message #219882,JUnit Fast View not showing progress in M8,https://bugs.eclipse.org/bugs/show_bug.cgi?id=52378,bugs.eclipse.org,org
702558,message #219893,Unresolved inclusion and file not found errors,http://dev.eclipse.org/newslists/news.eclipse.tools.cdt/msg16416.html,dev.eclipse.org,org
702605,message #219907,Externalize Strings and Java properties file editor,https://bugs.eclipse.org/bugs/show_bug.cgi?id=119846,bugs.eclipse.org,org
702626,message #219910,Getting ahold of Pound Defines (#define),http://www.eclipse.org/cdt,www.eclipse.org,org
702626,message #219910,Getting ahold of Pound Defines (#define),http://www.eclipse.org/dsdp/dd,www.eclipse.org,org
702634,message #219912,[Announce] GMF 2.2.0 I200902240743 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=I200902240743#I200902240743,www.eclipse.org,org
702634,message #219912,[Announce] GMF 2.2.0 I200902240743 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=I200902240743,www.eclipse.org,org
702675,message #219917,Problems with Daylight Savings Time,http://dev.eclipse.org/mhonarc/lists/eclipse-dev/msg00266.html,dev.eclipse.org,org
702737,message #219935,Centering the text in a label,http://farm4.static.flickr.com/3440/3265528805_dd9642471f_o.jpg,farm4.static.flickr.com,com
702737,message #219935,Centering the text in a label,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg16168.html,dev.eclipse.org,org
702749,message #219938,Hot Code Replace,http://wiki.eclipse.org/WTP_Tomcat_FAQ,wiki.eclipse.org,org
702803,message #219962,"Tomcat 6 web app is not started because of ""java.io.IOException: invalid header""",http://dev.eclipse.org/newslists/news.eclipse.webtools/msg11055.html,dev.eclipse.org,org
702829,message #219964,Corona installation,http://wiki.eclipse.org/Corona_Installation,wiki.eclipse.org,org
702829,message #219964,Corona installation,http://wiki.eclipse.org/Corona_HowTo:_Install_and_Configure,wiki.eclipse.org,org
702873,message #219987,Error launching external scanner info generator,http://www.eclipse.org/cdt,www.eclipse.org,org
702873,message #219987,Error launching external scanner info generator,http://www.eclipse.org/dsdp/dd,www.eclipse.org,org
702873,message #219987,Error launching external scanner info generator,https://bugs.eclipse.org/bugs/show_bug.cgi?id=225272,bugs.eclipse.org,org
702900,message #219993,"unable to implement a clean ""CenterLayout""",http://www.topcased.org,www.topcased.org,org
702912,message #219997,Custom ODA driver in BIRT rptdesign,http://www.eclipse.org/birt/2005/design,www.eclipse.org,org
702912,message #219997,Custom ODA driver in BIRT rptdesign,http://www.eclipse.org/datatools/connectivity/oda/design,www.eclipse.org,org
702912,message #219997,Custom ODA driver in BIRT rptdesign,http://www.eclipse.org/birt/report/model/adapter/odaModel,www.eclipse.org,org
702938,message #220000,The type A collides with a package,http://java.sun.com/docs/codeconv/html/CodeConventions.doc8.html#367,java.sun.com,com
702938,message #220000,The type A collides with a package,http://java.sun.com/docs/books/jls/third_edition/html/names.html#6.3.2,java.sun.com,com
702938,message #220000,The type A collides with a package,http://java.sun.com/docs/books/jls/third_edition/html/names.html#73307,java.sun.com,com
702941,message #220001,How to store my workflow model to this structure,http://wiki.eclipse.org/Diagram_Partitioning,wiki.eclipse.org,org
702984,message #220009,Re: Eclipse with ARM7,http://www.eclipse.org/modeling,www.eclipse.org,org
702984,message #220009,Re: Eclipse with ARM7,http://wiki.eclipse.org/index.php/User:Nickb,wiki.eclipse.org,org
703006,message #220015,[Announce] GMF 2.2.0 I200902250554 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=I200902250554#I200902250554,www.eclipse.org,org
703006,message #220015,[Announce] GMF 2.2.0 I200902250554 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=I200902250554,www.eclipse.org,org
703014,message #220016,Doxygen syntax color - how to change?,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=CDT,bugs.eclipse.org,org
703014,message #220016,Doxygen syntax color - how to change?,http://www.eclipse.org/cdt,www.eclipse.org,org
703014,message #220016,Doxygen syntax color - how to change?,http://www.eclipse.org/dsdp/dd,www.eclipse.org,org
703082,message #220046,User-configurable icons and shapes,http://epsilonlabs.wiki.sourceforge.net/Nodes+with+user+defined+images+at+runtime,epsilonlabs.wiki.sourceforge.net,net
703090,message #220048,Found a bug - failed to report - help,http://www.eltima.com/download/visual-java-library/,www.eltima.com,com
703090,message #220048,Found a bug - failed to report - help,https://bugs.eclipse.org/bugs/show_bug.cgi?id=119297,bugs.eclipse.org,org
703128,message #220058,CTRL-F idea..,http://openrules.com,openrules.com,com
703181,message #220078,Project ClassLoader,http://eclipsewiki.swiki.net/41#runtimeClass,eclipsewiki.swiki.net,net
703181,message #220078,Project ClassLoader,http://eclipsewiki.swiki.net/114#augmentedClasspath,eclipsewiki.swiki.net,net
703205,message #220086,Object multiplicity in the diagram,http://wiki.eclipse.org/GMF_Tutorial_Part_2#Validation,wiki.eclipse.org,org
703244,message #220103,debugging/runing own .dll from external exe,http://brewforums.qualcomm.com/showthread.php?t=3397,brewforums.qualcomm.com,com
703281,message #220108,is there an update site,http://wiki.eclipse.org/index.php/GEF_Developer_FAQ#Use_the_Eclipse_Update_Manager,wiki.eclipse.org,org
703355,message #220128,How to install updated server adapters,http://download.eclipse.org/webtools/updates/,download.eclipse.org,org
703355,message #220128,How to install updated server adapters,https://ajax.dev.java.net/eclipse/,ajax.dev.java.net,net
703355,message #220128,How to install updated server adapters,https://bugs.eclipse.org/bugs/show_bug.cgi?id=230323,bugs.eclipse.org,org
703400,message #220140,Developing Windows applications.,http://www.microsoft.com/express/vc/,www.microsoft.com,com
703441,message #220150,Toolchain not found,http://dev.eclipse.org/newslists/news.eclipse.tools.cdt/msg16358.html,dev.eclipse.org,org
703453,message #220153,Install older version from update site,http://download.eclipse.org/modeling/mdt/updates/site.xml,download.eclipse.org,org
703496,message #220168,Re: work with Gtkmm under eclipse,http://kapo-cpp.blogspot.com/2007/02/gtkmm-and-eclipse.html,kapo-cpp.blogspot.com,blogspot.com
703496,message #220168,Re: work with Gtkmm under eclipse,http://www.eclipse.org/modeling,www.eclipse.org,org
703496,message #220168,Re: work with Gtkmm under eclipse,http://wiki.eclipse.org/index.php/User:Nickb,wiki.eclipse.org,org
703511,message #220173,XML Validation via local XSD file,"http://fisheye5.cenqua.com/browse/~raw,r=1.16/jaxb-architecture-document/www/doc/com/sun/xml/bind/marshaller/NamespacePrefixMapper.html",fisheye5.cenqua.com,com
703511,message #220173,XML Validation via local XSD file,http://www.w3.org/2001/XInclude,www.w3.org,org
703511,message #220173,XML Validation via local XSD file,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
703511,message #220173,XML Validation via local XSD file,http://www.w3.org/2001/XInclude/xinclude.xsd,www.w3.org,org
703511,message #220173,XML Validation via local XSD file,http://www.person.com/person.xsd,www.person.com,com
703511,message #220173,XML Validation via local XSD file,http://www.w3.org/2001/XMLSchema,www.w3.org,org
703511,message #220173,XML Validation via local XSD file,http://www.person.com/person,www.person.com,com
703542,message #220183,Which flavor of regex is used in the find/replace?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=36897,bugs.eclipse.org,org
703587,message #220197,CDT 5.0 stops finding C struct member references,http://download.eclipse.org/tools/cdt/builds/5.0.1/index.html,download.eclipse.org,org
703587,message #220197,CDT 5.0 stops finding C struct member references,https://bugs.eclipse.org/bugs/show_bug.cgi?id=3D241865,bugs.eclipse.org,org
703595,message #220198,Eclipse not listening to external changes to workspace,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-core-home/dev.html#examples,dev.eclipse.org,org
703632,message #220206,Multiple view but using the same View-class (RCP),http://www.coconut-palm-software.com/the_visual_editor/eclipse_rcp,www.coconut-palm-software.com,com
703642,message #220211,Regarding EditPolicies and Commands and Requests,http://eclipsewiki.editme.com/GEF,eclipsewiki.editme.com,com
703650,message #220215,Why no response?,http://dev.eclipse.org/mhonarc/lists/cdt-dev/,dev.eclipse.org,org
703712,message #220229,[ANN] Proposal for the XML Security Incubating Project,http://wiki.eclipse.org/XML_Security_Tools_Proposal,wiki.eclipse.org,org
703712,message #220229,[ANN] Proposal for the XML Security Incubating Project,https://bugs.eclipse.org/bugs/show_bug.cgi?id=243106,bugs.eclipse.org,org
703738,message #220233,runtime workbench disables most plugins,http://java.sun.com/webapps/bugreport/crash.jsp,java.sun.com,com
703762,message #220239,[ANN] Proposal for XQuery Tools Incubating Project,http://wiki.eclipse.org/WTP/XQuery/Proposal,wiki.eclipse.org,org
703762,message #220239,[ANN] Proposal for XQuery Tools Incubating Project,https://bugs.eclipse.org/bugs/show_bug.cgi?id=225394,bugs.eclipse.org,org
703779,message #220243,Where do I find documentation on chart scripting,http://wiki.eclipse.org/index.php/BPS18,wiki.eclipse.org,org
703805,message #220248,[Announce] GMF 2.2.0 I200902270802 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=I200902270802#I200902270802,www.eclipse.org,org
703805,message #220248,[Announce] GMF 2.2.0 I200902270802 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=I200902270802,www.eclipse.org,org
703844,message #220256,Possible bug - allowing Arrays.toString(Object[]) when set to 1.4?,http://www.robsanheim.com,www.robsanheim.com,com
703875,message #220262,annotation colors,http://www.thinkpink.com/bp/misc/eclipse_colors.png,www.thinkpink.com,com
703875,message #220262,annotation colors,https://bugs.eclipse.org/bugs/show_bug.cgi?id=69053,bugs.eclipse.org,org
703875,message #220262,annotation colors,https://bugs.eclipse.org/bugs/show_bug.cgi?id=122037,bugs.eclipse.org,org
