file_number,message_id,topic,author,link,domain,top_level_domain
660494,message #1257894,Logging all errors in e4 app,Thomas Schindl,http://code.google.com/p/osgi-logging/wiki/UnderstandingTheOSGiLogging,code.google.com,com
660615,message #1258021,virgo:UnableToSatisfyBundleDependenciesExcept,Florian Waibel,http://www.eclipse.org/virgo/documentation/virgo-documentation-3.6.2.RELEASE/docs/virgo-user-guide/htmlsingle/virgo-user-guide.html#serviceability,www.eclipse.org,org
660777,message #1258189,Migrate ILayerCell from underlying layer to top-level,Dirk Fauth,http://eclipse.org/nattable/documentation.php?page=articles,eclipse.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,https://bugs.eclipse.org/bugs/buglist.cgi?list_id=6242414&classification=Technology&query_format=advanced&target_milestone=2.2.1&product=SWTBot,bugs.eclipse.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://git.eclipse.org/c/swtbot/org.eclipse.swtbot.git/tag/?id=2.2.1,git.eclipse.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://download.eclipse.org/technology/swtbot/releases/2.2.1,download.eclipse.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://download.eclipse.org/technology/swtbot/releases/latest,download.eclipse.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://www.jboss.org/tools,www.jboss.org,org
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://mickaelistria.wordpress.com,mickaelistria.wordpress.com,com
660915,message #1258359,SWTBot 2.2.1 is released!,Mickael Istria - away until August 14th,http://twitter.com/mickaelistria,twitter.com,com
660929,message #1258376,Redirecting Requests to Root Path Entry Point,Ralf Sternberg,http://eclipsesource.com/blogs/,eclipsesource.com,com
660929,message #1258376,Redirecting Requests to Root Path Entry Point,Ralf Sternberg,http://eclipsesource.com/services/rap/,eclipsesource.com,com
660929,message #1258376,Redirecting Requests to Root Path Entry Point,Tiburon T,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429443,bugs.eclipse.org,org
660942,message #1258391,Updating the org.eclipse.osgi bundle only,Silvestre Martins,http://mvnrepository.com/artifact/org.eclipse.osgi/org.eclipse.osgi,mvnrepository.com,com
660942,message #1258391,Updating the org.eclipse.osgi bundle only,Silvestre Martins,http://wiki.eclipse.org/Simultaneous_Release,wiki.eclipse.org,org
660943,message #1258392,Migrate to a new Database MySQL,louy koko,http://testing.bredex.de/migration-information.html,testing.bredex.de,de
661054,message #1258520,ECP RAP demo in Tomcat,Neil Mackenzie,https://bugs.eclipse.org/bugs/show_bug.cgi?id=436181,bugs.eclipse.org,org
661054,message #1258520,ECP RAP demo in Tomcat,Neil Mackenzie,https://bugs.eclipse.org/bugs/show_bug.cgi?id=436185,bugs.eclipse.org,org
661054,message #1258520,ECP RAP demo in Tomcat,Neil Mackenzie,https://bugs.eclipse.org/bugs/show_bug.cgi?id=437730,bugs.eclipse.org,org
661054,message #1258520,ECP RAP demo in Tomcat,Maximilian Koegel,http://eclipsesource.com/munich,eclipsesource.com,com
661229,message #1258736,Autoformat: The comment preceding an element is not indented correctly.,Ed Willink,https://bugs.eclipse.org/bugs/show_bug.cgi?id=405184,bugs.eclipse.org,org
661229,message #1258736,Autoformat: The comment preceding an element is not indented correctly.,Ed Willink,https://code.google.com/p/protobuf-dt/issues/detail?id=132,code.google.com,com
661229,message #1258736,Autoformat: The comment preceding an element is not indented correctly.,Ed Willink,https://code.google.com/p/protobuf-dt/issues/attachmentText?id=132&aid=1320001000&name=ProtobufFormatter.java&token=ov2NSJUHUZdmrRYR5iwmOzOH_nI%3A1393449309373,code.google.com,com
661283,message #1258797,Persisted state not persisted from a fragment?,Thomas Schindl,https://bugs.eclipse.org/bugs/show_bug.cgi?id=389663,bugs.eclipse.org,org
661283,message #1258797,Persisted state not persisted from a fragment?,Sopot Cela,https://github.com/tomsontom/eclipsecon-tutorial/blob/master/testMA,github.com,com
661283,message #1258797,Persisted state not persisted from a fragment?,Gordon Da,https://bugs.eclipse.org/bugs/show_bug.cgi?id=482909,bugs.eclipse.org,org
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Christophe Bouhier,http://www.eclipse.org/forums/index.php/t/452927/,www.eclipse.org,org
661380,message #1258901,CDO Revisions not Persisting in HSQLDB,Gabe Colburn,https://wiki.eclipse.org/CDO/Server_Configuration_Reference#Element_mappingStrategy,wiki.eclipse.org,org
661417,message #1258940,Quickfix with model modification in different resource,Joerg Reichert,http://code.google.com/a/eclipselabs.org/p/spray/source/browse/plugins/org.eclipselabs.spray.shapes.ui/src/org/eclipselabs/spray/shapes/ui/quickfix/ShapeQuickfixProvider.java,code.google.com,com
661778,message #1259322,Uncaught errors WAS8 + Chrome,Tim Buschtoens,http://eclipsesource.com/blogs/,eclipsesource.com,com
661778,message #1259322,Uncaught errors WAS8 + Chrome,Tim Buschtoens,http://eclipsesource.com/services/rap/,eclipsesource.com,com
661788,message #1259332,Creating a custom task with multiple visible elements,Robert Brodt,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429699,bugs.eclipse.org,org
661788,message #1259332,Creating a custom task with multiple visible elements,Robert Brodt,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429774,bugs.eclipse.org,org
661867,message #1259430,[ANN] RAP 2.1.2 is available,Ralf Sternberg,http://eclipse.org/rap/noteworthy/2.1/?build=SR2,eclipse.org,org
661867,message #1259430,[ANN] RAP 2.1.2 is available,Ralf Sternberg,http://eclipse.org/rap/downloads/2.1/,eclipse.org,org
661867,message #1259430,[ANN] RAP 2.1.2 is available,Ralf Sternberg,http://eclipsesource.com/blogs/,eclipsesource.com,com
661867,message #1259430,[ANN] RAP 2.1.2 is available,Ralf Sternberg,http://eclipsesource.com/services/rap/,eclipsesource.com,com
661919,message #1259485,Eclipse Java 8 Release in March,Stephan Herrmann,http://wiki.eclipse.org/JDT/Eclipse_Java_8_Support_%28BETA%29,wiki.eclipse.org,org
662050,message #1259625,[Eugenia] using xcore class from another plugin,Dimitris Kolovos,http://www.eclipse.org/epsilon/doc/articles/eugenia-gmf-tutorial/,www.eclipse.org,org
662050,message #1259625,[Eugenia] using xcore class from another plugin,Dimitris Kolovos,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=epsilon,bugs.eclipse.org,org
662060,message #1259635,Enum value not recognized?,Ed Willink,https://wiki.eclipse.org/OCL/ForumNetiquette,wiki.eclipse.org,org
662088,message #1259668,How to install PDT 3.2.2,Michele Locati,http://download.eclipse.org/tools/pdt/updates/release,download.eclipse.org,org
662088,message #1259668,How to install PDT 3.2.2,Toshihiro Izumi,http://download.eclipse.org/tools/pdt/updates/3.2-nightly,download.eclipse.org,org
662088,message #1259668,How to install PDT 3.2.2,Dawid Pakula,http://download.eclipse.org/tools/pdt/updates/3.2/release,download.eclipse.org,org
662088,message #1259668,How to install PDT 3.2.2,Dawid Pakula,https://projects.eclipse.org/projects/tools.pdt/downloads,projects.eclipse.org,org
662088,message #1259668,How to install PDT 3.2.2,Dawid Pakula,http://p2-dev.pdt-extensions.org,p2-dev.pdt-extensions.org,org
662088,message #1259668,How to install PDT 3.2.2,Dawid Pakula,http://www.eclipse.org/downloads/packages/eclipse-php-developers/lunam5,www.eclipse.org,org
662220,message #1259810,Fetch from Gerrit,Matthias Sohn,https://wiki.eclipse.org/EGit/User_Guide#Fetching_a_change_from_a_Gerrit_Code_Review_Server,wiki.eclipse.org,org
662220,message #1259810,Fetch from Gerrit,Georg Ragaller,http://download.eclipse.org/egit/updates,download.eclipse.org,org
662220,message #1259810,Fetch from Gerrit,Matthias Sohn,https://bugs.eclipse.org/bugs/show_bug.cgi?id=433439,bugs.eclipse.org,org
662579,message #1260179,How to show source code when debugging Linux kernel,David Vavra,http://help.eclipse.org/mars/index.jsp?topic=%2Forg.eclipse.cdt.doc.user%2Ftasks%2Fcdt_t_run_source.htm,help.eclipse.org,org
663134,message #1260746,Error when trying to install e(fx)clipse on KEPLER,Gil Brudner,http://download.eclipse.org/efxclipse/updates-released/0.9.0/site,download.eclipse.org,org
663134,message #1260746,Error when trying to install e(fx)clipse on KEPLER,Gil Brudner,http://download.eclipse.org/efxclipse/updates-released/0.9.0/site/plugins/org.eclipse.fx.formats.svg_0.9.0.201401250701.jar,download.eclipse.org,org
663134,message #1260746,Error when trying to install e(fx)clipse on KEPLER,Thomas Schindl,http://download.eclipse.org/efxclipse/updates-released/0.9.0/site_assembly.zip,download.eclipse.org,org
663134,message #1260746,Error when trying to install e(fx)clipse on KEPLER,Thomas Schindl,http://efxclipse.bestsolution.at/install.html,efxclipse.bestsolution.at,at
663412,message #1261027,ComboViewer  - flag icons cannot appear,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663412,message #1261027,ComboViewer  - flag icons cannot appear,Ivan Furnadjiev,http://rap.eclipsesource.com/demo/release/rapdemo/examples#nls,rap.eclipsesource.com,com
663412,message #1261027,ComboViewer  - flag icons cannot appear,Ivan Furnadjiev,http://git.eclipse.org/c/rap/org.eclipse.rap.git/tree/examples/org.eclipse.rap.examples.pages/src/org/eclipse/rap/examples/pages/InternationalizationExamplePage.java,git.eclipse.org,org
663412,message #1261027,ComboViewer  - flag icons cannot appear,Ivan Furnadjiev,http://eclipsesource.com/blogs/,eclipsesource.com,com
663412,message #1261027,ComboViewer  - flag icons cannot appear,Ivan Furnadjiev,http://eclipsesource.com/services/rap/,eclipsesource.com,com
663431,message #1261046,ComboViewer  - selections cannot show icons,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663435,message #1261050,ComboViewer  - selections cannot show icons,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663439,message #1261054,ComboViewer  - selections cannot show icons,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663443,message #1261058,ComboViewer  - selections cannot show icons,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663486,message #1261101,ComboViewer  - cannot show icons of selections,David Lee,http://www.eclipse.org/rap/noteworthy/1.4/,www.eclipse.org,org
663606,message #1261223,Graphiti Model Objects and Diagram,Michael Wenz,http://www.eclipse.org/graphiti/developers/faq.php,www.eclipse.org,org
663744,message #1261366,[EMFTVM] Profiling now available,Dennis Wagelaar,https://wiki.eclipse.org/ATL/EMFTVM#Running_EMFTVM_modules,wiki.eclipse.org,org
663744,message #1261366,[EMFTVM] Profiling now available,Dennis Wagelaar,http://git.eclipse.org/c/mmt/org.eclipse.atl.git/tree/plugins/org.eclipse.m2m.atl.emftvm/src/org/eclipse/m2m/atl/emftvm/profiler/Profiler.java,git.eclipse.org,org
663855,message #1261477,How to 'associate' an ecore model to an viewpoint representation?,Maxime Porhel,http://www.eclipse.org/sirius/doc/specifier/tables/Tables.html#edition_tables,www.eclipse.org,org
663855,message #1261477,How to 'associate' an ecore model to an viewpoint representation?,Maxime Porhel,http://www.eclipse.org/sirius/doc/specifier/general/Specifying_Viewpoints.html#dynamic,www.eclipse.org,org
663855,message #1261477,How to 'associate' an ecore model to an viewpoint representation?,Maxime Porhel,http://www.eclipse.org/sirius/doc/specifier/general/Specifying_Viewpoints.html#vsp,www.eclipse.org,org
663892,message #1261514,How to use hudson tool for automation,Jonathan Dumont,http://testng.org/doc/maven.html,testng.org,org
663974,message #1261597,Accessibility - Appearance issues,Eustace Fril,https://files.nyu.edu/emf202/public/nt/nataltransits.html,files.nyu.edu,edu
663974,message #1261597,Accessibility - Appearance issues,Russell Bateman,http://www.javahotchocolate.com/notes/eclipse.html#unsucking-juno,www.javahotchocolate.com,com
663981,message #1261604,Registering an ImagePainter for a certain cell,Dirk Fauth,http://eclipse.org/nattable/documentation.php?page=styling,eclipse.org,org
664102,message #1261732,Java development basic tutorial,Paul Robinson,http://www.eclipse.org/forums/index.php/t/440736/,www.eclipse.org,org
664102,message #1261732,Java development basic tutorial,Paul Robinson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429419,bugs.eclipse.org,org
664372,message #1262013,3.1.2: Maven 3.2.1 does not work,Jonathan Dumont,https://bugs.eclipse.org/bugs/show_bug.cgi?id=420160,bugs.eclipse.org,org
664529,message #1262206,[Hudson 3.1.2] HTTP Status 500 after user config modification,Konrad Zielinski,http://pastebin.com/VPreuspJ,pastebin.com,com
664529,message #1262206,[Hudson 3.1.2] HTTP Status 500 after user config modification,Konrad Zielinski,http://wiki.hudson-ci.org/display/HUDSON/Dashboard+View,wiki.hudson-ci.org,org
664529,message #1262206,[Hudson 3.1.2] HTTP Status 500 after user config modification,Konrad Zielinski,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429551,bugs.eclipse.org,org
664529,message #1262206,[Hudson 3.1.2] HTTP Status 500 after user config modification,Winston Prakash,http://ci.hudson-ci.org/sandbox/view/Dashboard/,ci.hudson-ci.org,org
664533,message #1262210,transforming 10 million elements?,Zoltan Ujhelyi,http://wiki.eclipse.org/VIATRA2/EMF/Transformation_API,wiki.eclipse.org,org
664533,message #1262210,transforming 10 million elements?,Istvan Rath,http://incquery.net/performance,incquery.net,net
664533,message #1262210,transforming 10 million elements?,Neil Mackenzie,http://download.eclipse.org/modeling/gmt/viatra2/updates/release/,download.eclipse.org,org
664533,message #1262210,transforming 10 million elements?,Zoltan Ujhelyi,http://download.eclipse.org/viatra2/updates/release,download.eclipse.org,org
664552,message #1262233,Building a UI on EMF - UPDATED,Christophe Bouhier,http://tomsondev.bestsolution.at/2009/06/06/galileo-emf-databinding-part-1/,tomsondev.bestsolution.at,at
664574,message #1262259,CSS: Compartment selectors documentaton,Klaas Gadeyne,https://bugs.eclipse.org/bugs/show_bug.cgi?id=417178,bugs.eclipse.org,org
664603,message #1262292,Maven repository providing org.eclipse.fx.runtime:org.eclipse.fx.osgi:jar:0.9.0?,Alexander Nyssen,https://repo.eclipse.org/content/repositories/cbi-releases/,repo.eclipse.org,org
664603,message #1262292,Maven repository providing org.eclipse.fx.runtime:org.eclipse.fx.osgi:jar:0.9.0?,Alexander Nyssen,http://repo.maven.apache.org/maven2,repo.maven.apache.org,org
664647,message #1262338,Undoing direct editing leads to multiple undos,Laurent Le Moux,http://www.eclipse.org/forums/index.php/mv/msg/427888/972030/#msg_972030,www.eclipse.org,org
664687,message #1262384,Object instances / serialization in Scout offline-applications,Andre Wegmueller,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429637,bugs.eclipse.org,org
664727,message #1262432,Summary layer with group by layer,Dirk Fauth,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429975,bugs.eclipse.org,org
664751,message #1262460,Merge tool - better remove conflict markers functionality when rejecting change?,john db,https://bugs.eclipse.org/bugs/show_bug.cgi?id=374790,bugs.eclipse.org,org
664796,message #1262511,What would you like to see in Hudson 3.2?,Damian Rzeszot,http://host/git/notifyCommit?url=,host,
664796,message #1262511,What would you like to see in Hudson 3.2?,Lukasz Jader,http://www.eclipse.org/forums/index.php/t/713005/,www.eclipse.org,org
664796,message #1262511,What would you like to see in Hudson 3.2?,Lukasz Jader,https://bugs.eclipse.org/bugs/show_bug.cgi?id=435876,bugs.eclipse.org,org
664832,message #1262548,Blank Stack Trace,Yevgeny Shifrin,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=CDT,bugs.eclipse.org,org
664832,message #1262548,Blank Stack Trace,Yevgeny Shifrin,https://dev.eclipse.org/mailman/listinfo/cdt-dev,dev.eclipse.org,org
664903,message #1262624,cannot add some eclipse projects to svn,Russell Bateman,http://www.javahotchocolate.com/tutorials/git-eclipse.html,www.javahotchocolate.com,com
664903,message #1262624,cannot add some eclipse projects to svn,Russell Bateman,http://www.javahotchocolate.com/tutorials/tortoisesvn.html,www.javahotchocolate.com,com
664952,message #1262676,State machine metamodel,Rafael Chaves,http://help.eclipse.org/indigo/index.jsp?topic=%2Forg.eclipse.uml2.doc%2Freferences%2Fjavadoc%2Forg%2Feclipse%2Fuml2%2Fuml%2FStateMachine.html,help.eclipse.org,org
665132,message #1262856,New version 1.1.0 preview available,Robert Brodt,http://download.eclipse.org/bpmn2-modeler/updates/luna/1.1.0,download.eclipse.org,org
665132,message #1262856,New version 1.1.0 preview available,mhammad makni,http://www.eclipse.org/forums/index.php/mv/msg/665132/1268018/#msg_1268018,www.eclipse.org,org
665132,message #1262856,New version 1.1.0 preview available,mhammad makni,http://www.eclipse.org/forums/index.php/mv/msg/665132/1276734/#msg_1276734,www.eclipse.org,org
665132,message #1262856,New version 1.1.0 preview available,mhammad makni,http://www.eclipse.org/forums/index.php/mv/msg/665132/1280749/#msg_1280749,www.eclipse.org,org
665254,message #1262983,Deploying RAP Application,Fanny Boulaire,http://www.eclipse.org/forums/index.php/t/167895/,www.eclipse.org,org
665379,message #1263108,Best Practice for Target Platform Maintenance,Boris Brodski,https://www.eclipse.org/forums/index.php/t/782059/,www.eclipse.org,org
665409,message #1263142,FreeFormConnection not starting at the tip of anchor at 100%zoom,Michael Wenz,https://bugs.eclipse.org/bugs/show_bug.cgi?id=402681,bugs.eclipse.org,org
665534,message #1263286,What are the significant performance improvements in 2.9,Felix Dorner,https://projects.eclipse.org/projects/modeling.emf.emf/reviews/2.9.0-release-review,projects.eclipse.org,org
665539,message #1263292,Create a dynamic custom control,Eugen Neufeld,http://eclipsesource.com/munich,eclipsesource.com,com
665585,message #1263340,[CDO] Auto release lock on transaction or session close ?,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
665585,message #1263340,[CDO] Auto release lock on transaction or session close ?,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
665585,message #1263340,[CDO] Auto release lock on transaction or session close ?,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
665585,message #1263340,[CDO] Auto release lock on transaction or session close ?,Laurent Le Moux,https://bugs.eclipse.org/bugs/show_bug.cgi?id=431107,bugs.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://git.eclipse.org/c/jubula/org.eclipse.jubula.core.git/tree/org.eclipse.jubula.client.teststyle.impl.standard/plugin.xml#n13,git.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://git.eclipse.org/c/jubula/org.eclipse.jubula.core.git/tree/org.eclipse.jubula.client.teststyle.impl.standard/plugin.xml#n23,git.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://git.eclipse.org/c/jubula/org.eclipse.jubula.core.git/tree/org.eclipse.jubula.client.teststyle/schema/define.exsd#n194,git.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://git.eclipse.org/c/jubula/org.eclipse.jubula.core.git/tree/org.eclipse.jubula.client.teststyle/schema/define.exsd#n263,git.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://git.eclipse.org/c/jubula/org.eclipse.jubula.core.git/tree/org.eclipse.jubula.client.teststyle.impl.standard/src/org/eclipse/jubula/client/teststyle/impl/standard/checks/TestSuiteHasAUT.java#n23,git.eclipse.org,org
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://www.vogella.com/tutorials/EclipsePlugIn/article.html,www.vogella.com,com
665634,message #1263391,Adding checks to Teststyle,Markus Tiede,http://www.vogella.com/tutorials/EclipseExtensionPoint/article.html,www.vogella.com,com
665690,message #1263453,SWT 4.4 M5  and XULRunner 24,Adam Dec,http://wiki.mozilla-x86-64.com/Download,wiki.mozilla-x86-64.com,com
665690,message #1263453,SWT 4.4 M5  and XULRunner 24,Adam Dec,https://bugs.eclipse.org/bugs/show_bug.cgi?id=426710,bugs.eclipse.org,org
665690,message #1263453,SWT 4.4 M5  and XULRunner 24,Adam Dec,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429680,bugs.eclipse.org,org
665690,message #1263453,SWT 4.4 M5  and XULRunner 24,Adam Dec,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429739,bugs.eclipse.org,org
665715,message #1263480,Ecore file from Xtext instance Models,Salome Maro,http://www.xtext.org/example/mydsl1/MyDsl,www.xtext.org,org
665793,message #1263570,Create and open a new E4 part programmatically,Uwe San,http://blog.vogella.com/2010/12/07/eclipse-e4-create-a-new-part-dynamically/,blog.vogella.com,com
665793,message #1263570,Create and open a new E4 part programmatically,Uwe San,http://wiki.eclipse.org/E4/Snippets#Open_a_part_dynamically,wiki.eclipse.org,org
665844,message #1263632,[Xcore] How to model assignments in operations,Felix Dorner,https://wiki.eclipse.org/Xcore#Specifying_an_Operation,wiki.eclipse.org,org
665859,message #1263650,persist or retain view state,Marco Lopes,https://wiki.eclipse.org/FAQ_How_does_a_view_persist_its_state_between_sessions%3F,wiki.eclipse.org,org
665859,message #1263650,persist or retain view state,Marco Lopes,https://wiki.eclipse.org/FAQ_How_do_I_save_settings_for_a_dialog_or_a_wizard%3F,wiki.eclipse.org,org
665864,message #1263655,Error loading WSDL/XSD -> UML transformation programmatically,michel souza,http://schemas.xmlsoap.org/wsdl/,schemas.xmlsoap.org,org
665864,message #1263655,Error loading WSDL/XSD -> UML transformation programmatically,michel souza,http://www.eclipse.org/wsdl/2003/WSDL,www.eclipse.org,org
665864,message #1263655,Error loading WSDL/XSD -> UML transformation programmatically,Dennis Wagelaar,http://www.eclipse.org/forums/index.php/t/123514/,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/sirius/doc/specifier/diagrams/Diagrams.html#edge_tools,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/sirius/doc/specifier/diagrams/Diagrams.html#tools,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/sirius/getstarted.html,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/sirius/doc/resources/getstarted/basicfamily.zip,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/forums/index.php/fa/17018/,www.eclipse.org,org
665874,message #1263666,Example on Creating a tool: Edge Creation Description,Maxime Porhel,http://www.eclipse.org/sirius/doc/resources/getstarted/basicfamily.design.zip,www.eclipse.org,org
665949,message #1263748,How to parameterize a Init Edge Creation Operation,Bernard Chabot,http://www.eclipse.org/sirius/getstarted.html,www.eclipse.org,org
665949,message #1263748,How to parameterize a Init Edge Creation Operation,Maxime Porhel,http://www.eclipse.org/forums/index.php/t/665874/,www.eclipse.org,org
665949,message #1263748,How to parameterize a Init Edge Creation Operation,Maxime Porhel,http://www.eclipse.org/forums/index.php/mv/msg/665874/1264927/#msg_1264927,www.eclipse.org,org
