file_number,message_id,topic,author,link,domain,top_level_domain
44124,message #143247,Static Birt Reports,Paul Furbacher,http://www.teamb.com,www.teamb.com,com
44131,message #143270,Eclipse Plugin Application using GEF,Eclipse User,http://eclipse-wiki.info/GEF,eclipse-wiki.info,info
44133,message #143272,Making part of a comment clickable,Eclipse User,http://apps.com.au/jira/secure/ViewIssue.jspa?key=CC-278,apps.com.au,com.au
44138,message #143290,EXCEPTION_ACCESS_VIOLATION when running TPTP,Tom P,http://dev.eclipse.org/newslists/news.eclipse.tptp/msg04720.html,dev.eclipse.org,org
44140,message #143292,eclipse console no longer showing output,Eclipse User,http://aouw.org,aouw.org,org
44148,message #143304,very basic stuff,Eclipse User,http://home.no.net/dubjai/win32cpptut/w32cpptut_01_05.doc,home.no.net,net
44148,message #143304,very basic stuff,Eclipse User,http://www.cs.umanitoba.ca/~eclipse/7-EclipseCDT.pdf,www.cs.umanitoba.ca,ca
44148,message #143304,very basic stuff,Eclipse User,http://met.dnsalias.net:1111/teaching/cdt/cdt.html,met.dnsalias.net:1111,dnsalias.net
44151,message #143308,TPTP has Open API?,Paul Slauenwhite,http://www.eclipse.org/tptp/test/documents/index.php,www.eclipse.org,org
44151,message #143308,TPTP has Open API?,Paul Slauenwhite,http://www.eclipse.org/tptp/platform/documents/index.php,www.eclipse.org,org
44154,message #143316,j2me,Eclipse User,http://eclipseme.sourceforge.net/,eclipseme.sourceforge.net,net
44160,message #143327,eclipse can't show line editor very well on linux,Eclipse User,http://home.megapass.co.kr/~high1234/eclipse.png,home.megapass.co.kr,co.kr
44161,message #143328,Key bindings,Eclipse User,http://www.cis.ksu.edu/~rvprasad,www.cis.ksu.edu,edu
44162,message #143332,Support for localization.,Eclipse User,http://aouw.org,aouw.org,org
44165,message #143342,Saving eclipse workspace data in one file,Eclipse User,http://aouw.org,aouw.org,org
44167,message #143346,Filtering Views,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=114225,bugs.eclipse.org,org
44167,message #143346,Filtering Views,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_I_filter_the_contents_of_a_viewer%3F,wiki.eclipse.org,org
44171,message #143356,Eclipse install can't find bootstrap code,Eclipse User,http://bugs.eclipse.org/bugs/show_bug.cgi?id=35718,bugs.eclipse.org,org
44175,message #143362,plugin installation,Zohar Amir,http://eclipseme.sourceforge.net/,eclipseme.sourceforge.net,net
44175,message #143362,plugin installation,Eclipse User,http://www.bodden.de,www.bodden.de,de
44177,message #143366,3.0 M4 CVS broken commit?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=44614,bugs.eclipse.org,org
44179,message #143369,Testing External App. using AGR,Paul Slauenwhite,http://www.eclipse.org/tptp/test/documents/gettingstarted/Automated_GUI_Recorder_Getting_Started.html#2.0,www.eclipse.org,org
44179,message #143369,Testing External App. using AGR,Paul Slauenwhite,https://bugs.eclipse.org/bugs/show_bug.cgi?id=114159,bugs.eclipse.org,org
44179,message #143369,Testing External App. using AGR,Paul Slauenwhite,http://www.eclipse.org/tptp/test/documents/userguides/Intro-Auto-GUI-4-5-0.html#3.0,www.eclipse.org,org
44184,message #143378,EclipseZone non update times-11/4-12/16,Fred Grott,http://www.jroller.com/shareme/category/ELOTW,www.jroller.com,com
44187,message #143385,Team API Documentation,Eclipse User,http://www.eclipse.org/documentation/html/plugins/org.eclipse.platform.doc.isv/doc/reference/api/index.html,www.eclipse.org,org
44187,message #143385,Team API Documentation,Eclipse User,http://www.eclipse.org/platform/index.html,www.eclipse.org,org
44187,message #143385,Team API Documentation,Eclipse User,http://www.zclipse.org/projects/insectivore/,www.zclipse.org,org
44187,message #143385,Team API Documentation,Eclipse User,http://eclipse-plugins.2y.net/eclipse/plugins.jsp?category=Team,eclipse-plugins.2y.net,net
44190,message #143394,Modeling Assistant Provider - Suppressing existing connection handles,Eclipse User,http://www.intalio.com,www.intalio.com,com
44190,message #143394,Modeling Assistant Provider - Suppressing existing connection handles,Eclipse User,http://bpms.intalio.com,bpms.intalio.com,com
44196,message #143427,News?,Philippe Ombredanne,http://wiki.eclipse.org/VE/Roadmap,wiki.eclipse.org,org
44196,message #143427,News?,Philippe Ombredanne,http://www.nexb.com,www.nexb.com,com
44196,message #143427,News?,Philippe Ombredanne,http://eclipse.org/ve,eclipse.org,org
44196,message #143427,News?,Philippe Ombredanne,http://eclipse.org/atf,eclipse.org,org
44196,message #143427,News?,Philippe Ombredanne,http://easyeclipse.org,easyeclipse.org,org
44196,message #143427,News?,Philippe Ombredanne,http://phpeclipse.net,phpeclipse.net,net
44196,message #143427,News?,Eclipse User,http://dash.eclipse.org/dash/commits/web-app/commit-count-loc.php?&sortBy=&show=&year=2007,dash.eclipse.org,org
44196,message #143427,News?,Eclipse User,http://www.eclipse.org/donate/index.php,www.eclipse.org,org
44196,message #143427,News?,Eclipse User,http://www.eclipse.org/modeling/project-info/team.php,www.eclipse.org,org
44200,message #143436,VE for eclipse 3.3.1,Tilo Gau,http://www.eclipse.org/vep/,www.eclipse.org,org
44200,message #143436,VE for eclipse 3.3.1,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44200,message #143436,VE for eclipse 3.3.1,Yves YANG,http://www.soyatec.org/update/org.eclipse.ve_1.3.0.200802040250.zip,www.soyatec.org,org
44201,message #143439,Changing the attributes of a cell from a table,Jason Weathersby,http://www.eclipse.org/birt/phoenix/deploy/reportScripting.php,www.eclipse.org,org
44204,message #143454,tab width in ant build.xml file,Darin Swanson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=38821,bugs.eclipse.org,org
44207,message #143462,Select all from Text widget,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=41182,bugs.eclipse.org,org
44208,message #143466,Re: Cannot install Visual Editor,Eclipse User,http://www.eclipse.org/vep,www.eclipse.org,org
44208,message #143466,Re: Cannot install Visual Editor,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44215,message #143488,Crash when opening properties,Eclipse User,http://java.sun.com/webapps/bugreport/crash.jsp,java.sun.com,com
44221,message #143499,CDT Build Source Code?,Xavier RodrÃ­guez,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/cdt-home/developer/Project%20Structure.html?cvsroot=Tools_Project,dev.eclipse.org,org
44221,message #143499,CDT Build Source Code?,Xavier RodrÃ­guez,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.cdt-build/?cvsroot=Tools_Project,dev.eclipse.org,org
44225,message #143512,VE No longer Finding SWT Beaninfo,Philippe Ombredanne,http://www.nexb.com,www.nexb.com,com
44225,message #143512,VE No longer Finding SWT Beaninfo,Philippe Ombredanne,http://eclipse.org/ve,eclipse.org,org
44225,message #143512,VE No longer Finding SWT Beaninfo,Philippe Ombredanne,http://eclipse.org/atf,eclipse.org,org
44225,message #143512,VE No longer Finding SWT Beaninfo,Philippe Ombredanne,http://easyeclipse.org,easyeclipse.org,org
44225,message #143512,VE No longer Finding SWT Beaninfo,Philippe Ombredanne,http://phpeclipse.net,phpeclipse.net,net
44225,message #143512,VE No longer Finding SWT Beaninfo,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44226,message #143513,"Drag from a view, drop onto the diagram, and create a node",Vincent Zurczak,http://dev.eclipse.org/newslists/news.eclipse.technology.gmf/msg01281.html,dev.eclipse.org,org
44229,message #143529,the page x of y issue,Eclipse User,http://www.eclipse.org/birt/phoenix/ref/ROM_Text_SPEC.pdf,www.eclipse.org,org
44231,message #143532,Where's the M4 N&N article?,Akmal,http://download2.eclipse.org/downloads/drops/S-3.0M4-200310101454/eclipse-news-M4.html,download2.eclipse.org,org
44232,message #143535,How to use GEF with RCP,Eclipse User,http://eclipse-wiki.info/GefExamples,eclipse-wiki.info,info
44236,message #143548,Problem with PrintAction,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=28766,bugs.eclipse.org,org
44238,message #143552,"Debugger ""Drop to frame""",Darin Swanson,http://help.eclipse.org/help21/index.jsp?topic=/org.eclipse.jdt.doc.user/reference/ref-51.htm,help.eclipse.org,org
44242,message #143563,Lauching Eclipse from UNIX,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_Does_Eclipse_run_on_any_Linux_distribution%3F,wiki.eclipse.org,org
44249,message #143598,Connected Nodes and Compartments,Alexander Shatalin,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg02663.html,dev.eclipse.org,org
44249,message #143598,Connected Nodes and Compartments,Alexander Shatalin,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg07179.html,dev.eclipse.org,org
44252,message #143610,TPTP,Eclipse User,http://weconsultants.servebeer.com/JHackerAppManager,weconsultants.servebeer.com,servebeer.com
44259,message #143628,how to implements call hierarchy,Eclipse User,http://www.catb.org/~esr/faqs/smart-questions.html,www.catb.org,org
44259,message #143628,how to implements call hierarchy,Eclipse User,http://aouw.org,aouw.org,org
44260,message #143627,OASIS - XML Catalogs,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=112284,bugs.eclipse.org,org
44264,message #143637,Mindmap Tutorial: Positioning of the ThreadItems,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
44268,message #143651,Adding Drag 'n Drop using org.eclipse.gmf.runtime.common.ui.services.dnd,Eclipse User,http://wiki.eclipse.org/index.php/GMF_Archived_Newsgroup_Q&a;mp;A#How_can_I_implement_drag-n-drop_in_my_diagram.3F,wiki.eclipse.org,org
44269,message #143654,"Eclipse, Xerces, and 1.4 VMs",Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=37696,bugs.eclipse.org,org
44269,message #143654,"Eclipse, Xerces, and 1.4 VMs",Eclipse User,http://java.sun.com/j2se/1.4.2/docs/guide/standards/,java.sun.com,com
44269,message #143654,"Eclipse, Xerces, and 1.4 VMs",Eclipse User,http://java.sun.com/j2se/1.4.2/docs/guide/xml/index.html,java.sun.com,com
44269,message #143654,"Eclipse, Xerces, and 1.4 VMs",Eclipse User,http://java.sun.com/j2se/1.4.2/docs/guide/xml/jaxp/index.html,java.sun.com,com
44273,message #143670,m7 - illegalthreadstateexception,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=40549,bugs.eclipse.org,org
44275,message #143675,PDE: NoClassDefFoundError,Eclipse User,http://www.eclipsecorner.org/articles/Article-PDE-does-plugins/PDE-intro.html,www.eclipsecorner.org,org
44275,message #143675,PDE: NoClassDefFoundError,Eclipse User,http://www.eclipsecorner.org/articles/Article-PDE-does-plugins,www.eclipsecorner.org,org
44278,message #143682,PDFRenderOption - missing...?,Artek,http://www.eclipse.org/birt/phoenix/deploy/reportEngineAPI.php,www.eclipse.org,org
44282,message #143688,"anyone know what a ""named Expression"" is?",Jason Weathersby,http://www.eclipse.org/birt/phoenix/deploy/reportScripting.php,www.eclipse.org,org
44286,message #143698,editing domain model with diagram editor,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
44288,message #143701,detect if a diagram has errors,Boris Blajer,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg07133.html,dev.eclipse.org,org
44290,message #143703,How to get the instance of XXXDiagramEditor at runtime?,Eclipse User,http://dev.eclipse.org/newslists/news.eclipse.technology.gmf/msg01152.html,dev.eclipse.org,org
44290,message #143703,How to get the instance of XXXDiagramEditor at runtime?,Andrew J. Montalenti,http://tinyurl.com/365hed,tinyurl.com,com
44293,message #143714,standalone SWT versus RCP,Eclipse User,http://www.ibm.com/software/solutions/softwaremigration,www.ibm.com,com
44293,message #143714,standalone SWT versus RCP,Eclipse User,http://www-306.ibm.com/software/tivoli/products/netview-zos/resources/nv390-update.html,www-306.ibm.com,com
44293,message #143714,standalone SWT versus RCP,Eclipse User,http://www.s390.ibm.com/sa,www.s390.ibm.com,com
44293,message #143714,standalone SWT versus RCP,David J. Orme,http://www.swtworkbench.com/devzone/rcplite/index.shtml,www.swtworkbench.com,com
44293,message #143714,standalone SWT versus RCP,David J. Orme,http://www.swtworkbench.com,www.swtworkbench.com,com
44295,message #143723,Where to get info on Containment Policy for custom widgets,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44306,message #143762,VISUAL EDITOR,Eclipse User,http://www.linkedin.com/in/stevesobol,www.linkedin.com,com
44308,message #143770,eclipse on a stick,Eclipse User,http://aouw.org,aouw.org,org
44308,message #143770,eclipse on a stick,Vince O'Sullivan,http://www.javasoft.je,www.javasoft.je,je
44312,message #143780,VE for Eclipse 3.3,Yves YANG,https://bugs.eclipse.org/bugs/show_bug.cgi?id=203542,bugs.eclipse.org,org
44312,message #143780,VE for Eclipse 3.3,Yves YANG,http://www.soyatec.org/update/org.eclipse.ve_1.3.0.200802040250.zip,www.soyatec.org,org
44314,message #143782,setEngineHome() ?,Jason Weathersby,http://www.eclipse.org/birt/phoenix/deploy/reportEngineAPI.php,www.eclipse.org,org
44316,message #143785,Build VE for Eclipse 3.3,Yves YANG,https://bugs.eclipse.org/bugs/show_bug.cgi?id=203542,bugs.eclipse.org,org
44316,message #143785,Build VE for Eclipse 3.3,Yves YANG,http://www.soyatec.org/update/org.eclipse.ve_1.3.0.200802040250.zip,www.soyatec.org,org
44316,message #143785,Build VE for Eclipse 3.3,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44316,message #143785,Build VE for Eclipse 3.3,Eclipse User,http://www.classx.it,www.classx.it,it
44321,message #143796,code completion for user typed text,Eclipse User,http://www.parafernalia.org/pygtk/,www.parafernalia.org,org
44323,message #143801,SWT Graphics + gradient colors for shapes,Yannick Saillet,http://www-106.ibm.com/developerworks/java/library/j-2dswt/,www-106.ibm.com,com
44326,message #143806,Uniform Application servers instead of Plugins,Eclipse User,http://www.myeclipseide.com/,www.myeclipseide.com,com
44328,message #143814,VE not working after installing WST,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44334,message #143831,No starting after JBuilder Foundation install,Eclipse User,http://www.opera.com/=,www.opera.com,com
44334,message #143831,No starting after JBuilder Foundation install,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_I_unzipped_Eclipse%2C_but_it_won,wiki.eclipse.org,org
44335,message #143834,VE and JBoss,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44336,message #143837,[cdt] Code Formatting,Eclipse User,http://www.eclipseplugincentral.com/PNphpBB2+file-viewtopic-t-898.html,www.eclipseplugincentral.com,com
44336,message #143837,[cdt] Code Formatting,Patrick MacQuillan,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/cdt-home/plans/CDT_R3_0_plan.html?cvsroot=Tools_Project,dev.eclipse.org,org
44340,message #143853,2.1M5 problem: oda extension no longer works,Eclipse User,http://birtworld.blogspot.com/2005_12_01_birtworld_archive.html,birtworld.blogspot.com,blogspot.com
44343,message #143863,Problems with XML Editor and WE,Yves YANG,http://www.soyatec.com,www.soyatec.com,com
44345,message #143869,swing tutorial,Mark Dexter,http://java.sun.com/docs/books/tutorial/ui/index.html,java.sun.com,com
44345,message #143869,swing tutorial,Mark Dexter,http://www.javabeginner.com/java-swing-tutorial.htm,www.javabeginner.com,com
44345,message #143869,swing tutorial,Mark Dexter,http://saloon.javaranch.com/cgi-bin/ubb/ultimatebb.cgi?category=1,saloon.javaranch.com,com
44347,message #143876,Problem installing 2.1M5 on Eclipse 3.1.2,Eclipse User,http://www.eclipse.org/newsportal/article.php?id=7220&group=eclipse.birt#7220,www.eclipse.org,org
44349,message #143880,Focus on Visual Editor,Yves YANG,http://www.eclipsecon.org/2008/index.php?page=sub/&id=31,www.eclipsecon.org,org
44350,message #143882,Printing under Linux,Jeff Myers,http://www.eclipse.org/swt/faq.php#printOnGTK,www.eclipse.org,org
44350,message #143882,Printing under Linux,Jeff Myers,https://bugs.eclipse.org/bugs/show_bug.cgi?id=24796,bugs.eclipse.org,org
44354,message #143892,Would someone please help?,Eclipse User,http://www-128.ibm.com/developerworks/db2/library/techarticle/dm-0509cline/?ca=dgr-lnxw09WebApps,www-128.ibm.com,com
44365,message #143924,Best way to serialize a diagram,Maged Elaasar,http://www.eclipse.org/emf/,www.eclipse.org,org
44365,message #143924,Best way to serialize a diagram,Eclipse User,http://www.w3.org/TR/SVG/,www.w3.org,org
44371,message #143937,StackOverflowError with shared EditingDomain,Andrew J. Montalenti,http://pastebin.com/m69f3f97f,pastebin.com,com
44371,message #143937,StackOverflowError with shared EditingDomain,Nicolai Kamenzky,http://wiki.eclipse.org/GMF_Tips#Sharing_single_EditingDomain_instan,wiki.eclipse.org,org
44371,message #143937,StackOverflowError with shared EditingDomain,Nicolai Kamenzky,http://www.malcom-mac.com/nemo,www.malcom-mac.com,com
44373,message #143942,Hide series label when series value equals zero?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=109627,bugs.eclipse.org,org
44376,message #143950,Making eclipse work with wxWindows,Eclipse User,http://howtos.mrcam.org/guides/development/cppguiprogramming.html,howtos.mrcam.org,org
44378,message #143953,Group Layout Support for VE,Eric Clayberg,http://www.instantiations.com,www.instantiations.com,com
44378,message #143953,Group Layout Support for VE,Eric Clayberg,http://www.windowbuilderpro.com/,www.windowbuilderpro.com,com
44378,message #143953,Group Layout Support for VE,Eric Clayberg,http://www.awprofessional.com/title/032142672X,www.awprofessional.com,com
44378,message #143953,Group Layout Support for VE,Eclipse User,http://wiki.eclipse.org/VE/Installing,wiki.eclipse.org,org
44387,message #143982,GMF Internals,Jens Bachmann,http://www.redbooks.ibm.com/abstracts/sg246302.html,www.redbooks.ibm.com,com
